Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Eis,Magnum,"€ 2,79",,"1 l = 10,94",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_001.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,,ref_000001,obs_0000034392|obs_0000018692|obs_0000025743|obs_0000017710|obs_0000011490|obs_0000025829|obs_0000013168|obs_0000013833|obs_0000027306|obs_0000013034|obs_0000014373|obs_0000011899|obs_0000007041|obs_0000025236|obs_0000029345|obs_0000030502|obs_0000022962|obs_0000028855|obs_0000005945|obs_0000009795|obs_0000025807|obs_0000027474|obs_0000001749|obs_0000001750|obs_0000005210|obs_0000007392|obs_0000008928|obs_0000006504|obs_0000009324|obs_0000027503|obs_0000027646|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000005399|obs_0000005017|obs_0000028456|obs_0000012333|obs_0000003118|obs_0000006319|obs_0000000434|obs_0000007599|obs_0000007600|obs_0000008369|obs_0000011056|obs_0000005948|obs_0000006847|obs_0000018370,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168
Rinderhackfleisch,Bio,"€ 6,99",,"1 kg = 17,48",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_002.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_high_protein,tag_proteinreich",,BLS-U020100,ref_000002,obs_0000015745|obs_0000007438|obs_0000013853|obs_0000007982|obs_0000029512|obs_0000014160|obs_0000008675|obs_0000005990|obs_0000008682|obs_0000009203|obs_0000015350|obs_0000010999|obs_0000005246|obs_0000009367|obs_0000011425|obs_0000034728|obs_0000020145|obs_0000021683|obs_0000006202|obs_0000020964|obs_0000033894|obs_0000012294|obs_0000014474,obs_0000015745|obs_0000007438|obs_0000013853|obs_0000007982|obs_0000029512|obs_0000014160|obs_0000008675|obs_0000005990|obs_0000008682|obs_0000009203|obs_0000015350|obs_0000010999|obs_0000005246
Bio-Roggenbrötchen,Herzberger,"€ 1,99",,"pro Einheit = 2,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_003.jpg,"cat_grundnahrung,diet_vegetarian",,,ref_000003,obs_0000005496|obs_0000031263,obs_0000033745
Lachsfilet,Lachsfilet,"€ 2,99",,"pro Einheit = 2,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_004.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich",,,ref_000004,obs_0000034280|obs_0000028347|obs_0000010175|obs_0000031809|obs_0000008391|obs_0000014208|obs_0000033948|obs_0000034718|obs_0000021540|obs_0000015784|obs_0000028079|obs_0000006326|obs_0000018870|obs_0000018885|obs_0000009680|obs_0000010448|obs_0000025684|obs_0000005590|obs_0000014936|obs_0000027994|obs_0000019689|obs_0000009198|obs_0000020721|obs_0000023812|obs_0000023815|obs_0000023816|obs_0000023817|obs_0000023818|obs_0000011020|obs_0000001421|obs_0000024235|obs_0000024237|obs_0000024238|obs_0000024240|obs_0000024241|obs_0000027591|obs_0000030540|obs_0000029555|obs_0000012790|obs_0000018827|obs_0000017429|obs_0000007205|obs_0000010613|obs_0000029559,obs_0000028347|obs_0000010175|obs_0000031809|obs_0000008391|obs_0000034280|obs_0000014208
Mineralwasser still,Black Forest,"€ 3,99",,"pro Einheit = 5,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_005.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-N128000,ref_000005,obs_0000024088|obs_0000024512|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332|obs_0000013050|obs_0000015241|obs_0000032482,obs_0000024088|obs_0000024512
Bio-Weideglück,Bioland,"€ 0,99",,"pro Einheit = 1,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_006.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000006,obs_0000034276,obs_0000034276
Waschmittel,Persil,"€ 4,99",,"pro Einheit = 6,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_007.jpg,cat_drogerie,,,ref_000007,obs_0000018542|obs_0000019568|obs_0000012454|obs_0000025598|obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000024174|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000032848|obs_0000034457|obs_0000033599|obs_0000033136|obs_0000034253|obs_0000005662|obs_0000029731|obs_0000033858|obs_0000033361|obs_0000033370|obs_0000001139|obs_0000024698|obs_0000007291|obs_0000033426,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000033599|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598
Schokolade,Milka,"€ 0,99",,"1 kg = 11,00",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_008.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-S500000,ref_000008,obs_0000015893|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000015454|obs_0000034408|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000017605|obs_0000034013|obs_0000018155|obs_0000018698|obs_0000014104|obs_0000031011|obs_0000011112|obs_0000008610|obs_0000006579|obs_0000012219|obs_0000026556|obs_0000022979|obs_0000001524|obs_0000011783|obs_0000013879|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000004705|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000000230|obs_0000003326|obs_0000004873|obs_0000003851|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000008595|obs_0000004019|obs_0000010166|obs_0000009149,obs_0000011783|obs_0000015893|obs_0000027700|obs_0000013879|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000006229|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000031849|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000029328|obs_0000008861|obs_0000005279|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000007911|obs_0000018155|obs_0000003326|obs_0000006912|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000002336|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000016691|obs_0000004446|obs_0000011112|obs_0000032120|obs_0000007100|obs_0000008595|obs_0000008610|obs_0000004019
Bio-Caf Intenci n Fuerte,J J Darboven,"€ 8,99",,"1 kg = 17,98",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_009.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000009,,
Original schwäbische Bio-Knusper-Brezel,Huober,"€ 1,49",,"1 kg = 8,51",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_010.jpg,"cat_knabbern_naschen,tag_high_protein,tag_ultra_processed",,,ref_000010,obs_0000034015|obs_0000030278|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,obs_0000034015
Bio-Müsli,Alnatura,"€ 3,99",,"1 kg = 5,32",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_011.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000011,obs_0000003648|obs_0000007990|obs_0000009092|obs_0000025199|obs_0000034819|obs_0000010536|obs_0000027228|obs_0000020845|obs_0000029244|obs_0000029442|obs_0000013314|obs_0000021664|obs_0000030007|obs_0000013793|obs_0000014004|obs_0000014570|obs_0000023625,obs_0000003648|obs_0000007990
Bio-Rahmjoghurt,Andechser Natur,"€ 0,99",,"pro Einheit = 1,19",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_012.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_proteinreich",,,ref_000012,obs_0000017291|obs_0000001426|obs_0000010914,obs_0000026121|obs_0000005340|obs_0000006618
Bio-Fruchtaufstrich,Alnatura,"€ 2,99",,"1 kg = 7,12",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_013.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food",,,ref_000013,obs_0000001989|obs_0000011533|obs_0000016747|obs_0000008800|obs_0000011341|obs_0000013209,obs_0000001989|obs_0000011533
Bio-Pils oder alkoholfrei,Stralsunder Prost,"€ 15,99",,"pro Einheit = 19,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_014.jpg,cat_getraenke,,,ref_000014,obs_0000030400|obs_0000030556|obs_0000031078|obs_0000032730|obs_0000016578|obs_0000008467|obs_0000000370|obs_0000017247|obs_0000033823|obs_0000034225|obs_0000026062|obs_0000026170|obs_0000034423|obs_0000010120|obs_0000034708|obs_0000010165|obs_0000035035|obs_0000010755|obs_0000027329|obs_0000011150|obs_0000003041|obs_0000019656|obs_0000027944|obs_0000028275|obs_0000028408|obs_0000028500|obs_0000028614|obs_0000004068|obs_0000028759|obs_0000012448|obs_0000028878|obs_0000028937|obs_0000004495|obs_0000012871|obs_0000004922|obs_0000013338|obs_0000013819|obs_0000014202|obs_0000031695|obs_0000031740|obs_0000023756|obs_0000015941|obs_0000024176,
Bio-Stremellachs,Meine Lieblinge,"€ 3,99",,"pro Einheit = 4,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_016.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_high_protein,tag_proteinreich",,,ref_000015,obs_0000023231|obs_0000029532|obs_0000008383|obs_0000000472|obs_0000003096|obs_0000004211|obs_0000004638|obs_0000005065|obs_0000031753,obs_0000023231
Bio-Reibekäse,Alnatura,"€ 2,22",,"pro Einheit = 2,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_017.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000016,obs_0000034289|obs_0000001489|obs_0000002463|obs_0000002710|obs_0000003530|obs_0000008365|obs_0000000437|obs_0000003383|obs_0000004167|obs_0000004594|obs_0000005021,obs_0000001489|obs_0000034289|obs_0000002463|obs_0000002710|obs_0000003530
Bio-Olivenöl nativ extra,Corovita,"€ 7,77",,"1 l = 15,54",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_018.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000017,obs_0000034420|obs_0000034888|obs_0000010685|obs_0000018480|obs_0000018950|obs_0000028952|obs_0000005365|obs_0000014541|obs_0000007186|obs_0000009444|obs_0000001438|obs_0000009909|obs_0000002069|obs_0000002836|obs_0000019269|obs_0000011361|obs_0000011593|obs_0000012176|obs_0000012446|obs_0000013180|obs_0000013624|obs_0000014367|obs_0000015088|obs_0000015501,obs_0000034420|obs_0000034888
Bio-Lachs-Filets,followfood,"€ 7,99",,"1 kg = 49,94",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_019.jpg,"cat_fisch_meeresfruechte,tag_high_protein,tag_proteinreich",,,ref_000018,obs_0000030122|obs_0000028906|obs_0000007402|obs_0000033739|obs_0000034939,obs_0000000830|obs_0000033948|obs_0000030122
Bio-Käsescheiben,Andechser Natur,"€ 2,49",,"1 kg = 16,60",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_020.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_kaese,sub_milchprodukte,tag_proteinreich",,,ref_000019,obs_0000025207|obs_0000019371|obs_0000024639|obs_0000016810|obs_0000025113|obs_0000025206|obs_0000000993|obs_0000001181|obs_0000033991|obs_0000017666|obs_0000026217|obs_0000018205|obs_0000034730|obs_0000002335|obs_0000027170|obs_0000002664|obs_0000002763|obs_0000027787|obs_0000020051|obs_0000020412|obs_0000020870|obs_0000021231|obs_0000022214|obs_0000031123|obs_0000031666|obs_0000007170,obs_0000025207|obs_0000019371|obs_0000007977
Bio-Kokosmilch,Alnatura,"€ 1,79",,"1 l = 4,48",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_021.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,,ref_000020,obs_0000034508|obs_0000029316|obs_0000030927|obs_0000010676,obs_0000034508
Grand Noir Bio-Schokolade,Gepa,"€ 2,49",,"1 kg = 24,90",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_022.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000021,obs_0000011551|obs_0000000491|obs_0000004235|obs_0000028885|obs_0000004662|obs_0000005089|obs_0000000091|obs_0000000138|obs_0000000230|obs_0000033056|obs_0000016691|obs_0000008595|obs_0000008610|obs_0000025221|obs_0000008861|obs_0000009149|obs_0000017539|obs_0000025739|obs_0000017595|obs_0000017605|obs_0000034013|obs_0000017857|obs_0000001524|obs_0000034408|obs_0000034411|obs_0000018155|obs_0000010166|obs_0000026556|obs_0000018698|obs_0000010522|obs_0000002336|obs_0000011112|obs_0000019429|obs_0000027700|obs_0000003326|obs_0000011765|obs_0000011783|obs_0000028232|obs_0000028244|obs_0000028249|obs_0000003851|obs_0000004019|obs_0000012219|obs_0000020472|obs_0000004278|obs_0000004446|obs_0000004705|obs_0000004873|obs_0000021291|obs_0000013394,
Bio-Pasta,Alnatura,"€ 1,19",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_023.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,tag_whole_food",,BLS-G211100,ref_000022,obs_0000016662|obs_0000016866|obs_0000017082|obs_0000025518|obs_0000017359|obs_0000034026|obs_0000034419|obs_0000018196|obs_0000035104|obs_0000026899|obs_0000018708|obs_0000018893|obs_0000002663|obs_0000011092|obs_0000019293|obs_0000019845|obs_0000020003|obs_0000028496|obs_0000020368|obs_0000028607|obs_0000028733|obs_0000021187|obs_0000022097|obs_0000014165,
Bio-Riesling,Landlust,"€ 3,99",,"pro Einheit = 5,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_024.jpg,"cat_getraenke,diet_vegetarian",,,ref_000023,obs_0000034220|obs_0000034683|obs_0000035028|obs_0000017683|obs_0000018852|obs_0000025421|obs_0000033828|obs_0000034633|obs_0000010309|obs_0000019740|obs_0000003513|obs_0000020555|obs_0000021374|obs_0000008015,obs_0000034220|obs_0000034683|obs_0000035028
Bio-Brotaufstrich,Tartex,"€ 2,49",,"1 kg = 18,44",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_025.jpg,"cat_sonstiges,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food",,,ref_000024,obs_0000034274|obs_0000034818|obs_0000019379|obs_0000008458|obs_0000034334|obs_0000034763|obs_0000018403|obs_0000010497|obs_0000010510|obs_0000012207|obs_0000013042|obs_0000013124|obs_0000031182|obs_0000014956|obs_0000015391|obs_0000023659|obs_0000031930|obs_0000006122|obs_0000023016,obs_0000034274|obs_0000015849
Bio-Tofu Räuchertofu,tegut,"€ 1,49",,"1 kg = 5,96",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_026.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000025,obs_0000034504|obs_0000001847|obs_0000002965,
Grand Dessert,Ehrmann,"€ 0,55",,"1 kg = 2,89",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_027.jpg,"cat_molkerei_kaese,sub_milchprodukte",,,ref_000026,obs_0000014366|obs_0000002161|obs_0000017587|obs_0000027914|obs_0000034107|obs_0000031128|obs_0000013231|obs_0000025025|obs_0000011773|obs_0000026346|obs_0000010055|obs_0000009604|obs_0000002449|obs_0000015382|obs_0000013586|obs_0000007762|obs_0000005900|obs_0000032203|obs_0000007148|obs_0000012336|obs_0000017969|obs_0000004175|obs_0000016979|obs_0000009845|obs_0000014488|obs_0000006809|obs_0000022199|obs_0000009519|obs_0000017731|obs_0000010617|obs_0000018839|obs_0000005029|obs_0000015792|obs_0000000443|obs_0000006112|obs_0000018932|obs_0000004602,obs_0000014366|obs_0000007762|obs_0000002161|obs_0000017587|obs_0000027914|obs_0000005900|obs_0000034107|obs_0000031128|obs_0000013231|obs_0000025025|obs_0000032203|obs_0000007148|obs_0000011773
Bio-Hähnchenschenkel,Bio-Hähnchenschenkel,"€ 1,49",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_028.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_proteinreich",,,ref_000027,obs_0000033703|obs_0000034924|obs_0000031860|obs_0000000293|obs_0000026472|obs_0000034752|obs_0000027468|obs_0000003941|obs_0000004368|obs_0000004795|obs_0000006537|obs_0000031837|obs_0000007635,obs_0000033703|obs_0000034924|obs_0000031860
Frischkäse,Philadelphia,"€ 1,11",,"pro Einheit = 2,29",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_029.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,BLS-D3A6000,ref_000028,obs_0000002951|obs_0000003481|obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000018437|obs_0000018441|obs_0000009739|obs_0000002064|obs_0000019510|obs_0000009275|obs_0000024137|obs_0000022111|obs_0000022114|obs_0000008311|obs_0000000665|obs_0000023715|obs_0000031907|obs_0000003254|obs_0000002331|obs_0000002429|obs_0000002443|obs_0000026562|obs_0000022984|obs_0000013780|obs_0000001493|obs_0000028125|obs_0000000998,obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894
Bio-Grapefruit,demeter tegut,"€ 1,00",,"pro Einheit = 1,00",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_030.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000029,obs_0000034919|obs_0000030958|obs_0000031625|obs_0000017248|obs_0000029578|obs_0000031686|obs_0000023691,obs_0000034919|obs_0000030958|obs_0000031625
Caff,Lavazza,"€ 13,99",,"pro Einheit = 13,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_031.jpg,"cat_getraenke,diet_gluten_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000030,obs_0000016732|obs_0000017267|obs_0000023656|obs_0000028793|obs_0000022154|obs_0000018081|obs_0000019713|obs_0000027651|obs_0000015884|obs_0000012311|obs_0000010292|obs_0000014943|obs_0000026207|obs_0000034907|obs_0000001675|obs_0000034937|obs_0000013547|obs_0000028042|obs_0000031138|obs_0000031173|obs_0000000043|obs_0000009265|obs_0000026673|obs_0000021561|obs_0000025671|obs_0000031315|obs_0000030807|obs_0000001681|obs_0000001682|obs_0000006818|obs_0000031422|obs_0000003788|obs_0000020742|obs_0000027478|obs_0000002910|obs_0000026985|obs_0000014212|obs_0000032162|obs_0000008143|obs_0000035113|obs_0000008231|obs_0000010469|obs_0000010210|obs_0000007175|obs_0000004631|obs_0000015446|obs_0000005738|obs_0000004204|obs_0000031925|obs_0000007355,
Fruchtgummi,Trolli,"€ 0,79",,"pro Einheit = 1,09",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_032.jpg,"cat_knabbern_naschen,tag_ultra_processed",,BLS-S361000,ref_000031,obs_0000024204|obs_0000023776|obs_0000016918|obs_0000025134|obs_0000011323|obs_0000027215|obs_0000021597|obs_0000020575|obs_0000021606|obs_0000017027|obs_0000019082|obs_0000021688|obs_0000021186|obs_0000017102|obs_0000017103|obs_0000002314|obs_0000019722|obs_0000002318|obs_0000002320|obs_0000025361|obs_0000020778|obs_0000020787|obs_0000013647|obs_0000016719|obs_0000023399|obs_0000010105|obs_0000002943|obs_0000001930|obs_0000020367|obs_0000021394|obs_0000016298|obs_0000025528|obs_0000014289|obs_0000027602|obs_0000008121|obs_0000034822|obs_0000021002|obs_0000007699|obs_0000031302|obs_0000030281|obs_0000006734|obs_0000006238|obs_0000001701|obs_0000005837|obs_0000020183|obs_0000035007|obs_0000006380|obs_0000029422|obs_0000025339|obs_0000011116,obs_0000016918|obs_0000025134|obs_0000011323|obs_0000027215|obs_0000021597|obs_0000020575|obs_0000021606|obs_0000017027|obs_0000019082|obs_0000024204|obs_0000021688|obs_0000021186|obs_0000017102|obs_0000017103|obs_0000023776|obs_0000002314|obs_0000019722|obs_0000002318|obs_0000002320|obs_0000025361|obs_0000020778|obs_0000020787|obs_0000013647|obs_0000016719|obs_0000023399|obs_0000010105|obs_0000002943|obs_0000001930|obs_0000020367|obs_0000021394|obs_0000016298|obs_0000025528|obs_0000008121|obs_0000014289|obs_0000027602
Bio-Salat Mix,Naturland,"€ 1,49",,"1 kg = 14,90",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_033.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_milchprodukte,sub_salate,tag_whole_food",,,ref_000032,obs_0000033871|obs_0000024700|obs_0000025985,
Champignons braun,tegut,"€ 1,79",,"1 kg = 7,16",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_034.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_pilze,tag_whole_food",,BLS-K701162,ref_000033,obs_0000034111|obs_0000006419|obs_0000034307|obs_0000033885|obs_0000011411|obs_0000034734|obs_0000031799|obs_0000027747|obs_0000014978|obs_0000027283|obs_0000005321|obs_0000014046|obs_0000001277|obs_0000028450|obs_0000008021|obs_0000026991|obs_0000005123|obs_0000007133,obs_0000006419|obs_0000034111|obs_0000028055
Speisekartoffeln,tegut,"€ 1,79",,"1 kg = 0,90",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_035.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,BLS-X612152,ref_000034,obs_0000034312|obs_0000033875|obs_0000000006|obs_0000026668|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000009188|obs_0000011822|obs_0000032330|obs_0000008275|obs_0000014425|obs_0000004710|obs_0000025777|obs_0000004283|obs_0000010963|obs_0000000233|obs_0000005884|obs_0000003856|obs_0000006957|obs_0000029486|obs_0000019772|obs_0000028486|obs_0000018806|obs_0000022916|obs_0000024465|obs_0000028596|obs_0000012236|obs_0000015314|obs_0000015337|obs_0000010226|obs_0000014326|obs_0000005136|obs_0000027190|obs_0000005691|obs_0000006784|obs_0000011394|obs_0000005313|obs_0000005330,obs_0000000006|obs_0000034312|obs_0000026668|obs_0000033875|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000009188
