Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Sanella,Keine Marke,"€ 1,29",,"1 kg = 3,48 €","vegan, 400 g Becher, (1 kg = 3,48 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/sanella.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",BLS-X890933,ref_000036,obs_0000028305|obs_0000029407,
Hirtenkäse,Gut Günstig,"€ 1,49",,"1 kg = 5,96 €","verschiedene Fettstufen, 250 g Packung, (1 kg = 5,96 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-hirtenk-se.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,ref_000037,obs_0000018967|obs_0000001180|obs_0000021815|obs_0000022332|obs_0000012483|obs_0000019786|obs_0000010073|obs_0000015066|obs_0000016632|obs_0000022753|obs_0000020201|obs_0000018159|obs_0000008312|obs_0000015876|obs_0000023704|obs_0000017309|obs_0000022564|obs_0000019752|obs_0000020802|obs_0000016599|obs_0000016245|obs_0000018933|obs_0000020860|obs_0000027654|obs_0000000520|obs_0000006425|obs_0000001447|obs_0000027600|obs_0000023528|obs_0000029558|obs_0000005901,obs_0000018967|obs_0000001180|obs_0000021815|obs_0000022332|obs_0000012483|obs_0000019786|obs_0000010073|obs_0000015066|obs_0000016632|obs_0000022753|obs_0000020201|obs_0000018159|obs_0000008312
Gazi Grill- und Pfannenkäse,Keine Marke,"€ 1,99",,Kein Mengenpreis,"verschiedene Sorten, 43/45 % Fett i. Tr., 2er",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gazi-grill-und-pfannenk-se.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,ref_000038,obs_0000012716|obs_0000013019,
Exquisa Frischkäse oder -zubereitung,Keine Marke,"€ 0,99",,Kein Mengenpreis,verschiedene Sorten und Fettstufen,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/exquisa-frischk-se-oder-zubereitung.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000039,obs_0000005321|obs_0000006596|obs_0000006777|obs_0000006245|obs_0000026252|obs_0000004927|obs_0000005900|obs_0000005502|obs_0000000519|obs_0000002737|obs_0000003267|obs_0000009042|obs_0000009494|obs_0000015471|obs_0000016007|obs_0000016038|obs_0000016419|obs_0000016568|obs_0000017161|obs_0000017193|obs_0000017887|obs_0000018246|obs_0000018668|obs_0000019487|obs_0000020674|obs_0000020775|obs_0000020837|obs_0000021129|obs_0000022511|obs_0000022932|obs_0000023386|obs_0000024802|obs_0000026020|obs_0000026429,obs_0000005321
Bären Marke Haltbare Milch,Keine Marke,"€ 0,99",,"1 l = 0,99 €","verschiedene Fettstufen Je nach Verfügbarkeit des Marktes., 1 Liter Packung, (1 l = 0,99 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/b-ren-marke-haltbare-milch.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_frisches_obst,sub_milchprodukte,sub_tk_gemuese,tag_ultra_processed,tag_whole_food",,ref_000040,obs_0000006069|obs_0000000398|obs_0000001617|obs_0000002172|obs_0000003145|obs_0000003891|obs_0000004318|obs_0000004745|obs_0000009587|obs_0000014733|obs_0000015417|obs_0000015645|obs_0000017180|obs_0000018532|obs_0000018954|obs_0000019773|obs_0000020517|obs_0000021494|obs_0000022261|obs_0000022678|obs_0000023769|obs_0000023867|obs_0000000796|obs_0000003400|obs_0000024305,
Bio-Quark,Andechser Natur,"€ 1,99",,"1 kg = 3,98 €","zum Backen, verwendbar wie Schichtkäse, 20 % Fett i. Tr., 500 g Becher, (1 kg = 3,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/andechser-natur-bio-quark.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_proteinreich",BLS-G520100,ref_000041,obs_0000031830|obs_0000025839|obs_0000001711|obs_0000010070|obs_0000012244|obs_0000008115|obs_0000007212,
LAC Schlag- Kochsahne Schmand oder Sauerrahm,Keine Marke,"€ 1,11",,"1 kg = 5,55 €","verschiedene Fettstufen, lactosefrei, 200 g Becher, (1 kg = 5,55 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/lac-schlag-kochsahne-schmand-oder-sauerrahm.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000042,obs_0000001519|obs_0000001656|obs_0000002204|obs_0000002989|obs_0000003842|obs_0000004269|obs_0000004696|obs_0000009420|obs_0000010480|obs_0000013014|obs_0000029330|obs_0000031837,
Champignon Camembert,Keine Marke,"€ 1,89",,"1 kg = 15,12 €","55 % Fett, 125 g Packung, (1 kg = 15,12 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/champignon-camembert.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_pilze,tag_ultra_processed,tag_whole_food",,ref_000043,obs_0000027229|obs_0000010072|obs_0000025109|obs_0000032268,
FruchtZwerge,Danone,"€ 1,49",,"1 kg = 4,97 €","verschiedene Sorten, 300 g Packung, (1 kg = 4,97 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/danone-fruchtzwerge.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",BLS-S118000,ref_000044,obs_0000022172|obs_0000021417|obs_0000032047|obs_0000010486|obs_0000007563|obs_0000018032|obs_0000028935|obs_0000005515|obs_0000027234,obs_0000005515|obs_0000009752|obs_0000022172|obs_0000021417|obs_0000032047|obs_0000016052|obs_0000014941|obs_0000016996|obs_0000026478|obs_0000010486|obs_0000020985
Frischer Schmand Schmand-Alternative Buttermilch Quark oder Körniger Frischkäse,Milram,"€ 1,11",,Kein Mengenpreis,verschiedene Fettstufen,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/milram-frischer-schmand-schmand-alternative-buttermilch-quark-oder-k-rniger-frischk-se.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",,ref_000045,obs_0000005326|obs_0000008721|obs_0000007757|obs_0000009185|obs_0000016962|obs_0000002117|obs_0000024689|obs_0000009862|obs_0000020636|obs_0000002229|obs_0000003040|obs_0000004696|obs_0000031837|obs_0000001656|obs_0000029330|obs_0000002204|obs_0000004269|obs_0000009420|obs_0000013014|obs_0000010480|obs_0000003842|obs_0000002989|obs_0000001519,obs_0000005326
Butter Milch Drink oder Kefir,Milram,"€ 1,29",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/milram-butter-milch-drink-oder-kefir.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_kaese,sub_milchprodukte,tag_ultra_processed",,ref_000046,obs_0000006427|obs_0000019356|obs_0000023651|obs_0000020175|obs_0000002058|obs_0000020509|obs_0000000107|obs_0000010488|obs_0000010492|obs_0000008521|obs_0000002406|obs_0000002462|obs_0000016916|obs_0000021027|obs_0000029250|obs_0000025176|obs_0000010913|obs_0000017169|obs_0000000796|obs_0000017297|obs_0000000997|obs_0000003053|obs_0000025644|obs_0000003377|obs_0000003400|obs_0000003422|obs_0000001425|obs_0000032259|obs_0000018018|obs_0000009855|obs_0000007902|obs_0000024305|obs_0000008002|obs_0000024486|obs_0000012243|obs_0000024548|obs_0000016360,
High Protein Mousse,Müller,"€ 1,29",,"1 kg = 6,45 €","verschiedene Sorten, 20 g Protein pro Becher, 200 g Becher, (1 kg = 6,45 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/m-ller-high-protein-mousse.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000047,obs_0000014919|obs_0000016325|obs_0000001544|obs_0000000087|obs_0000010375|obs_0000026411|obs_0000005698|obs_0000029548|obs_0000021007|obs_0000021534|obs_0000016888|obs_0000010910|obs_0000014866|obs_0000018454|obs_0000001560|obs_0000001056|obs_0000021556|obs_0000021559|obs_0000011323|obs_0000019018|obs_0000003149|obs_0000011354|obs_0000021110|obs_0000011384|obs_0000021113|obs_0000004781|obs_0000024757|obs_0000023740|obs_0000004825|obs_0000010971|obs_0000019687|obs_0000002293|obs_0000013045|obs_0000004354|obs_0000002843|obs_0000010523|obs_0000001325|obs_0000004398|obs_0000010555|obs_0000010062|obs_0000003927|obs_0000023390|obs_0000003431|obs_0000002421|obs_0000019837|obs_0000003971|obs_0000008074|obs_0000032392|obs_0000024495|obs_0000018868,obs_0000001544|obs_0000005698|obs_0000014919|obs_0000000087|obs_0000010375|obs_0000026411|obs_0000016325
Starbucks Milchmischgetränk,Keine Marke,"€ 1,49",,"1 l = 6,77 €","verschiedene Sorten, 220 ml Becher, (1 l = 6,77 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/starbucks-milchmischgetr-nk.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,ref_000048,obs_0000006612|obs_0000005517,obs_0000005517|obs_0000006612
Paula Snack,Dr Oetker,"€ 1,49",,"1 kg = 13,30 €","Creme Vanillegeschmack mit Schokosoße, 4er, 112 g Packung, (1 kg = 13,30 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-paula-snack.jpg,"cat_molkerei_kaese,tag_ultra_processed",,ref_000049,obs_0000025155|obs_0000011255|obs_0000013465|obs_0000006248|obs_0000004941|obs_0000017329|obs_0000013349|obs_0000023929|obs_0000016223|obs_0000014218,obs_0000025155|obs_0000004941|obs_0000024460
Giovanni Ferrari Grana Padano Riserva oder Parmigiano Reggiano,Keine Marke,"€ 3,49",,"1 kg = 23,27 €","italienischer Hartkäse, verschiedene Fettstufen, 150 g Packung, (1 kg = 23,27 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/giovanni-ferrari-grana-padano-riserva-oder-parmigiano-reggiano.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte",,ref_000050,obs_0000005697|obs_0000028649|obs_0000007199|obs_0000007224|obs_0000003356|obs_0000008403|obs_0000008712|obs_0000009178|obs_0000014694|obs_0000017793|obs_0000018163,obs_0000005697
Käse,Milram,"€ 0,99",,"1 kg = 9,90 €","deutscher Schnittkäse, verschiedene Sorten und Fettstufen, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/milram-k-se.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,sub_sahne_creme",BLS-W510000,ref_000051,obs_0000008329|obs_0000010077|obs_0000005135|obs_0000001556|obs_0000016415|obs_0000015907|obs_0000024114|obs_0000001085|obs_0000024149|obs_0000006234|obs_0000009822|obs_0000018025|obs_0000002667|obs_0000021105|obs_0000006776|obs_0000022178|obs_0000020672|obs_0000028352|obs_0000022751|obs_0000015110|obs_0000024326|obs_0000022328|obs_0000006983|obs_0000017738|obs_0000012127|obs_0000000890|obs_0000031629|obs_0000022933|obs_0000022942|obs_0000006058|obs_0000001967|obs_0000006077|obs_0000022509|obs_0000001009|obs_0000022516|obs_0000014331|obs_0000007170|obs_0000026117|obs_0000011803|obs_0000019995|obs_0000001059|obs_0000001580|obs_0000019500|obs_0000008259|obs_0000023117|obs_0000016976|obs_0000002641|obs_0000018541|obs_0000025710|obs_0000020604,obs_0000005135|obs_0000008329|obs_0000010077
Switzerland Appenzeller Appenzellerin,Keine Marke,"€ 2,29",,"1 kg = 22,90 €","schweizer Hartkäse mit Rohmilch, kräftig-würzig bis elegant oder Rahmkäse verschiedene Fettstufen, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/switzerland-appenzeller-appenzellerin.jpg,"cat_molkerei_kaese,diet_lactose_free,sub_kaese,sub_milchprodukte,tag_whole_food",,ref_000052,obs_0000005509|obs_0000006607|obs_0000007003|obs_0000004944|obs_0000031752,obs_0000005509
Herz Allgäuer Emmentaler,Keine Marke,"€ 1,29",,"1 kg = 12,90 €","deutscher Hartkäse mit tagfrischer Heu-Rohmilch, 45 % Fett i. Tr., typisch mit großen Löchern, mild-nussiger Geschmack, rindengereift, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/herz-allg-uer-emmentaler.jpg,"cat_molkerei_kaese,sub_kaese,tag_whole_food",,ref_000053,obs_0000006253|obs_0000005693|obs_0000031554|obs_0000002126|obs_0000003203|obs_0000008509|obs_0000009476|obs_0000011832|obs_0000016951|obs_0000017004|obs_0000020532|obs_0000020762|obs_0000023658|obs_0000029295|obs_0000029344,obs_0000005693|obs_0000006253|obs_0000031554
Le Grand Rustique oder St Andr,Keine Marke,"€ 1,99",,"1 kg = 19,90 €","französischer Weichkäse, verschiedene Fettstufen, feinwürziger Geschmack, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/le-grand-rustique-oder-st-andr.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese",,ref_000054,obs_0000030059,
Bergader Watzmann oder Bergbauern Käse,Keine Marke,"€ 1,99",,"1 kg = 19,90 €","deutscher Berg- oder Schnittkäse, verschiedene Fettstufen , mild bis würzig *Je nach Bevorratung der Märkte., 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/bergader-watzmann-oder-bergbauern-k-se.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,sub_kaese,tag_ultra_processed",,ref_000055,obs_0000009822|obs_0000018025|obs_0000024149|obs_0000008329|obs_0000010077,
Zott Zottarella,Keine Marke,"€ 1,99",,"1 kg = 9,95 €","verschiedene Sorten und Fettstufen, 330 g Packung (Abtropfgewicht 200 g), (1 kg = 9,95 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/zott-zottarella.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,ref_000056,obs_0000027999,obs_0000027999
Barista,Melitta,"€ 12,99",,"1 kg = 13,99 €","ganze Bohnen, verschiedene Sorten, 1 kg Packung, (1 kg = 13,99 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/melitta-barista.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000057,obs_0000008314|obs_0000026244|obs_0000005905|obs_0000022590|obs_0000011330|obs_0000030657|obs_0000006619|obs_0000023004|obs_0000007519|obs_0000026975|obs_0000025445|obs_0000009703|obs_0000011764|obs_0000031228|obs_0000001918|obs_0000028932|obs_0000029445|obs_0000026897|obs_0000028460|obs_0000027841|obs_0000028238|obs_0000004953|obs_0000031452|obs_0000011762|obs_0000029811|obs_0000024201|obs_0000018445|obs_0000006806|obs_0000029120|obs_0000012644|obs_0000017140|obs_0000013971|obs_0000004642|obs_0000000331|obs_0000003788|obs_0000029389|obs_0000012628|obs_0000003178|obs_0000004215|obs_0000030017|obs_0000027601|obs_0000029107|obs_0000011761|obs_0000006088,obs_0000005905
Fix,Knorr,"€ 0,39",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/knorr-fix.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000058,obs_0000011813|obs_0000013526|obs_0000009445|obs_0000024314|obs_0000015121|obs_0000008983|obs_0000015765|obs_0000010147|obs_0000017466|obs_0000019539|obs_0000023175|obs_0000018720|obs_0000009684|obs_0000024560|obs_0000029309|obs_0000025222|obs_0000022612|obs_0000031338|obs_0000006269|obs_0000008360|obs_0000005342|obs_0000007395|obs_0000005910|obs_0000011649|obs_0000021486|obs_0000023028|obs_0000008525|obs_0000026737|obs_0000029882|obs_0000009934|obs_0000027434|obs_0000030149|obs_0000026624|obs_0000012298|obs_0000031879|obs_0000013088|obs_0000006439|obs_0000010691|obs_0000011244|obs_0000027799|obs_0000027811|obs_0000028462|obs_0000029572|obs_0000029694|obs_0000030128|obs_0000027456|obs_0000029695|obs_0000028416,obs_0000011813|obs_0000017466|obs_0000019539|obs_0000023175|obs_0000013526|obs_0000005342|obs_0000009445|obs_0000024314|obs_0000015121|obs_0000005910|obs_0000008983|obs_0000018720|obs_0000015765|obs_0000010147|obs_0000009684|obs_0000024560
Yum Yum Instant Nudeln,Keine Marke,"€ 0,39",,"1 kg = 9,17 €","verschiedene Sorten, 60 g Packung, (1 kg = 9,17 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/yum-yum-instant-nudeln.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000059,obs_0000006443|obs_0000030131|obs_0000002383|obs_0000009980|obs_0000012296|obs_0000013958|obs_0000016515|obs_0000025369|obs_0000007521|obs_0000008230|obs_0000013531,obs_0000006443|obs_0000026158|obs_0000030131
Miracel Whip Salatcreme,Keine Marke,"€ 1,49",,"1 l = 3,38 €","verschiedene Sorten, 500 ml Glas, (1 l = 3,38 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/miracel-whip-salatcreme.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food",,ref_000060,obs_0000006815|obs_0000028139|obs_0000007787|obs_0000008818|obs_0000009277|obs_0000025091|obs_0000015850|obs_0000018964|obs_0000019783|obs_0000023579|obs_0000026538|obs_0000011230|obs_0000014371,obs_0000006815|obs_0000007787|obs_0000008818|obs_0000009277|obs_0000028139
Papa Joe s Feinkostsauce,Keine Marke,"€ 1,29",,"1 l = 4,97 €","verschiedene Sorten, 300 ml Flasche, (1 l = 4,97 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/papa-joe-s-feinkostsauce.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",,ref_000061,obs_0000031734,
Delverde Classica italienische Pasta,Keine Marke,"€ 0,88",,"1 kg = 1,76 €","verschiedene Ausformungen Ausgenommen Lasagne., 500 g Packung, (1 kg = 1,76 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/delverde-classica-italienische-pasta.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln",,ref_000062,obs_0000005904|obs_0000028135|obs_0000030129|obs_0000014738|obs_0000016050|obs_0000002449|obs_0000010538|obs_0000012690|obs_0000015187|obs_0000015391|obs_0000015607|obs_0000015884|obs_0000016721|obs_0000017233|obs_0000017418|obs_0000017818|obs_0000018370|obs_0000018528|obs_0000018893|obs_0000019712|obs_0000020622|obs_0000023645|obs_0000025026|obs_0000026623|obs_0000026734|obs_0000026860|obs_0000031490|obs_0000031883|obs_0000032393,obs_0000005904
Tagliatelle,EDEKA Herzstücke,"€ 1,39",,"1 kg = 2,78 €","verschiedene Sorten oder Lasagne N.61, 500 g Packung, (1 kg = 2,78 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-tagliatelle.jpg,"cat_grundnahrung,sub_nudeln",,ref_000063,obs_0000021510|obs_0000027470|obs_0000006448|obs_0000030096|obs_0000029850|obs_0000006816,
Pfirsiche,EDEKA Herzstücke,"€ 1,99",,"1 kg = 4,15 €","verschiedene Sorten, 820 g Dose (Abtropfgewicht 480/500 g), (1 kg = 4,15 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-pfirsiche.jpg,"cat_grundnahrung,diet_vegetarian",BLS-F203100,ref_000064,obs_0000010755|obs_0000013502|obs_0000009095|obs_0000001537,obs_0000010755|obs_0000013502|obs_0000009095
Mehl,EDEKA Herzstücke,"€ 0,79",,"1 kg = 0,79 €","verschiedene Sorten, 1 kg Packung, (1 kg = 0,79 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-mehl.jpg,"cat_grundnahrung,diet_vegetarian",,ref_000065,obs_0000004298|obs_0000027006|obs_0000003871|obs_0000004725|obs_0000000381|obs_0000002911|obs_0000006462,
Vitalis Müsli oder Paula Müslispaß,Dr Oetker,"€ 1,99",,Kein Mengenpreis,verschiedene Sorten Ausgenommen Müsli ohne Zucker Zusatz.,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-vitalis-m-sli-oder-paula-m-slispa.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000066,obs_0000006279|obs_0000007029|obs_0000002050|obs_0000011817|obs_0000020523|obs_0000015927|obs_0000003142|obs_0000025170|obs_0000022166|obs_0000016583|obs_0000009950|obs_0000017251|obs_0000013465|obs_0000011255|obs_0000020189|obs_0000012529|obs_0000009982|obs_0000025355|obs_0000023326|obs_0000013095|obs_0000019370,
feinster Zucker,EDEKA Herzstücke,"€ 0,99",,"1 kg = 0,99 €","1 kg Packung, (1 kg = 0,99 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-feinster-zucker.jpg,cat_grundnahrung,,ref_000067,obs_0000000190|obs_0000032083,
Iberische Mandeln,EDEKA Herzstücke,"€ 1,49",,"1 kg = 14,90 €","verschiedene Sorten, 100 g Packung, (1 kg = 14,90 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-iberische-mandeln.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000068,obs_0000001672|obs_0000024457|obs_0000025239|obs_0000024347|obs_0000016173|obs_0000009521|obs_0000013108|obs_0000006457|obs_0000018746|obs_0000002763|obs_0000023372|obs_0000020954|obs_0000016863|obs_0000018531|obs_0000001641|obs_0000019565|obs_0000003312|obs_0000025339,
Kuvertüre,EDEKA Herzstücke,"€ 1,99",,"1 kg = 9,95 €","verschiedene Sorten, 200 g Packung, (1 kg = 9,95 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-kuvert-re.jpg,"cat_grundnahrung,diet_vegetarian",,ref_000069,obs_0000002965|obs_0000002173|obs_0000013111|obs_0000001239,obs_0000002965|obs_0000002173|obs_0000013111
Knack Back Sonntags- Mehrkorn -Brötchen oder Croissants,Keine Marke,"€ 1,59",,Kein Mengenpreis,"6/8er, vegan *Je nach Verfügbarkeit des Marktes.",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/knack-back-sonntags-mehrkorn-br-tchen-oder-croissants.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,ref_000070,obs_0000006641|obs_0000007034|obs_0000029816|obs_0000009904|obs_0000031652|obs_0000032065|obs_0000011207|obs_0000012264|obs_0000012551|obs_0000013375|obs_0000014349|obs_0000015140|obs_0000024719,obs_0000006641|obs_0000007034
Bahlsen Comtess Kuchen,Keine Marke,"€ 1,79",,"1 kg = 5,11 €","verschiedene Sorten, 350 g Packung, (1 kg = 5,11 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/bahlsen-comtess-kuchen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000071,obs_0000029622|obs_0000029898|obs_0000006643|obs_0000013794|obs_0000025308|obs_0000031614|obs_0000001206,obs_0000029622|obs_0000029898
Golden Toast,Keine Marke,"€ 1,29",,"1 kg = 2,58 €","verschiedene Sorten Ausgenommen Dinkel 500 g., 500 g Packung, (1 kg = 2,58 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/golden-toast.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000072,obs_0000006829|obs_0000005169|obs_0000006103|obs_0000005930|obs_0000012092|obs_0000013953,obs_0000005169|obs_0000006829
Naturkräuter- oder -Früchtetee,Teekanne,"€ 1,29",,Kein Mengenpreis,"verschiedene Sorten, 18/20er",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/teekanne-naturkr-uter-oder-fr-chtetee.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_milchprodukte",,ref_000073,obs_0000006805|obs_0000004287|obs_0000000374|obs_0000004714|obs_0000029310|obs_0000003860,
Feine Küche Jürgen Langbein Fond,Keine Marke,"€ 1,99",,"1 l = 3,98 €","verschiedene Sorten, 500 ml Glas, (1 l = 3,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/feine-k-che-j-rgen-langbein-fond.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000074,obs_0000007415|obs_0000002745|obs_0000007432|obs_0000015151|obs_0000015286|obs_0000015548|obs_0000017912,
