Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
Seramis Zimmerpflanzen Granulat oder Vitalnahrung,Keine Marke,"€ 3,99","€ 5,99",1.60 / l,"Vitalnahrung Orchideen: für eine lang anhaltende Blütenpracht, 0,2 Liter (19.95 / l)Spezial-Substrat Orchideen: Tonkörnchen, hochwertige Pinienrinde sowie Spurenelemente, 2,5 Liter (1,60 / l) Spezial-Substrat Kakteen-Sukkulenten: ideal für Kakteen & Sukkulenten, 2,5 Liter (1,60 / l)Vitalnahrung Grünpflanzen und Palmen: für ein kräftiges und gesundes Wachstum, 0,2 Liter (19.95/ l)Spezial-Substrat Zimmerpflanze: für eine hohe Wasser und Nährstoffspeicherung, 2,5 Liter (1,60 / l)",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_351.png,"cat_tiernahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
LED Solar Häuschen,Keine Marke,"€ 7,99",,Kein Mengenpreis,"solarbetrieben, Leuchtdauer bis zu 8 Stunden, witterungsbeständigHöhe ca. 15 cm, Höhe inkl. Erdspieß ca. 30 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_352.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Solar Windspiel,Keine Marke,"€ 5,99",,Kein Mengenpreis,"6 LEDs, mit Farbwechselfunktion, mit Solarpanel und Einschaltautomatik Maße ca. 90 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_353.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Metall Dekostecker,Keine Marke,"€ 2,99",,Kein Mengenpreis,mit dekorativen Zierornamentenca. 14 cm inkl. Erdspieß: ca. 56 cm,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_354.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
LED Solar Wandlicht,Keine Marke,"€ 14,99","€ 19,99",Kein Mengenpreis,"Bewegungsmelder, 6 – 10m Reichweite, mit versch. Leuchtfunkionen, Solarmodul, Kabellänge ca. 4,8 m, leistungsstarke 120 LEDs, 600 Lumen Maße ca. 148 x 112 x 58 mm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_355.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Solar Spot-Scheinwerfer,Keine Marke,"€ 6,99",,Kein Mengenpreis,"28 LEDs, warmweiß oder farbwechsel, mit Dämmerungssensor, Schutzart IP65, wasserbeständig, inkl. Erdspieß und WandhalterungMaße ca. 9,5 x 33 x 11 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_356.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Bruchglas-Solarleuchte,Keine Marke,"€ 2,99",,Kein Mengenpreis,"mit Einschaltautomatik bei einsetzender Dämmerung, Edelstahl- GehäuseBodenlicht: Ø ca. 10 cmHängeleuchte: Ø Kugel ca. 8 cmSteckleuchte: Ø Kugel: ca. 8 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_357.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Pflanzensäcke,Keine Marke,"€ 9,99",,Kein Mengenpreis,"ideal geeignet für Kartoffeln, Karotten, Beeren, Auberginen, mit praktischem Sichtfenster, wiederverwendbar Kartoffel 3er Set: Maße: Ø ca. 34 cm, Höhe ca. 35 cm Erdbeere 2er Set: Maße: Ø ca. 45 cm, Höhe ca. 35 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_358.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Romberg Zimmergewächshaus- oder Anzuchtschalen Set,Keine Marke,"€ 6,99",,Kein Mengenpreis,"inkl. Kokoserde, 15 x Anzuchttöpfe und HolzstecketikettenMaße: ca. 29 x 19 x 19 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_359.png,"cat_getraenke,diet_vegan,diet_vegetarian"
Blumenerde,Keine Marke,"€ 1,49","€ 1,99",0.07 / l,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_360.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Gemüsepflanzen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Sorten Ø = 12 cm Salat-, Snack- oder Einlegegurke, gelb, rot oder grüne Paprika",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_361.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food"
Erdbeerpflanze,Keine Marke,"€ 0,99",,Kein Mengenpreis,"ca. 15 cm hoch, Ø = ca. 9 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_362.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Salatpflanzen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"ca. 10 cm hoch, versch. Sorten Kopfsalat, Lollo Mix, Feldsalat oder Endivien",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_363.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food"
Pflanzregal,Keine Marke,"€ 14,99",,Kein Mengenpreis,aus robustem Kunststoff inkl. Wasserspeicher für eine optimale Wasserversorgung dank simplem Stecksystem erweiterbar Maße: ca. 49 x 32 x 89 cm,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_364.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Blühpflanzen,Keine Marke,"€ 5,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben und Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_365.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Veilchen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Veilchen, ca. 10 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_366.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Rosenbogen,Keine Marke,"€ 9,99",,Kein Mengenpreis,"für alle Kletterpflanzen Pulverbeschichteter Stahl, witterungsbeständig montiert: ca. 133 x 260 x 38,5 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_367.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Tulpen,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben, Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_368.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Edelnelken,Keine Marke,"€ 5,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_369.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Primeln,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_370.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Blumenzwiebeln,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Sorten, Pflegeleichte Narzissen, Hyazinthen oder Muscari",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_371.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Schweine-Bauch,Keine Marke,"€ 3,99","€ 4,49",Kein Mengenpreis,"mit Knochen, vakuumverpackt, ca. 2,5 kg",Nein,"Samstagskracher gültig am Samstag, 14.03.26",14.03.26,14.03.26,images_netto/netto_offer_372.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food"
funny-frisch Chipsfrisch,Keine Marke,"€ 0,99","€ 1,99",6.60 / kg,versch. Sorten,Nein,"Samstagskracher gültig am Samstag, 14.03.26",14.03.26,14.03.26,images_netto/netto_offer_373.png,"cat_knabbern_naschen,diet_lactose_free,diet_vegetarian,sub_huelsenfruechte,tag_ultra_processed"
Trauben hell,Keine Marke,"€ 1,49","€ 1,79",2.98 / kg,"Südafrika, Kl. I",Nein,"Samstagskracher gültig am Samstag, 14.03.26",14.03.26,14.03.26,images_netto/netto_offer_374.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Krönung,Jacobs,"€ 4,99","€ 9,29",9.98 / kg,"Kaffee gemahlen oder Ganze Bohnen, versch. Sorten",Nein,"Samstagskracher gültig am Samstag, 14.03.26",14.03.26,14.03.26,images_netto/netto_offer_375.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
Hacker Pschorr Münchner Hell oder Kapuziner Weißbier Naturtrüb,Keine Marke,"€ 10,99","€ 16,9919,49",1.10 / l,je nach regionaler Verfügbarkeit,Nein,"Samstagskracher gültig am Samstag, 14.03.26",14.03.26,14.03.26,images_netto/netto_offer_376.png,"cat_getraenke,diet_vegetarian,tag_ultra_processed"
