Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Bio Fenchel,Keine Marke,"€ 2,49",,Kein Mengenpreis,"Kl. II, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_037.jpg,neubrandenburg
Passionsfrucht,Keine Marke,"€ 0,55",,Kein Mengenpreis,"Ursprung: siehe Etikett, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_038.jpg,neubrandenburg
Schwarze Mini Rispentomaten,Keine Marke,"€ 3,33",,"1 kg = 13,32","Kl. I, je 250-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_039.jpg,neubrandenburg
Speisekartoffeln,Keine Marke,"€ 2,22",,"1 kg = 0,44","Sorte und Kocheigenschaft: siehe Etikett, Qualität I, je 5-kg-Sack",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_040.jpg,neubrandenburg
EWU Thüringer Schlackwurst,Keine Marke,"€ 1,49",,Kein Mengenpreis,"(ca. 250-g-St. = 3,73), je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_055.jpg,neubrandenburg
Erdbeeren,Keine Marke,"€ 3,49",,"1 kg = 8,73","»Calinda«, Kl. I, je 400-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_028.jpg,neubrandenburg
Cherry Romatomaten,Keine Marke,"€ 0,95",,"1 kg = 3,80","Kl. I, je 250-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_029.jpg,neubrandenburg
Rätzel Schweinezunge Duo,Keine Marke,"€ 1,69",,Kein Mengenpreis,"(ca. 320-g-St. = 5,41), je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_063.jpg,neubrandenburg
Frischli Leckermäulchen,Keine Marke,"€ 1,49",,"1 kg = 4,97","Vanille, je 6 x 50-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_064.jpg,neubrandenburg
Landstolz Thüringer Wurstpack,Keine Marke,"€ 7,99",,"1 kg = 9,99",je 800-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_065.jpg,neubrandenburg
Schweine-Filet,Keine Marke,"€ 0,88",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_099.jpg,neubrandenburg
Citterio Mailänder Salami Strafino,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_101.jpg,neubrandenburg
Landstolz Thüringer Rostbratwurst,Keine Marke,"€ 5,99",,"1 kg = 9,98","roh, grob oder fein, je 600-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_104.jpg,neubrandenburg
REWE Feine Welt Frisches Maishähnchen,Keine Marke,"€ 6,99",,Kein Mengenpreis,"Hkl. A, SB-verpackt, je 1-kg-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_105.jpg,neubrandenburg
Wilhelm Brandenburg Rinder-Hackfleisch,Keine Marke,"€ 3,33",,"1 kg = 13,32",je 250-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_106.jpg,neubrandenburg
Schweine-Bauch,Keine Marke,"€ 6,90",,Kein Mengenpreis,"mit Knochen, am Stück oder in Scheiben, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_107.jpg,neubrandenburg
Nature Respect Pollofino Frische Freiland- Hähnchen-Oberschenkel,Keine Marke,"€ 14,90",,Kein Mengenpreis,"mit Haut, ohne Knochen, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_108.jpg,neubrandenburg
REWE Bio Frische Hähnchen-Brustfilets,Keine Marke,"€ 34,90",,Kein Mengenpreis,"Hkl. A, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_109.jpg,neubrandenburg
Frisches Puten-Hackfleisch,Keine Marke,"€ 3,99",,"1 kg = 9,98",je 400-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_110.jpg,neubrandenburg
Irischer Rinder-Braten,Keine Marke,"€ 16,90",,Kein Mengenpreis,"aus dem Bug, mind. 15 Tage gereift, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_111.jpg,neubrandenburg
Deutsche See Pangasiusfilet,Keine Marke,"€ 4,49",,"1 kg = 14,03","ohne Haut, aufgetaut, je 320-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_112.jpg,neubrandenburg
Rinder-Gulasch,Keine Marke,"€ 14,90",,Kein Mengenpreis,"aus der Keule, XXL Family Pack, je 1000-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_113.jpg,neubrandenburg
Schweine-Lachsbraten,Keine Marke,"€ 7,70",,Kein Mengenpreis,"ohne Knochen, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_098.jpg,neubrandenburg
Havelländer Frischwurst-Aufschnitt,Keine Marke,"€ 0,99",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_097.jpg,neubrandenburg
Landstolz Mutzbraten oder Paprikabraten,Keine Marke,"€ 1,79",,"1 kg = 17,90",je 100-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_095.jpg,neubrandenburg
Rostocker Mini-Knacker,Keine Marke,"€ 5,99",,"1 kg = 11,98",je 500-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_070.jpg,neubrandenburg
Thüringer Land Landmilch,Keine Marke,"€ 1,49",,Kein Mengenpreis,"3,8% Fett, je 1-l-Fl, zzgl. 0,15 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_071.jpg,neubrandenburg
Eberswalder Rindswürstchen,Keine Marke,"€ 2,79",,"1 kg = 13,95",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_074.jpg,neubrandenburg
Heinrichsthaler Radeberger Bockshornklee,Keine Marke,"€ 1,69",,"1 kg = 13,52",je 125-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_075.jpg,neubrandenburg
Eberswalder Würstchen,Keine Marke,"€ 2,49",,"1 kg = 9,96",je 250-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_076.jpg,neubrandenburg
Lobetaler Bio Fruchtjoghurt,Keine Marke,"€ 1,89",,"1 kg = 3,78","Mango-Vanille, je 500-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_077.jpg,neubrandenburg
Sandmännchen Feine Käse-Sterne,Keine Marke,"€ 1,29",,"1 kg = 16,13",je 80-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_079.jpg,neubrandenburg
Wolf Appetiter Streich-Mettwurst,Keine Marke,"€ 2,59",,"1 kg = 10,36",je 2 x 125-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_080.jpg,neubrandenburg
Delikat Käsewiener,Keine Marke,"€ 2,29",,"1 kg = 11,45",je 4 x 50-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_081.jpg,neubrandenburg
Osterland Rote Grütze mit Vanillesoße,Keine Marke,"€ 0,39",,"1 kg = 2,44",je 160-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_082.jpg,neubrandenburg
Greußener Lachsfleisch mit Edelschimmel,Keine Marke,"€ 1,59",,"1 kg = 19,88",je 80-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_084.jpg,neubrandenburg
Hemme Milch Joghurt Heidelbeere,Keine Marke,"€ 0,79",,"1 kg = 3,95","3,7% Fett, je 200-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_085.jpg,neubrandenburg
Greußener Salami,Keine Marke,"€ 1,29",,"1 kg = 16,13",je 80-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_086.jpg,neubrandenburg
Die Thüringer Thüringer Stifte,Keine Marke,"€ 2,99",,"1 kg = 14,95",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_087.jpg,neubrandenburg
Perla Antipasti,Keine Marke,"€ 3,79",,"1 kg = 14,58","je 280-g-Schale, 260-g-Abtropfgew.",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_088.jpg,neubrandenburg
Gläserne Molkerei Pur Bio Joghurt,Keine Marke,"€ 0,75",,"1 kg = 5,00","Aprikose, je 150-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_089.jpg,neubrandenburg
Loose Hausmacher Minis,Keine Marke,"€ 1,59",,"1 kg = 13,83",je 115-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_090.jpg,neubrandenburg
Friki Geflügel-Würstchen,Keine Marke,"€ 1,29",,"1 kg = 12,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_091.jpg,neubrandenburg
Rätzel DDR Leberkäse,Keine Marke,"€ 3,49",,"1 kg = 11,63",je 300-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_092.jpg,neubrandenburg
Golßener Spreewald Herrensalat,Keine Marke,"€ 1,59",,"1 kg = 7,95",je 200-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_093.jpg,neubrandenburg
Feinos Zaziki,Keine Marke,"€ 1,39",,"1 kg = 6,95",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_094.jpg,neubrandenburg
Havelländer Jagdwurst,Keine Marke,"€ 4,99",,"1 kg = 7,13",je 700-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_096.jpg,neubrandenburg
