Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Osterpaket vom Schwein,Keine Marke,"€ 4,99","€ 6,99",Kein Mengenpreis,"bestehend aus 2x Schweinefilet à ca. 550 g, Schweinenacken ca. 2,6 kg, Schweinerücken mit Schwarte ca. 1,5 kg Bitte in deiner Filiale oder Online vorbestellen!",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_208.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,tag_ultra_processed,tag_whole_food",,ref_000208,obs_0000016696|obs_0000001603|obs_0000002352|obs_0000003024|obs_0000010029|obs_0000010338|obs_0000013431,
Saftbraten vom Jungbullen,Keine Marke,"€ 1,29","€ 1,79",12.90 / kg,"aus der Hochrippe, saftig, vakuumverpackt, ca. 1 kg",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_209.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_whole_food",,ref_000209,obs_0000024422|obs_0000024796|obs_0000025798|obs_0000010036|obs_0000011290|obs_0000011739|obs_0000011740|obs_0000012206|obs_0000012998|obs_0000012999|obs_0000013437|obs_0000013876,obs_0000024422
Schweine-Schinkenbraten,Keine Marke,"€ 4,99","€ 7,49",Kein Mengenpreis,"aus der Nuss, vakuumverpackt, ca. 1,2 kg",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_210.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-U579100,ref_000210,obs_0000026059|obs_0000026207|obs_0000009299|obs_0000011718|obs_0000012904,obs_0000007279|obs_0000026059|obs_0000026207
Lachsforelle,Keine Marke,"€ 1,29","€ 1,79",12.90 / kg,"küchenfertig, rotfleischig, ca. 750 g",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_211.png,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000211,obs_0000000400|obs_0000001200|obs_0000002201|obs_0000003895|obs_0000004322|obs_0000004749|obs_0000017393|obs_0000000613|obs_0000001862|obs_0000002412|obs_0000002802|obs_0000003171|obs_0000003993|obs_0000004420|obs_0000004847|obs_0000016746|obs_0000017554|obs_0000023177|obs_0000024113,obs_0000000400|obs_0000001200|obs_0000002201|obs_0000003895|obs_0000004322|obs_0000004749|obs_0000006144|obs_0000017393
Hähnchen-Oberkeulensteaks,Keine Marke,"€ 2,99","€ 3,79",7.48 / kg,"ohne Haut und ohne Knochen, natur",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_212.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",,ref_000212,obs_0000021886|obs_0000024646|obs_0000025675,obs_0000021886|obs_0000024646|obs_0000025675
Hähnchen-Minutenschnitzel,Keine Marke,"€ 3,99","€ 4,99",9.98 / kg,aus dem Brustfilet geschnitten,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_213.png,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_ultra_processed,tag_whole_food",BLS-V4B5100,ref_000213,obs_0000001008|obs_0000002326|obs_0000008101|obs_0000010039|obs_0000012211|obs_0000012564|obs_0000012981|obs_0000013878|obs_0000016777|obs_0000024586|obs_0000025189|obs_0000025738|obs_0000025996|obs_0000028032|obs_0000008298|obs_0000017639|obs_0000017795|obs_0000027423|obs_0000027981|obs_0000028645|obs_0000029094,obs_0000001008|obs_0000002326|obs_0000008101|obs_0000008298|obs_0000010039|obs_0000012211|obs_0000012564|obs_0000012981|obs_0000013878|obs_0000016777|obs_0000017639|obs_0000024586|obs_0000025189|obs_0000025738|obs_0000025996|obs_0000028032
Cabanossi,Keine Marke,"€ 5,5","€ 5,58",8.33 / kg,"gebrüht, geräuchert regionale Verpackungsabweichungen möglich Einzelpreis: 2.79 (9.30 / kg)",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_214.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W218100,ref_000214,obs_0000024638|obs_0000006661|obs_0000027778,obs_0000024638
Bauernschinken,Keine Marke,"€ 1,79","€ 1,99",17.90 / kg,über Buchenholz geräuchert,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_215.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W271000,ref_000215,obs_0000009871|obs_0000010880|obs_0000012220|obs_0000021160|obs_0000025869|obs_0000026467,obs_0000009871|obs_0000010880|obs_0000012220|obs_0000021160|obs_0000025869|obs_0000026467
Leber- oder Teewurst,Keine Marke,"€ 2,5","€ 2,58",5.71 – 8.- / kg,versch. Sorten Einzelpreis: 1.29 (7.37 – 10.32 / kg),Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_216.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed",,ref_000216,obs_0000026201|obs_0000010381|obs_0000001033|obs_0000002427|obs_0000002750|obs_0000003242|obs_0000008715|obs_0000009181|obs_0000009568|obs_0000011645|obs_0000012223|obs_0000012895|obs_0000032055,obs_0000026201
Bierschinken,Keine Marke,"€ 1,1","€ 1,19",6.67 / kg,Regionale Verpackungsabweichungen möglich!,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_217.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W271000,ref_000217,obs_0000001020|obs_0000001030|obs_0000009006|obs_0000009047|obs_0000009498|obs_0000019085|obs_0000019904|obs_0000021161|obs_0000022319|obs_0000022739|obs_0000023381|obs_0000031238|obs_0000027410|obs_0000007066|obs_0000005021|obs_0000005755|obs_0000010343|obs_0000012216|obs_0000012992,obs_0000001020|obs_0000001030|obs_0000009006|obs_0000009047|obs_0000009498|obs_0000019085|obs_0000019904|obs_0000021161|obs_0000022319|obs_0000022739|obs_0000023381|obs_0000026799|obs_0000027322|obs_0000028613|obs_0000031238
Regensburger Knacker,Keine Marke,"€ 2,49","€ 3,19",8.30 / kg,,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_218.png,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,ref_000218,obs_0000006670|obs_0000018160|obs_0000021146|obs_0000023187,
Crispy Chicken Burger,Keine Marke,"€ 4,99","€ 6,99",8.32 / kg,mit knuspriger Cornflakespanade,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_219.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",BLS-Y9A1000,ref_000219,obs_0000017178|obs_0000020637|obs_0000000219|obs_0000003618|obs_0000004045|obs_0000004472|obs_0000009527|obs_0000009843|obs_0000016882|obs_0000021004|obs_0000022103|obs_0000022134,obs_0000017178|obs_0000020637
XXL Schweine- oder Hähnchenschnitzel,Keine Marke,"€ 2,79","€ 3,19",11.16 / kg,,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_220.png,"cat_fleisch_wurst,diet_lactose_free,sub_gefluegel,sub_schwein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,ref_000220,obs_0000016590|obs_0000023203|obs_0000012209,
Hähnchenbrustfilet,Keine Marke,"€ 1,99","€ 2,49",13.27 / kg,hogegart und gebraten,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_221.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",NUTR-0002,ref_000221,obs_0000002328|obs_0000005399|obs_0000010407|obs_0000024400|obs_0000025800|obs_0000026910|obs_0000027779|obs_0000000109|obs_0000001034|obs_0000001079|obs_0000003009|obs_0000003612|obs_0000004039|obs_0000004466|obs_0000008045|obs_0000010449|obs_0000011725|obs_0000014272|obs_0000015451|obs_0000015817|obs_0000017614|obs_0000025152|obs_0000031567|obs_0000031572|obs_0000031974|obs_0000002008|obs_0000007665|obs_0000008834|obs_0000009295,obs_0000000109|obs_0000001034|obs_0000002328|obs_0000003009|obs_0000003612|obs_0000004039|obs_0000004466|obs_0000005399|obs_0000006872|obs_0000010407|obs_0000015451|obs_0000015817|obs_0000024400|obs_0000025800|obs_0000026910|obs_0000027779|obs_0000031572|obs_0000031974
Mini Berner Würstl,Keine Marke,"€ 2,49","€ 2,99",9.96 / kg,mit Emmentaler und Bauchspeck Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_222.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000222,obs_0000024653|obs_0000025978|obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151,obs_0000024653|obs_0000025978
Bettwäsche,Keine Marke,"€ 17,99",,Kein Mengenpreis,Material: 100% Baumwolle mit Wendedesign Kissenbezug: ca. 80 x 80 cm Deckenbezug: ca. 135 x 200 cm,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_223.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,tag_whole_food",BLS-R421300,ref_000223,obs_0000024539|obs_0000009993|obs_0000011674|obs_0000011676|obs_0000000127|obs_0000000323|obs_0000000474|obs_0000000955|obs_0000001133|obs_0000001767|obs_0000002017|obs_0000002491|obs_0000002892|obs_0000003777|obs_0000003998|obs_0000004204|obs_0000004425|obs_0000004631|obs_0000004852|obs_0000014956|obs_0000015763|obs_0000015886|obs_0000016073|obs_0000017119|obs_0000017195|obs_0000017653|obs_0000017656|obs_0000018783|obs_0000019602|obs_0000022422|obs_0000022846|obs_0000023394|obs_0000023869|obs_0000024247|obs_0000011602|obs_0000008111|obs_0000008390|obs_0000014603|obs_0000015427|obs_0000015731|obs_0000016698|obs_0000018158|obs_0000020657|obs_0000021664|obs_0000022412|obs_0000022835|obs_0000024048|obs_0000009800|obs_0000002315|obs_0000003066,obs_0000024539
Dekokissen,Keine Marke,"€ 5,99",,Kein Mengenpreis,waschbar bei ca. 30°C Schonwäsche Maße: ca. 40 x 40 cm,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_224.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000224,obs_0000018244|obs_0000024250|obs_0000024950|obs_0000028898,obs_0000018244|obs_0000024250|obs_0000024950
Plüsch,Keine Marke,"€ 9,99",,Kein Mengenpreis,"kuschelweich, Höhe: ca. 25 cm",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_225.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000225,obs_0000001906|obs_0000026291|obs_0000000597|obs_0000000237|obs_0000001676|obs_0000003560|obs_0000003648|obs_0000004075|obs_0000004502|obs_0000007781|obs_0000019036|obs_0000019855|obs_0000020449|obs_0000024828,obs_0000008088|obs_0000008391
Damen Bigshirt oder Shorty,Keine Marke,"€ 7,99",,Kein Mengenpreis,Material: 100% Baumwolle Größen: M - XXL,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_226.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000226,,
Damen oder Herren Socken oder Kinder Socken,Keine Marke,"€ 3,99",,Kein Mengenpreis,hoher Baumwollanteil Größen Kinder: 23/26 - 31/34 Größen Damen oder Herren: 35/38 - 43/46,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_227.png,"cat_non_food,tag_ultra_processed",,ref_000227,obs_0000028164|obs_0000027880|obs_0000001844|obs_0000003285|obs_0000010746|obs_0000011169|obs_0000011188|obs_0000012007|obs_0000014140|obs_0000014149|obs_0000014606|obs_0000000756|obs_0000000758|obs_0000000765|obs_0000000967|obs_0000001173|obs_0000001375|obs_0000001405|obs_0000021678|obs_0000022410|obs_0000022829,
Baby Konfektions-Set,Keine Marke,"€ 12,99",,Kein Mengenpreis,"Material: 100% Baumwolle bestehend aus Shirt, Hose, Dreieckstuch und Mütze Größen: 62/68 - 86/92",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_228.png,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000228,,
3D-Tasse,Keine Marke,"€ 9,99",,Kein Mengenpreis,versch. Ausführungen Fassungsvermögen: ca. 300 - 420 ml,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_229.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000229,,
Trinkflasche,Keine Marke,"€ 9,99",,Kein Mengenpreis,aus Edelstahl (einwandig) lebensmittelecht Fassungsvermögen: ca. 780 ml,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_230.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000230,obs_0000024929|obs_0000007708|obs_0000022367|obs_0000022790|obs_0000026129|obs_0000007992|obs_0000008906|obs_0000009370|obs_0000010277|obs_0000010278|obs_0000000771,obs_0000007708|obs_0000022367|obs_0000022790|obs_0000024929|obs_0000026129|obs_0000028195
Cap,Keine Marke,"€ 7,99","€ 14,95",Kein Mengenpreis,mit Logo-Applikation Onesize,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_231.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000231,obs_0000008517|obs_0000010730,obs_0000008517
Herren Retroshorts,Keine Marke,"€ 14,99","€ 24,95",Kein Mengenpreis,mit elastischem Bund Größen: M – XXL,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_232.png,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000232,obs_0000011594|obs_0000014581|obs_0000007585|obs_0000024337|obs_0000009085|obs_0000024761,obs_0000011594|obs_0000014581
Herren Trainingsjacke,Keine Marke,"€ 9,99",,Kein Mengenpreis,mit angerauter Innenseite schnelltrocknend Größen: L - XXL,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_233.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000233,obs_0000023577,
Herren Trainingsshirt,Keine Marke,"€ 4,99",,Kein Mengenpreis,"atmungsaktiv, schweißableitend, leicht und schnelltrocknend Größen: M - XXL",Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_234.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000234,,
Sneakersocken oder Sportsocken,Keine Marke,"€ 7,99","€ 16,99",Kein Mengenpreis,hoher Baumwollanteil Größen: 39/42 - 43/46,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_235.png,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000235,obs_0000012010|obs_0000012457|obs_0000013760,
Herren Trainingshose,Keine Marke,"€ 6,99",,Kein Mengenpreis,mit elastischem Bund mit Kordelzug seitliche Eingrifftaschen Größen: M - XXL,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_236.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000236,obs_0000008308|obs_0000014776,obs_0000008308|obs_0000014776
Herren Trainingsshorts,Keine Marke,"€ 5,99",,Kein Mengenpreis,angenehmer Tragekomfort mit elastischem Bund Größen: M - XXL,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_237.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000237,,obs_0000008308|obs_0000014776
Herren Sneaker,Keine Marke,"€ 7,99","€ 29,99",Kein Mengenpreis,mit flexibler Sohle Größen: 41 - 45,Nein,"Wochenendangebote gültig von Donnerstag, 19.03.26 - Samstag, 21.03.26",19.03.26,21.03.26,images_netto/netto_offer_238.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000238,obs_0000012017|obs_0000012512|obs_0000028164|obs_0000001144,obs_0000012017|obs_0000012512
Kirschtasche,Keine Marke,"€ 0,99","€ 2,67",Kein Mengenpreis,Einzelpreis: 0.89 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_239.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",BLS-D7A7810,ref_000239,obs_0000025712,obs_0000025712
Berchtesgadener Land Frische Bergbauern Milch,Keine Marke,"€ 3,33","€ 5,565,96",Kein Mengenpreis,"gekühlt, 1,5% oder 3,5% Fett Einzelpreis: 1.39 – 1.49",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_240.png,"cat_getraenke,diet_lactose_free,diet_vegetarian,sub_milchprodukte",,ref_000240,obs_0000028240|obs_0000004930|obs_0000029181|obs_0000000188|obs_0000000992|obs_0000002646|obs_0000002682|obs_0000024498|obs_0000026055|obs_0000026967,
Lachsschinken,Keine Marke,"€ 3,33","€ 4,78",11.10 / kg,über Buchenholz geräuchert versch. Sorten Einzelpreis: 2.39 (15.93 / kg),Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_241.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",BLS-W443000,ref_000241,obs_0000006304|obs_0000006865|obs_0000010044|obs_0000024836|obs_0000025568|obs_0000031240|obs_0000001023|obs_0000001555|obs_0000017870|obs_0000023790|obs_0000023980|obs_0000026395|obs_0000026715|obs_0000026838,obs_0000006304|obs_0000006865|obs_0000010044|obs_0000024836|obs_0000025568|obs_0000031240
Gustavo Gusto Pizza,Keine Marke,"€ 9,0","€ 14,07",6.52 – 7.32 / kg,"tiefgekühlt, versch. Sorten Einzelpreis: 4.69 (10.20 – 11.44 / kg)",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_242.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_kraeuter,sub_tk_pizza,tag_ultra_processed,tag_whole_food",,ref_000242,obs_0000028452|obs_0000028635|obs_0000007240|obs_0000006294|obs_0000027148|obs_0000027288|obs_0000005732|obs_0000005653|obs_0000009976|obs_0000021711|obs_0000023937,
Butter oder Streichzart,Landliebe,"€ 0,99","€ 2,59",3.96 / kg,gekühlt,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_243.png,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",,ref_000243,obs_0000006416|obs_0000029438|obs_0000028236|obs_0000002462|obs_0000016916|obs_0000000997|obs_0000025644|obs_0000009855|obs_0000024486|obs_0000020509|obs_0000000107|obs_0000016511|obs_0000010488|obs_0000004387|obs_0000008521|obs_0000002406|obs_0000000442|obs_0000021027|obs_0000029250|obs_0000023126|obs_0000025176|obs_0000010913|obs_0000004814|obs_0000017169|obs_0000021391|obs_0000017297|obs_0000003053|obs_0000017435|obs_0000003172|obs_0000003377|obs_0000003422|obs_0000001425|obs_0000032259|obs_0000018018|obs_0000007902|obs_0000008002|obs_0000003960|obs_0000012243|obs_0000016360,obs_0000014613|obs_0000013377|obs_0000011644
Bauer Fruchtjoghurt,Keine Marke,"€ 0,39","€ 0,99",1.56 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_244.png,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,ref_000244,obs_0000000675|obs_0000002351|obs_0000002588|obs_0000009011|obs_0000009615|obs_0000010061|obs_0000010491|obs_0000011220|obs_0000012238|obs_0000013011|obs_0000013357|obs_0000018840|obs_0000019659|obs_0000021759|obs_0000022152|obs_0000031644,
Schokolade,Milka,"€ 0,77","€ 1,99",8.11 - 8.85 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_245.png,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",BLS-S500000,ref_000245,obs_0000014418|obs_0000024683|obs_0000008307|obs_0000031872|obs_0000013979|obs_0000025827|obs_0000013551|obs_0000031477|obs_0000026359|obs_0000016130|obs_0000016680|obs_0000023866|obs_0000010558|obs_0000017223|obs_0000012629|obs_0000008056|obs_0000011665|obs_0000021504|obs_0000017954|obs_0000003112|obs_0000004659|obs_0000003637|obs_0000018997|obs_0000002122|obs_0000000091|obs_0000029313|obs_0000031875|obs_0000004232|obs_0000000138|obs_0000016064|obs_0000003805|obs_0000000230|obs_0000009968|obs_0000016120|obs_0000020224|obs_0000026371|obs_0000026376|obs_0000023348|obs_0000030520|obs_0000019816|obs_0000008041|obs_0000015216|obs_0000004491|obs_0000009612|obs_0000008595|obs_0000011211|obs_0000011229|obs_0000004064|obs_0000016382|obs_0000007703,obs_0000017954|obs_0000003112|obs_0000004659|obs_0000003637|obs_0000018997|obs_0000002122|obs_0000014418|obs_0000000091|obs_0000024683|obs_0000008307|obs_0000031872|obs_0000029313|obs_0000031875|obs_0000004232|obs_0000000138|obs_0000013979|obs_0000016064|obs_0000003805|obs_0000025827|obs_0000000230|obs_0000013551|obs_0000009968|obs_0000031477|obs_0000026359|obs_0000016120|obs_0000020224|obs_0000016130|obs_0000026371|obs_0000026376|obs_0000016680|obs_0000023348|obs_0000030520|obs_0000023866|obs_0000010558|obs_0000017223|obs_0000012629|obs_0000019816|obs_0000008041|obs_0000015216|obs_0000008056|obs_0000006015|obs_0000004491|obs_0000009612|obs_0000011665|obs_0000008595|obs_0000005065|obs_0000011211|obs_0000011229|obs_0000004064|obs_0000016382
Erdbeeren,Keine Marke,"€ 2,29","€ 3,99",4.58 / kg,"Griechenland/Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_246.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",BLS-F301100,ref_000246,obs_0000025546|obs_0000027621|obs_0000028691|obs_0000028744|obs_0000029042|obs_0000029976|obs_0000000875|obs_0000021444|obs_0000011679|obs_0000010835|obs_0000014242|obs_0000031257|obs_0000031864|obs_0000028555|obs_0000005473|obs_0000005869|obs_0000005878,obs_0000000875|obs_0000011804|obs_0000021444|obs_0000025546|obs_0000027621|obs_0000028691|obs_0000028744|obs_0000029042|obs_0000029976
