Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Käse-Schinken-Croissant,Keine Marke,"€ 0,59","€ 0,79","pro Einheit = 0,59",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_366.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000366,obs_0000018451|obs_0000013871|obs_0000022079|obs_0000012357|obs_0000008813|obs_0000026270|obs_0000005307|obs_0000014024|obs_0000016092|obs_0000027583|obs_0000034378|obs_0000023195|obs_0000008883|obs_0000028387|obs_0000016624|obs_0000025842|obs_0000017657|obs_0000006457|obs_0000010631,obs_0000026270|obs_0000027583
Würstchendog,Keine Marke,"€ 2,0","€ 2,58","pro Einheit = 2,00",weitere Sorten Einzelpreis: 1.29 Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_367.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000367,obs_0000007123|obs_0000006067,obs_0000007123|obs_0000006067
Alpen Cordon Bleu,Keine Marke,"€ 4,49","€ 5,99","1 kg = 8,98","vom Schwein, gefüllt mit Bacon und Bergkäse",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_368.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000368,obs_0000027334|obs_0000002447|obs_0000001307|obs_0000011833|obs_0000034131|obs_0000003416|obs_0000029182|obs_0000013561|obs_0000006542|obs_0000007442|obs_0000009109|obs_0000007071|obs_0000034095|obs_0000010036|obs_0000006198|obs_0000005435|obs_0000001472|obs_0000008646|obs_0000010582|obs_0000012271|obs_0000009586,obs_0000027334
Gulaschsuppe,Keine Marke,"€ 1,99","€ 2,49","1 l = 4,15",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_369.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000369,obs_0000027084,obs_0000027084
Kaiser Käspressknödel,Keine Marke,"€ 2,99",,"1 kg = 14,95",gekühlt,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_370.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000370,,
Wirtshaus Fertiggericht,Maggi,"€ 1,11","€ 1,79","1 kg = 6,61 - 9,33",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_371.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000371,obs_0000001537|obs_0000011360|obs_0000023662|obs_0000024188|obs_0000010900|obs_0000006306|obs_0000010919|obs_0000023763|obs_0000014071|obs_0000013632|obs_0000012670|obs_0000013186|obs_0000015278|obs_0000012214,
Emmentaler Scheiben XXL,Keine Marke,"€ 4,44","€ 4,99","1 kg = 8,88",gekühlt,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_372.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000372,obs_0000011890|obs_0000028397|obs_0000018479|obs_0000020750|obs_0000002340|obs_0000012763|obs_0000025059|obs_0000009063|obs_0000025531|obs_0000021569|obs_0000031831|obs_0000031880|obs_0000003417|obs_0000022007|obs_0000001559|obs_0000013967|obs_0000022237|obs_0000010030|obs_0000018426,obs_0000028397
Speck Zwiebel Donut,Keine Marke,"€ 0,89",,"pro Einheit = 0,89",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_373.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000373,obs_0000005308|obs_0000006257,
Almaufschnitt,Keine Marke,"€ 1,99","€ 2,29","1 kg = 16,58","Bergsteiger, Käsewurst und Beskada",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_374.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000374,obs_0000027271,obs_0000027271
Birnstingl Steirisches Kürbiskernöl,Keine Marke,"€ 4,99","€ 5,99","1 l = 19,96",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_375.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000375,obs_0000017479|obs_0000015853|obs_0000008175|obs_0000018962|obs_0000018711|obs_0000013432|obs_0000027168|obs_0000001927,obs_0000027168
Etschtaler Edelvernatsch DOC,Keine Marke,"€ 3,49","€ 3,99","pro Einheit = 3,49","Italien, Südtirol, Rotwein, trocken",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_376.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000376,,
Grüner Veltliner,Keine Marke,"€ 2,29","€ 2,79","pro Einheit = 2,29","Österreich, Weißwein, trocken",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_377.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food",,,ref_000377,obs_0000029431,
Alpenschnaps Marille oder Haselnuss,Keine Marke,"€ 6,99","€ 9,99","1 l = 13,98",33 – 35 % Vol.,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_378.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000378,obs_0000022597|obs_0000001243,
Tyrolini,Keine Marke,"€ 1,79","€ 1,99","1 kg = 19,89",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_379.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000379,obs_0000027331|obs_0000008091|obs_0000010429,obs_0000027331|obs_0000008091|obs_0000010429
Mautner Markhof Senf,Keine Marke,"€ 1,29","€ 1,49","1 kg = 6,45",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_380.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000380,obs_0000031812,
Kärntnermilch Käsescheiben,Keine Marke,"€ 1,99","€ 2,79","1 kg = 14,21","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_381.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000381,obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000001181|obs_0000002335|obs_0000018205|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206,
Süße Mahlzeit,Dr Oetker,"€ 1,0","€ 1,49","1 kg = 6,06",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_382.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000382,obs_0000034418|obs_0000004807|obs_0000003318|obs_0000004380|obs_0000000300|obs_0000003953|obs_0000019873|obs_0000009829|obs_0000009370|obs_0000008101,obs_0000034418|obs_0000004807|obs_0000003318|obs_0000004380|obs_0000000300|obs_0000003953|obs_0000019873
Settele Dampfnudeln,Keine Marke,"€ 1,69","€ 2,69","1 kg = 3,38",gekühlt,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_383.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000383,obs_0000023371|obs_0000014519,obs_0000023371|obs_0000014519
Oelz Nussstrudel,Keine Marke,"€ 1,99","€ 2,79","1 kg = 5,69",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_384.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000384,,
EiKo Bayerischer Apfelstrudel,Keine Marke,"€ 2,99","€ 3,39","1 kg = 4,98",tiefgekühlt,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_385.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000385,obs_0000024590|obs_0000010653|obs_0000019107|obs_0000010071,
Pfanner Fruchtsaftgetränke,Keine Marke,"€ 1,29","€ 1,99","pro Einheit = 1,29",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_386.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,BLS-N210000,ref_000386,,
Manner Schnitten,Keine Marke,"€ 2,49","€ 3,79","1 kg = 5,66 - 8,30",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_387.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000387,obs_0000033920|obs_0000007495,
Almdudler,Almdudler,"€ 1,69","€ 2,29","1 l = 1,13","Kräuterlimonade, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_388.jpg,cat_non_food,,,ref_000388,obs_0000022816|obs_0000028186|obs_0000005644,obs_0000022816|obs_0000028186
Mälzer FU Eis,Keine Marke,"€ 6,49",,"1 l = 12,98","tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_389.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000389,obs_0000030509|obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168,
Chicco d Oro Schümli Crema Intenso,Keine Marke,"€ 14,99","€ 17,90","pro Einheit = 14,99",ganze Kaffeebohnen,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_390.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000390,obs_0000012377|obs_0000020062|obs_0000024943|obs_0000020881|obs_0000003483|obs_0000034278|obs_0000008359,
Frische Milch,Weihenstephan,"€ 2,0","€ 3,58","1 l = 1,00",1.5% oder 3.5% Einzelpreis: 1.79,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_391.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_milchprodukte",,,ref_000391,obs_0000002860|obs_0000002896|obs_0000000992|obs_0000027928|obs_0000026371|obs_0000000188|obs_0000001632|obs_0000026965|obs_0000017214|obs_0000031717|obs_0000026520|obs_0000000796|obs_0000003614|obs_0000026178|obs_0000030532|obs_0000006623|obs_0000005353|obs_0000005542,obs_0000000188|obs_0000002860|obs_0000002896|obs_0000000992|obs_0000027928|obs_0000026371
hauchdünne Täfelchen,Lindt,"€ 4,99","€ 6,99","1 kg = 39,92",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_392.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000392,obs_0000015027|obs_0000008691,obs_0000015027
Crunchy Cream,Ovomaltine,"€ 3,49","€ 4,49","1 kg = 8,73 - 9,18",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_393.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000393,obs_0000011942|obs_0000010414|obs_0000028953|obs_0000009011|obs_0000013143|obs_0000034205|obs_0000032653|obs_0000005566|obs_0000006651|obs_0000017462|obs_0000015445,obs_0000011942|obs_0000010414|obs_0000028953|obs_0000009011|obs_0000013143|obs_0000032653|obs_0000034205|obs_0000005566|obs_0000006651
Vinetti Hugo,Keine Marke,"€ 1,49","€ 1,79","1 l = 1,99","aromatisierter weinhaltiger Cocktail, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_394.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000394,,
Cinzano Asti D O C G,Keine Marke,"€ 6,49","€ 7,99","1 l = 8,65","Schaumwein, mild",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_395.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000395,,
Michel Schneider Grauburgunder Rivaner oder Weißer Burgunder Qualitätswein,Keine Marke,"€ 3,79","€ 4,99","1 l = 5,05",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_396.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000396,obs_0000008170|obs_0000035025|obs_0000034426,
Fuze Tea,Fuze Tea,"€ 1,69",,"1 l = 1,35",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_397.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000397,obs_0000034655|obs_0000029754|obs_0000007267|obs_0000017671|obs_0000018798,obs_0000029754|obs_0000034655|obs_0000007267
Spezi Energy,Keine Marke,"€ 0,79","€ 0,99","1 l = 2,39","taurin- und koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_398.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000398,obs_0000027152|obs_0000033836|obs_0000012863|obs_0000013907|obs_0000000637|obs_0000034434|obs_0000010907|obs_0000026321|obs_0000027903|obs_0000022812,
Warsteiner,Keine Marke,"€ 0,79","€ 0,99","1 l = 1,58",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_399.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000399,obs_0000029986|obs_0000031397|obs_0000005639|obs_0000007274|obs_0000029199|obs_0000029072|obs_0000006552,
oder Fanta,Coca-Cola,"€ 3,99","€ 4,49","1 l = 2,02","teilweise koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_400.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000400,obs_0000031294|obs_0000034440|obs_0000031043|obs_0000001532|obs_0000034906|obs_0000028043|obs_0000029419|obs_0000030303|obs_0000032052|obs_0000029010|obs_0000029984|obs_0000030679|obs_0000032019|obs_0000032258|obs_0000032704|obs_0000005442|obs_0000006553|obs_0000007251|obs_0000007451,
Hacker Pschorr Münchner Hell oder Kapuziner Weißbier Naturtrüb oder Alkoholfrei,Keine Marke,"€ 11,99","€ 16,9919,49","1 l = 1,20",je nach regionaler Verfügbarkeit,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_401.jpg,cat_getraenke,,,ref_000401,obs_0000031617|obs_0000011368|obs_0000015092|obs_0000013313|obs_0000005647|obs_0000034839|obs_0000033822|obs_0000028250|obs_0000015504|obs_0000031384|obs_0000035040|obs_0000035046|obs_0000035050|obs_0000034636|obs_0000000862|obs_0000012642|obs_0000010094|obs_0000027553|obs_0000006569|obs_0000003504|obs_0000032731|obs_0000031751|obs_0000031388|obs_0000031911|obs_0000027336|obs_0000028367|obs_0000028886|obs_0000035037|obs_0000028962|obs_0000028970|obs_0000034223,
Witaquelle Mineralwasser,Keine Marke,"€ 3,99","€ 5,29","1 l = 0,40",Sanft,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_402.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000402,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,
Schloss Biere,Keine Marke,"€ 0,45","€ 0,55","1 l = 0,90",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_403.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000403,obs_0000026248,obs_0000026248
Bitburger Radler,Keine Marke,"€ 3,99","€ 4,69","1 l = 2,02",Naturtrüb oder Naturtrüb Alkoholfrei,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_404.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000404,obs_0000013844,
Jim Beam,Jim Beam,"€ 10,99","€ 15,99","1 l = 15,70","versch. Sorten, 32,5 – 40% Vol.",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_405.jpg,cat_getraenke,,,ref_000405,obs_0000003999|obs_0000000328|obs_0000004426|obs_0000004853|obs_0000007902|obs_0000007904|obs_0000029772|obs_0000032745|obs_0000006008,
Schöfferhoffer,Keine Marke,"€ 3,99","€ 4,99","1 l = 2,02",Grapefruit oder Grapefruit Alkoholfrei,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_406.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000406,,
Felix Katzennahrung,Keine Marke,"€ 15,99","€ 20,99","1 kg = 3,14",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_407.jpg,cat_tiernahrung,,,ref_000407,obs_0000032780|obs_0000026771|obs_0000028361|obs_0000005863|obs_0000006773|obs_0000033541|obs_0000034456|obs_0000032042|obs_0000013736|obs_0000005677|obs_0000015533|obs_0000027821|obs_0000014398|obs_0000008127|obs_0000026441|obs_0000012491|obs_0000015701|obs_0000014307|obs_0000008604,obs_0000032780|obs_0000026771|obs_0000013736|obs_0000014398|obs_0000028361|obs_0000012491|obs_0000015701
Palmolive Duschgel oder Flüssigseife,Keine Marke,"€ 1,0","€ 1,79","pro Einheit = 4,00",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_408.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000408,obs_0000032279|obs_0000008329|obs_0000009054|obs_0000009084|obs_0000009217|obs_0000017459|obs_0000034059|obs_0000009697|obs_0000026290|obs_0000026347|obs_0000026494|obs_0000035065|obs_0000011174|obs_0000011621|obs_0000011624|obs_0000011788|obs_0000028939|obs_0000028963|obs_0000013165|obs_0000013602|obs_0000014682|obs_0000031850|obs_0000015523|obs_0000031924|obs_0000015972|obs_0000015973,
Toilettenpapier Kamille,Regina,"€ 4,99","€ 6,77","pro Einheit = 4,99",3-lagig,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_409.jpg,cat_drogerie,,,ref_000409,obs_0000026332|obs_0000006587|obs_0000000527|obs_0000003599|obs_0000001568|obs_0000010282|obs_0000033855|obs_0000002116|obs_0000026693|obs_0000024163|obs_0000013932|obs_0000004745|obs_0000013454|obs_0000027323|obs_0000023741|obs_0000034994|obs_0000028373|obs_0000025816|obs_0000028891|obs_0000004318|obs_0000033514|obs_0000000748|obs_0000033004|obs_0000000261|obs_0000008992|obs_0000000809|obs_0000003891|obs_0000034612|obs_0000001341|obs_0000014665|obs_0000033636|obs_0000033135|obs_0000028024|obs_0000011770|obs_0000032934,
One Katzennahrung,Purina,"€ 2,99","€ 3,95","1 kg = 3,99",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_410.jpg,cat_tiernahrung,,,ref_000410,obs_0000028826|obs_0000013992|obs_0000014398|obs_0000034456|obs_0000015533|obs_0000027821|obs_0000012491|obs_0000033541|obs_0000026441|obs_0000015701|obs_0000013736|obs_0000008127|obs_0000014307,obs_0000028826|obs_0000013992|obs_0000015533
Sensodyne Fluorid Zahncreme,Keine Marke,"€ 6,99",,"1 l = 31,07",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_411.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000411,obs_0000006945|obs_0000006052|obs_0000030353|obs_0000027515|obs_0000033016|obs_0000015114|obs_0000031914|obs_0000012467|obs_0000022872|obs_0000027360|obs_0000012899|obs_0000012024|obs_0000008315,obs_0000006945|obs_0000006052
Tena discreet,Keine Marke,"€ 3,29","€ 3,79","pro Einheit = 3,29",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_412.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000412,obs_0000030723|obs_0000032145|obs_0000032280|obs_0000007924|obs_0000032144|obs_0000032281|obs_0000012705|obs_0000030780|obs_0000006242|obs_0000005483|obs_0000011382,obs_0000012705
Teleskop-Insektenschutzgitter für Fenster,Keine Marke,"€ 9,99","€ 19,99","pro Einheit = 9,99","in 3 Min. montiert, Kein Zutritt für Wespen, Mücken & Co.!, Netz am Rahmen vormontiert, Maße: 70 x 80 cm bis max. 115 x 135 cm, anthrazit, weißFenster-Moskitonetz Magic Klick:zuschneidbar Maße: max. 150 x 130 cm, ohne Bohren, einfach mit Magneten in den Rahmen klickenInsektenschutzvorhang für Türen:mit 18 eingenähten XXL Magnetbändern, Maße: ca. 100 x 210 cm, mit selbstklebendem Klettband- schnell montiert",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_413.jpg,"cat_non_food,diet_gluten_free,diet_vegetarian",,,ref_000413,,
Elektrischer Fugenreiniger,Keine Marke,"€ 39,99","€ 79,99","pro Einheit = 39,99","Nylon-Bürste für normale & Stahl-Bürste für hartnäckige Verschmutzungen, 2er Set Ersatzbürsten in deiner Filiale erhältlich, endlich saubere Fugen: entfernt Moos, Unkraut & Schmutz",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_414.jpg,"cat_drogerie,diet_vegetarian",,,ref_000414,,
FryUp Vertikale Doppelkammer-Heißluftfritteuse,Keine Marke,"€ 99,99","€ 249,99","pro Einheit = 99,99","2 Fritteusen auf der Fläche von einer, starke 10-Liter-Volumen (5 L pro Kammer) mit Multi-Color Touch-Display & 2 unabhängigen Garzonen, max. 2400 W, 100 Stk. Backpapierschalen, separat in Ihrer Filiale erhältlich",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_415.jpg,"cat_non_food,diet_vegetarian,tag_ultra_processed",,,ref_000415,obs_0000026388|obs_0000000770|obs_0000016517|obs_0000008842|obs_0000025870|obs_0000023705|obs_0000005018|obs_0000001565|obs_0000022702|obs_0000022718|obs_0000024128|obs_0000002370|obs_0000004164|obs_0000018130|obs_0000026718|obs_0000018919|obs_0000003182|obs_0000004591|obs_0000023536,
