Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Thomy Les Sauces,Keine Marke,"€ 1,0","€ 1,69","1 l = 4,00",versch. Sorten,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_247.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000247,obs_0000006820|obs_0000005925|obs_0000031332|obs_0000032004|obs_0000032678|obs_0000030715|obs_0000010516|obs_0000008664|obs_0000018928,obs_0000006820|obs_0000005925|obs_0000010516|obs_0000008664
Thomy Delikatess Remoulade oder Mayonnaise,Keine Marke,"€ 1,79","€ 2,29","1 l = 8,95",,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_248.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000248,obs_0000029017|obs_0000007001|obs_0000011067|obs_0000013772|obs_0000001763|obs_0000015657|obs_0000025494|obs_0000010673|obs_0000010674|obs_0000015844,
Fischstäbchen,Iglo,"€ 8,4","€ 13,47","1 kg = 5,93",Einzelpreis: 4.49 (9.98 / kg),Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_249.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000249,obs_0000017420|obs_0000012340|obs_0000025168|obs_0000021599|obs_0000026262|obs_0000009919|obs_0000034006|obs_0000009455|obs_0000019723|obs_0000010512|obs_0000020780|obs_0000027473|obs_0000019848|obs_0000022963|obs_0000012822|obs_0000033884|obs_0000028371|obs_0000008173|obs_0000018467|obs_0000022596|obs_0000011904|obs_0000032385|obs_0000029344|obs_0000016574|obs_0000017244|obs_0000028007|obs_0000006665|obs_0000029781|obs_0000005766|obs_0000032630|obs_0000007597|obs_0000032212|obs_0000007207|obs_0000005208,obs_0000006665|obs_0000017420|obs_0000012822|obs_0000012340|obs_0000025168|obs_0000029781|obs_0000033884|obs_0000021599|obs_0000005766|obs_0000026262|obs_0000009919|obs_0000028371|obs_0000034006|obs_0000009455|obs_0000019723|obs_0000010512|obs_0000020780|obs_0000027473|obs_0000032630|obs_0000019848|obs_0000007597|obs_0000022963|obs_0000008173
Hawesta Heringsfilets,Keine Marke,"€ 1,11","€ 1,99","1 kg = 5,55",versch. Sorten,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_250.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000250,obs_0000028030|obs_0000015371|obs_0000008976|obs_0000002730|obs_0000032302|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417|obs_0000006134,obs_0000002730|obs_0000034417|obs_0000028030
Nordsee Backfisch oder Fischfrikadellen Bremer Art,Keine Marke,"€ 2,49","€ 3,49","1 kg = 11,12 - 13,53","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_251.jpg,"cat_fisch_meeresfruechte,diet_vegetarian,tag_ultra_processed",,,ref_000251,,
Thunfischfilets,Keine Marke,"€ 1,11",,"1 kg = 5,69 - 7,40",versch. Sorten,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_252.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_ultra_processed",,BLS-T121100,ref_000252,obs_0000026850|obs_0000001796|obs_0000001797|obs_0000026667|obs_0000017324|obs_0000012685|obs_0000015248|obs_0000025622|obs_0000001274|obs_0000002735|obs_0000018236,obs_0000026850|obs_0000001796|obs_0000001797|obs_0000026667|obs_0000017324|obs_0000012685|obs_0000015248|obs_0000025622|obs_0000001274
Dreimaster Fischfeinkost Thunfischsalat,Keine Marke,"€ 1,19","€ 1,39","1 kg = 7,44",versch. Sorten,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_253.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_salate,tag_ultra_processed",,,ref_000253,obs_0000019972|obs_0000016279|obs_0000027880,
Silberlachs geräuchert,Keine Marke,"€ 2,69",,"1 kg = 26,90",gekühlt,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_254.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,diet_vegetarian,tag_whole_food",,,ref_000254,,
Wildlachs Filets,Frosta,"€ 5,49","€ 6,49","1 kg = 21,96",tiefgekühlt,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_255.jpg,"cat_fisch_meeresfruechte,sub_nudeln,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000255,obs_0000035105|obs_0000034983|obs_0000034185|obs_0000034803|obs_0000031505|obs_0000005771|obs_0000006322,obs_0000035105|obs_0000034983|obs_0000034185|obs_0000034803
Heringsfilets,Keine Marke,"€ 1,79","€ 1,99","1 kg = 4,48","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_256.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000256,obs_0000015371|obs_0000008976|obs_0000002730|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417|obs_0000005761|obs_0000006146|obs_0000019086|obs_0000013969|obs_0000012835|obs_0000001196|obs_0000029110|obs_0000023376|obs_0000011345|obs_0000008151|obs_0000007389|obs_0000001645|obs_0000014064|obs_0000007036|obs_0000028030|obs_0000012193|obs_0000032556|obs_0000008374|obs_0000030810|obs_0000034144|obs_0000032302|obs_0000035090|obs_0000006134,obs_0000015371|obs_0000008976|obs_0000002730|obs_0000011350|obs_0000027864|obs_0000034021|obs_0000034417
Lachs,Meine Lieblinge,"€ 3,49","€ 4,19","1 kg = 25,66 - 34,90","gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_257.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_high_protein,tag_proteinreich",,BLS-T410100,ref_000257,obs_0000034939|obs_0000033739|obs_0000034922|obs_0000014471|obs_0000007819|obs_0000007820|obs_0000007070|obs_0000029220|obs_0000029349|obs_0000018869|obs_0000018876|obs_0000018883|obs_0000002141|obs_0000029280|obs_0000002789|obs_0000030953|obs_0000009451|obs_0000012266|obs_0000014061|obs_0000028906|obs_0000029169|obs_0000033782|obs_0000008445|obs_0000002558|obs_0000026241|obs_0000025479|obs_0000034321|obs_0000029461|obs_0000011417|obs_0000030882|obs_0000032547|obs_0000016809|obs_0000032299|obs_0000029100|obs_0000016181|obs_0000028859|obs_0000014527|obs_0000030529|obs_0000018884|obs_0000033736|obs_0000019936|obs_0000017378|obs_0000007402|obs_0000029940|obs_0000034553|obs_0000007815|obs_0000030122|obs_0000023631|obs_0000007396|obs_0000007408,obs_0000034939|obs_0000029461|obs_0000032299|obs_0000033739
Bratröllchen,Keine Marke,"€ 2,22","€ 2,49","1 kg = 4,44",in würziger Marinade,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_258.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-X436143,ref_000258,,
Rügenfisch Bratheringe,Keine Marke,"€ 2,22","€ 2,99","1 kg = 4,44",in würziger Marinade,Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_259.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000259,obs_0000005220|obs_0000022598|obs_0000015408|obs_0000018613,
Costa Tintenfischringe oder Garnelenpfanne,Keine Marke,"€ 4,99","€ 5,99","1 kg = 16,63 - 22,18","tiefgekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Mittwoch, 01.04.26 - Samstag, 04.04.26",01.04.26,04.04.26,../images/netto/netto_offer_260.jpg,cat_fisch_meeresfruechte,,,ref_000260,obs_0000025038,
Erdbeeren,Keine Marke,"€ 6,3","€ 8,37","pro Einheit = 16,00","Griechenland / Spanien, Kl. I, 500 g Schale oder Heidelbeeren Marokko / Spanien, Kl. I, 125 g Schale oder Brombeeren Mexiko, Kl. I, 125 g Schale",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_261.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F301100,ref_000261,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512|obs_0000033793|obs_0000012233|obs_0000013901|obs_0000034400|obs_0000030989|obs_0000005687|obs_0000006083|obs_0000006092|obs_0000015717|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000030428,obs_0000022919|obs_0000006408|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000029494|obs_0000030915|obs_0000024529|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000000875|obs_0000006265|obs_0000032512
Eis,Langnese Cremissimo,"€ 5,9","€ 11,97","pro Einheit = 2,22","tiefgekühlt, versch. Sorten Einzelpreis: 3.99 ( 3.07 – 5.32 / l)",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_262.jpg,"cat_tiefkuehl,sub_fleischersatz,sub_tk_eis,sub_tk_fertiggerichte,tag_high_protein,tag_ultra_processed",,,ref_000262,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168|obs_0000007041|obs_0000013833|obs_0000025236|obs_0000029345|obs_0000030502|obs_0000027306|obs_0000022962|obs_0000028855|obs_0000005945|obs_0000009795|obs_0000025807|obs_0000027474|obs_0000001749|obs_0000001750|obs_0000005210|obs_0000007392|obs_0000008928|obs_0000006504|obs_0000013034|obs_0000009324|obs_0000027503|obs_0000027646|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000005399|obs_0000005017|obs_0000014373|obs_0000028456|obs_0000012333|obs_0000003118|obs_0000006319|obs_0000000434|obs_0000007599|obs_0000007600|obs_0000008369|obs_0000011056|obs_0000005948|obs_0000006847|obs_0000018370|obs_0000004163,obs_0000018692|obs_0000005767|obs_0000025743|obs_0000025236|obs_0000017710|obs_0000022962|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168
Tulpen,Keine Marke,"€ 5,9","€ 5,97","pro Einheit = 5,90","ca. 35 cm, versch. Farben",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_263.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000263,obs_0000034533|obs_0000029749|obs_0000001596|obs_0000034401|obs_0000031365|obs_0000030045,obs_0000034533|obs_0000029749
Lindt Goldhase,Keine Marke,"€ 1,69","€ 3,29","1 kg = 33,80",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_264.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000264,obs_0000013665,obs_0000013665
Butter oder Streichzart,Weihenstephan,"€ 0,99","€ 2,59","1 kg = 3,96","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_265.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000265,obs_0000031125|obs_0000006970|obs_0000030109|obs_0000031974|obs_0000009075|obs_0000001425|obs_0000018644|obs_0000027049|obs_0000002620|obs_0000019493|obs_0000003267|obs_0000021984|obs_0000022502|obs_0000031786|obs_0000024620|obs_0000000107|obs_0000008456|obs_0000008556|obs_0000024999|obs_0000000442|obs_0000000997|obs_0000017835|obs_0000017986|obs_0000026359|obs_0000018391|obs_0000010409|obs_0000034970|obs_0000018772|obs_0000018910|obs_0000002676|obs_0000011042|obs_0000027517|obs_0000011467|obs_0000003386|obs_0000003591|obs_0000003636|obs_0000004174|obs_0000004601|obs_0000012797|obs_0000013125|obs_0000005028|obs_0000022866,obs_0000012198|obs_0000029454|obs_0000005897|obs_0000006296|obs_0000006434|obs_0000014852|obs_0000007149|obs_0000007562|obs_0000016088|obs_0000032534
Dallmayr Prodomo,Keine Marke,"€ 5,99","€ 10,49","1 kg = 11,98","Kaffee gemahlen oder ganze Bohnen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_266.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000266,obs_0000032404|obs_0000006812|obs_0000007968|obs_0000000917|obs_0000013354|obs_0000023737|obs_0000015684|obs_0000024151|obs_0000023652,obs_0000032404|obs_0000000917|obs_0000013354|obs_0000023737|obs_0000015684|obs_0000024151|obs_0000023652
Neuseeländische Lammkeule,Keine Marke,"€ 12,90","€ 16,90","pro Einheit = 12,90","mit Röhrenknochen, vakuumverpackt, ca. 1.8 kg",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_267.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000267,obs_0000026141|obs_0000009956|obs_0000034545|obs_0000009495,obs_0000026141
Spargel weiß violett,Keine Marke,"€ 3,99","€ 4,49","1 kg = 7,98","Griechenland/Peru, Kl. II",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_268.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000268,obs_0000006414|obs_0000007314|obs_0000001516,obs_0000006414
Toffifee,Toffifee,"€ 1,4","€ 1,49","1 kg = 8,00",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_269.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000269,obs_0000034826|obs_0000000800|obs_0000027056|obs_0000015039|obs_0000016098|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000001528|obs_0000000139|obs_0000005659|obs_0000032171|obs_0000032691|obs_0000029004|obs_0000006738|obs_0000029689|obs_0000010170,obs_0000034826|obs_0000000800|obs_0000027056|obs_0000015039|obs_0000016098|obs_0000013931|obs_0000027374|obs_0000026224|obs_0000001528
Premium Biere,Keine Marke,"€ 15,98","€ 19,98","1 l = 0,80",versch. Sorten Einzelpreis: 9.99 (1.- / l),Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_270.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000270,obs_0000026342|obs_0000027520|obs_0000013830|obs_0000026248|obs_0000011595,obs_0000026676|obs_0000026342|obs_0000027520
Norwegisches Lachsfilet,Keine Marke,"€ 1,35","€ 1,79","1 kg = 13,49","mit Haut, praktisch grätenfrei, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_271.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000271,obs_0000028079|obs_0000027994|obs_0000023818|obs_0000024240|obs_0000027591|obs_0000028347|obs_0000010175|obs_0000031809|obs_0000008391|obs_0000034280|obs_0000014208,obs_0000028079|obs_0000027591|obs_0000027994
Persil Waschmittel,Keine Marke,"€ 18,99","€ 27,99","pro Einheit = 0,25",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_272.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",,,ref_000272,obs_0000018449|obs_0000034866|obs_0000027703|obs_0000012875|obs_0000016462|obs_0000023646|obs_0000018542|obs_0000024174|obs_0000019568|obs_0000013946|obs_0000025217|obs_0000026760|obs_0000021665|obs_0000033445|obs_0000012454|obs_0000002728|obs_0000023748|obs_0000023244|obs_0000025812|obs_0000018152|obs_0000017654|obs_0000015109|obs_0000033069|obs_0000022331|obs_0000022340|obs_0000018794|obs_0000020846|obs_0000019827|obs_0000022410|obs_0000012181|obs_0000003486|obs_0000019384|obs_0000017352|obs_0000026568|obs_0000022520|obs_0000025598|obs_0000007921,obs_0000007709|obs_0000006244|obs_0000006761|obs_0000018542|obs_0000019568|obs_0000012454|obs_0000005289|obs_0000033599|obs_0000025598
Bergader Käsescheiben,Keine Marke,"€ 1,69","€ 2,69","1 kg = 11,27 - 13,52","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_273.jpg,"cat_molkerei_kaese,diet_vegan,sub_kaese,sub_milchprodukte,tag_ultra_processed,tag_whole_food",,,ref_000273,obs_0000017666|obs_0000020870|obs_0000027787|obs_0000031123|obs_0000025113|obs_0000001181|obs_0000002335|obs_0000018205|obs_0000027170|obs_0000016810|obs_0000034730|obs_0000031666|obs_0000020412|obs_0000024639|obs_0000022214|obs_0000033991|obs_0000002763|obs_0000020051|obs_0000000993|obs_0000002664|obs_0000026217|obs_0000021231|obs_0000025206|obs_0000007782,obs_0000017666|obs_0000027787|obs_0000025113|obs_0000016810|obs_0000020412|obs_0000006985|obs_0000006095|obs_0000005334|obs_0000021231
Wiener Würstchen,Keine Marke,"€ 5,49","€ 6,79","pro Einheit = 5,49",über Buchenholz geräuchert Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_274.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W211200,ref_000274,obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000034174|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811|obs_0000032355|obs_0000007858|obs_0000020658|obs_0000031934|obs_0000034981|obs_0000030926|obs_0000030949|obs_0000025857|obs_0000025858|obs_0000021769|obs_0000030483|obs_0000021477|obs_0000031788|obs_0000029297|obs_0000030838|obs_0000009369|obs_0000007849|obs_0000021268|obs_0000032077|obs_0000009557|obs_0000030549|obs_0000021884|obs_0000020449|obs_0000030125,obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000034174|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811
Coca-Cola,Coca-Cola,"€ 4,99","€ 9,54","1 l = 0,67","teilw. koffeinhaltig, versch. Sorten Einzelpreis: 1.59 zzgl. Pfand 0.25 ( 1.27 / l)",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_275.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000275,obs_0000023586|obs_0000001110|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000023740|obs_0000034042|obs_0000034648|obs_0000033681|obs_0000034234|obs_0000034810|obs_0000005638|obs_0000030302|obs_0000032440|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000006909|obs_0000029979|obs_0000006021|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000032254|obs_0000026646|obs_0000028226|obs_0000004177|obs_0000031900|obs_0000021663|obs_0000026287|obs_0000026323|obs_0000008921|obs_0000017639|obs_0000000810|obs_0000016686|obs_0000009023|obs_0000022338|obs_0000017246|obs_0000020844|obs_0000016754|obs_0000028026|obs_0000027015|obs_0000027037|obs_0000009119|obs_0000019364|obs_0000005031|obs_0000000445|obs_0000018375|obs_0000003042|obs_0000004604,obs_0000005638|obs_0000023586|obs_0000001110|obs_0000030302|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000032440|obs_0000023740|obs_0000005827|obs_0000029418|obs_0000006901|obs_0000034042|obs_0000006909|obs_0000029979|obs_0000034648|obs_0000006021|obs_0000033681|obs_0000034234|obs_0000032705|obs_0000030680|obs_0000007669|obs_0000034810|obs_0000032254
Jack Daniel s Tennessee Whiskey,Keine Marke,"€ 15,99","€ 19,99","1 l = 22,84",40 % Vol.,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_276.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000276,obs_0000032446|obs_0000029438|obs_0000032027|obs_0000007454|obs_0000007084|obs_0000028134|obs_0000028331|obs_0000001910,obs_0000028331|obs_0000032446|obs_0000017117|obs_0000029438|obs_0000032027|obs_0000007454|obs_0000016869
Kiwi grün,Keine Marke,"€ 1,1","€ 1,17","pro Einheit = 1,10","Italien/Griechenland, Kl. I Einzelpreis: 0.39",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_277.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000277,obs_0000027156|obs_0000026390|obs_0000001072|obs_0000003522|obs_0000000503|obs_0000034118|obs_0000034917|obs_0000010274,obs_0000027156|obs_0000026390|obs_0000001072|obs_0000003522|obs_0000000503
Kopfsalat,Keine Marke,"€ 1,0",,"pro Einheit = 1,00","Italien, Kl. I",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_278.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,BLS-G105100,ref_000278,obs_0000027225|obs_0000007524|obs_0000010982|obs_0000005322|obs_0000006090|obs_0000005520|obs_0000006421|obs_0000006077|obs_0000013717|obs_0000013161|obs_0000012718|obs_0000015313|obs_0000014426,obs_0000027225
Auberginen,Keine Marke,"€ 1,5","€ 1,58","pro Einheit = 0,79","Spanien, Kl. I",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_279.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-G510100,ref_000279,obs_0000006269,obs_0000006269
Rote Bete,Keine Marke,"€ 1,4","€ 1,49","1 kg = 2,00",gekocht,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_280.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000280,obs_0000001276|obs_0000022850|obs_0000027790|obs_0000027407|obs_0000010671|obs_0000010561|obs_0000015720|obs_0000030205|obs_0000023016,obs_0000001276
Heimat-Logo-Neu Zwiebeln rot,Keine Marke,"€ 1,0",,"pro Einheit = 1,00","Deutschland/Niederlande, Kl. II",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_281.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000281,obs_0000010332|obs_0000033910|obs_0000027284|obs_0000019110|obs_0000009977|obs_0000008443|obs_0000009515|obs_0000025391|obs_0000027439|obs_0000008014|obs_0000026474|obs_0000028015|obs_0000028061|obs_0000027041,
Lauch,Keine Marke,"€ 0,79",,"pro Einheit = 0,79","Deutschland/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_282.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-T410100,ref_000282,obs_0000034311|obs_0000026094|obs_0000027699|obs_0000033912|obs_0000026201|obs_0000027963,obs_0000034311|obs_0000026094|obs_0000027699|obs_0000033912|obs_0000026201|obs_0000027963
Weißkohl,Keine Marke,"€ 1,0","€ 1,19","pro Einheit = 1,00","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_283.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G342100,ref_000283,obs_0000027011|obs_0000020711|obs_0000027384|obs_0000029196|obs_0000026706|obs_0000025695|obs_0000021530|obs_0000014335|obs_0000010524,obs_0000027011|obs_0000020711|obs_0000027384|obs_0000029196|obs_0000026706|obs_0000025695|obs_0000021530|obs_0000014335
