Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Aurora Weizenmehl,Keine Marke,"€ 1,11",,Kein Mengenpreis,"Type 405, je 1-kg-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_167.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",neubrandenburg,,ref_000331,obs_0000001640|obs_0000002403|obs_0000003129|obs_0000009888|obs_0000024437|obs_0000025402|obs_0000026972|obs_0000031682|obs_0000032085,
Getrocknete Datteln,Keine Marke,"€ 1,29",,"1 kg = 6,45 €","ohne Stein, je 200-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_203.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000332,obs_0000012723|obs_0000013541,obs_0000007551|obs_0000010963
Goldmännchen Pfefferminztee,Keine Marke,"€ 0,99",,"1 kg = 22,00 €","25er, je 45-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_136.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000333,obs_0000002196|obs_0000003193|obs_0000014413,
SEG Smart Music Boxing Target,Keine Marke,"€ 19,99",,Kein Mengenpreis,je 1-St.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_266.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000334,,
Erdnüsse in der Schale,Keine Marke,"€ 2,19",,"1 kg = 5,48 €",je 400-g-Btl.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_204.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000335,obs_0000001508|obs_0000029643|obs_0000000013|obs_0000001319|obs_0000003514|obs_0000007927|obs_0000010173|obs_0000010996|obs_0000017922|obs_0000018017|obs_0000024435|obs_0000024923|obs_0000025994|obs_0000026086|obs_0000029145,obs_0000001508
Afri Cola,Keine Marke,"€ 0,69",,"1 l = 2,09 €","koffeinhaltig, versch. Sorten, je 0,33-l-Fl., zzgl. 0,15 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_212.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-G130100,ref_000336,obs_0000000445|obs_0000000810|obs_0000001014|obs_0000002828|obs_0000003963|obs_0000004390|obs_0000004817|obs_0000007851|obs_0000008218|obs_0000008367|obs_0000008469|obs_0000008565|obs_0000012503|obs_0000015211|obs_0000015279|obs_0000015771|obs_0000016164|obs_0000016900|obs_0000017889|obs_0000019369|obs_0000020188|obs_0000020863|obs_0000024414|obs_0000024450|obs_0000024565|obs_0000024773|obs_0000025142|obs_0000025164|obs_0000025941|obs_0000026099|obs_0000026153|obs_0000026353|obs_0000029364,
Vilsa H2Obst,Keine Marke,"€ 0,69",,"1 l = 0,92 €","versch. Sorten, je 0,75-l-Fl., zzgl. 0,25 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_214.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000337,,
Berliner Kindl Jubiläumspilsener Grapefruit Radler naturtrüb oder alkoholfrei,Keine Marke,"€ 10,49",,"1 l = 1,05 €","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_216.jpg,"cat_getraenke,tag_ultra_processed",neubrandenburg,,ref_000338,obs_0000028053|obs_0000015773|obs_0000027705|obs_0000028470|obs_0000028731|obs_0000029150|obs_0000007612,obs_0000028053
Köstritzer Edel Pils,Keine Marke,"€ 10,99",,"1 l = 1,10 €","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_217.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000339,obs_0000027765|obs_0000028735|obs_0000000370|obs_0000002827|obs_0000003854|obs_0000004281|obs_0000004708|obs_0000007913|obs_0000009566|obs_0000009611|obs_0000010201|obs_0000011894|obs_0000012317|obs_0000012727|obs_0000014466|obs_0000015103|obs_0000015772|obs_0000018181|obs_0000022281|obs_0000022701|obs_0000024189|obs_0000024297|obs_0000025456|obs_0000026071|obs_0000026402|obs_0000026535|obs_0000026627|obs_0000026741|obs_0000026886|obs_0000027005|obs_0000027064|obs_0000029159|obs_0000029204|obs_0000031287|obs_0000031887|obs_0000032324,obs_0000027765|obs_0000028735
Lübzer Pils,Keine Marke,"€ 10,49",,"1 l = 1,05 €","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_219.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",neubrandenburg,,ref_000340,obs_0000000370|obs_0000002827|obs_0000003854|obs_0000004281|obs_0000004708|obs_0000007913|obs_0000009566|obs_0000009611|obs_0000010201|obs_0000011894|obs_0000012317|obs_0000012727|obs_0000014466|obs_0000015103|obs_0000015772|obs_0000018181|obs_0000022281|obs_0000022701|obs_0000024189|obs_0000024297|obs_0000025456|obs_0000026071|obs_0000026402|obs_0000026535|obs_0000026627|obs_0000026741|obs_0000026886|obs_0000027005|obs_0000027064|obs_0000029159|obs_0000029204|obs_0000031287|obs_0000031887|obs_0000032324,
Darguner Pilsener Naturradler Zitrone oder Mecklenburger hell,Keine Marke,"€ 9,99",,"1 l = 1,00 €","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_225.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",neubrandenburg,,ref_000341,obs_0000028377|obs_0000027707|obs_0000029969|obs_0000031296|obs_0000031760,obs_0000028377
M O Bier,Keine Marke,"€ 10,49",,"1 l = 1,05 €","mild gehopft, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_224.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000342,obs_0000008636|obs_0000008805|obs_0000008849|obs_0000009214|obs_0000012581|obs_0000021840|obs_0000024924|obs_0000025453|obs_0000026415|obs_0000026619|obs_0000026729|obs_0000026932|obs_0000029291|obs_0000006353|obs_0000006356|obs_0000006525|obs_0000006544|obs_0000006720|obs_0000006898|obs_0000006923|obs_0000006927|obs_0000007098|obs_0000027171|obs_0000028114|obs_0000006176|obs_0000006543|obs_0000007330|obs_0000005044|obs_0000005232|obs_0000005251|obs_0000005413|obs_0000005434|obs_0000005616|obs_0000005618|obs_0000005619|obs_0000005786|obs_0000005812|obs_0000006011|obs_0000006012|obs_0000008650|obs_0000008761|obs_0000009129|obs_0000009232|obs_0000012608|obs_0000024803|obs_0000026347|obs_0000026571|obs_0000032330|obs_0000006312|obs_0000005042,
Weißbier oder Münchner Hell auch alkoholfrei,Paulaner,"€ 14,99",,"1 l = 1,50 €","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 € Pfand",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_223.jpg,cat_getraenke,neubrandenburg,,ref_000343,obs_0000027385|obs_0000032329|obs_0000032339|obs_0000012088|obs_0000010814|obs_0000031895|obs_0000013617|obs_0000027089|obs_0000027097|obs_0000031286|obs_0000025680|obs_0000032335|obs_0000014029|obs_0000003290|obs_0000026377|obs_0000009540|obs_0000000862|obs_0000032100|obs_0000009231|obs_0000029215|obs_0000026677|obs_0000032326|obs_0000032327|obs_0000009361|obs_0000026794|obs_0000011440|obs_0000029375|obs_0000031939|obs_0000031951|obs_0000009987|obs_0000010596|obs_0000025463|obs_0000013179|obs_0000026494|obs_0000027013|obs_0000025477|obs_0000008104|obs_0000031687|obs_0000031689,
Rohschinken,Aoste,"€ 2,99",,Kein Mengenpreis,je 100-g-,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_034.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",neubrandenburg,BLS-W271000,ref_000344,obs_0000015944|obs_0000017270|obs_0000027060|obs_0000010045|obs_0000013885|obs_0000010055|obs_0000021734|obs_0000018186|obs_0000028299|obs_0000005360,obs_0000015944|obs_0000017270
Haydi Salep,Keine Marke,"€ 2,19",,"1 kg = 2,43 €",je 900-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_056.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000345,obs_0000006072,obs_0000006072
Gillot Camembert Tassili,Keine Marke,"€ 3,79",,"1 kg = 15,16 €",je 250-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_058.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000346,obs_0000010072|obs_0000025109|obs_0000032268,
Kamar Sucuk,Keine Marke,"€ 3,99",,"1 kg = 15,96 €",je 250-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_059.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000347,obs_0000008807|obs_0000009268|obs_0000011305,
Gazi Ciftlik Türkischer Joghurt,Keine Marke,"€ 2,19",,Kein Mengenpreis,je 1000-g-Becher,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_060.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",neubrandenburg,,ref_000348,obs_0000008149|obs_0000008626|obs_0000009109|obs_0000014198|obs_0000015652|obs_0000018319|obs_0000019212|obs_0000019214|obs_0000020031|obs_0000020033|obs_0000021555|obs_0000021809|obs_0000023298|obs_0000023519|obs_0000023938|obs_0000024837|obs_0000027093|obs_0000031160|obs_0000032044,
Frische Hähnchen-Minutenschnitzel,Keine Marke,"€ 4,99",,"1 kg = 12,48 €",je 400-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_062.jpg,"cat_molkerei_kaese,sub_gefluegel,tag_proteinreich,tag_whole_food",neubrandenburg,,ref_000349,obs_0000028032|obs_0000027423|obs_0000027981|obs_0000027345|obs_0000027351|obs_0000027401|obs_0000027418|obs_0000027723|obs_0000027793|obs_0000028645|obs_0000029023|obs_0000029094|obs_0000001008|obs_0000002326|obs_0000008101|obs_0000010039|obs_0000012211|obs_0000012564|obs_0000012981|obs_0000013878|obs_0000016777|obs_0000024586|obs_0000025189|obs_0000025738|obs_0000025996|obs_0000008298|obs_0000017639|obs_0000017795|obs_0000021474|obs_0000023911,obs_0000028032
Baby Spinat,Keine Marke,"€ 1,99",,"1 kg = 7,96 €","Kl. I, je 250-g-Schale",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_014.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food",neubrandenburg,BLS-G211100,ref_000350,obs_0000028261|obs_0000017040|obs_0000020602|obs_0000031986|obs_0000019130|obs_0000019949|obs_0000021443|obs_0000023838|obs_0000024520|obs_0000031391|obs_0000032203,obs_0000009817|obs_0000028261
Bio Grapefruit,Keine Marke,"€ 1,19",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. II, je 1-St.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_016.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",neubrandenburg,,ref_000351,obs_0000029085|obs_0000032208|obs_0000015773|obs_0000027705|obs_0000029150|obs_0000022216,obs_0000015773|obs_0000027705|obs_0000029085|obs_0000029150|obs_0000032208
Knoblauch,Keine Marke,"€ 0,99",,Kein Mengenpreis,"Kl. I, je 1-St.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_017.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-G490100,ref_000352,obs_0000028563|obs_0000029958|obs_0000006303|obs_0000000975|obs_0000001201|obs_0000003026|obs_0000003794|obs_0000004221|obs_0000004648|obs_0000008455|obs_0000024099|obs_0000024918|obs_0000025083|obs_0000002310|obs_0000003085|obs_0000031546|obs_0000001585,obs_0000028563|obs_0000029958
Glatte Petersilie,Keine Marke,"€ 1,39",,"1 kg = 6,95 €","Ursprung: siehe Etikett, je 200-g-Btl.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_018.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",neubrandenburg,BLS-G250100,ref_000353,,
Mini Rispentomaten,Keine Marke,"€ 1,99",,"1 kg = 4,98 €","Kl. I, je 400-g-Schale",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_019.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",neubrandenburg,,ref_000354,obs_0000027333|obs_0000028387|obs_0000027256|obs_0000027331|obs_0000027772|obs_0000028268|obs_0000028596|obs_0000028695|obs_0000028741|obs_0000029045|obs_0000029088|obs_0000029979|obs_0000006054|obs_0000006586|obs_0000006758|obs_0000006771|obs_0000007733|obs_0000012522|obs_0000024202|obs_0000025540|obs_0000026054|obs_0000027403|obs_0000027715|obs_0000027717|obs_0000027941|obs_0000029087|obs_0000000876|obs_0000005289|obs_0000005313|obs_0000005668|obs_0000010378|obs_0000011774|obs_0000014741|obs_0000016055|obs_0000016653|obs_0000024151|obs_0000025266,obs_0000007733|obs_0000012522|obs_0000024202|obs_0000025540|obs_0000026054|obs_0000027333|obs_0000027717|obs_0000027772|obs_0000027773|obs_0000028337|obs_0000028387|obs_0000028596|obs_0000028695|obs_0000028952|obs_0000029088|obs_0000029979
Aubergine,Keine Marke,"€ 0,55",,Kein Mengenpreis,"Kl. I, je 1-St.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_023.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-G510100,ref_000355,obs_0000002606,obs_0000002606
Rote Bio Paprika,Keine Marke,"€ 2,29",,"1 kg = 5,73 €","Kl. II, je 400-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_024.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000356,obs_0000007566|obs_0000016442|obs_0000018312|obs_0000031173|obs_0000031772,obs_0000007566|obs_0000016442|obs_0000018312
Havelländer Frischwurst-Aufschnitt,Keine Marke,"€ 0,99",,Kein Mengenpreis,"versch. Sorten, je 100-g-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_065.jpg,"cat_molkerei_kaese,sub_wurst,tag_ultra_processed",neubrandenburg,,ref_000357,obs_0000027777|obs_0000028762|obs_0000026164|obs_0000028344|obs_0000000916|obs_0000001512|obs_0000008501|obs_0000008675|obs_0000011311|obs_0000013888|obs_0000025046|obs_0000003430|obs_0000026536,obs_0000027777|obs_0000028762
7gün Ayran Mango,Keine Marke,"€ 0,69",,"1 l = 2,76 €",je 250-ml-Becher,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_106.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",neubrandenburg,,ref_000358,obs_0000000306|obs_0000003752|obs_0000004179|obs_0000004606|obs_0000008795|obs_0000009262|obs_0000015390|obs_0000018984|obs_0000019803|obs_0000023711|obs_0000024580|obs_0000026443|obs_0000027849|obs_0000028010|obs_0000001057|obs_0000001299|obs_0000001328|obs_0000009001|obs_0000009461|obs_0000022637|obs_0000024866|obs_0000025449|obs_0000025859|obs_0000031177,
Hummus,ja,"€ 0,99",,"1 kg = 4,95 €","Natur, je 200-g-Becher",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_111.jpg,"cat_sonstiges,diet_vegan,diet_vegetarian,sub_huelsenfruechte",neubrandenburg,,ref_000359,obs_0000030082|obs_0000010507|obs_0000031197|obs_0000016933|obs_0000005931|obs_0000025776|obs_0000020478|obs_0000027969|obs_0000027615|obs_0000005357|obs_0000006284|obs_0000027409|obs_0000031414,
2 Lachsfilets,ja,"€ 4,99",,"1 kg = 19,96 €","handgetrimmt, Premiumqualität, tiefgefroren, je 250-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_124.jpg,"cat_tiefkuehl,diet_lactose_free,tag_high_protein,tag_proteinreich",neubrandenburg,,ref_000360,obs_0000007252|obs_0000012269|obs_0000010100|obs_0000004998|obs_0000000830|obs_0000024518|obs_0000028543,obs_0000007252|obs_0000012269|obs_0000010100
Frische Hähnchen-Schenkel,REWE Bio,"€ 9,99",,Kein Mengenpreis,"natur oder gewürzt, Hkl. A, SB-verpackt, je 1-kg-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_069.jpg,"cat_molkerei_kaese,sub_gefluegel,tag_proteinreich,tag_whole_food",neubrandenburg,,ref_000361,obs_0000029023|obs_0000028002|obs_0000020792|obs_0000016792|obs_0000012788|obs_0000008847|obs_0000012979|obs_0000000705|obs_0000015084|obs_0000025386|obs_0000025404|obs_0000000882|obs_0000025494|obs_0000009309|obs_0000025823|obs_0000015866|obs_0000017990|obs_0000026210|obs_0000026472|obs_0000029994|obs_0000028036|obs_0000028092|obs_0000008234|obs_0000027345|obs_0000027351|obs_0000027401|obs_0000027418|obs_0000021473|obs_0000021474|obs_0000011295|obs_0000027723|obs_0000013440|obs_0000027793|obs_0000023911|obs_0000028032|obs_0000011659|obs_0000009971|obs_0000014273,obs_0000022671|obs_0000029023|obs_0000027351|obs_0000027418|obs_0000021473|obs_0000027723|obs_0000027793|obs_0000028002|obs_0000022248
Rinder-Beinscheiben,Keine Marke,"€ 11,10",,Kein Mengenpreis,"vom Jungbullen, SB-verpackt, je 1-kg-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_070.jpg,"cat_molkerei_kaese,diet_vegan,diet_vegetarian,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",neubrandenburg,BLS-W273100,ref_000362,obs_0000027737|obs_0000027776|obs_0000015055|obs_0000016267|obs_0000018996|obs_0000019815|obs_0000023209|obs_0000026391|obs_0000027689|obs_0000001925,obs_0000015055|obs_0000016267|obs_0000018996|obs_0000019815|obs_0000023209|obs_0000026391|obs_0000027737|obs_0000027776
Deutsche See Räucher-Garnele,Keine Marke,"€ 3,99",,"1 kg = 33,25 €",je 120-g-Schale,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_074.jpg,"cat_molkerei_kaese,diet_lactose_free",neubrandenburg,,ref_000363,obs_0000028072,obs_0000028072
Frisches Puten-Hackfleisch,Keine Marke,"€ 3,49",,"1 kg = 8,73 €",je 400-g-Pckg.,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_075.jpg,"cat_molkerei_kaese,diet_lactose_free,sub_gefluegel,sub_hackfleisch,sub_rind,tag_high_protein,tag_proteinreich",neubrandenburg,,ref_000364,obs_0000027415|obs_0000028757|obs_0000027352|obs_0000007826|obs_0000013879|obs_0000022245|obs_0000022667|obs_0000028571|obs_0000005408|obs_0000021093|obs_0000024091|obs_0000000646|obs_0000000826|obs_0000001083,obs_0000027415|obs_0000028757
Backleberkäse XXL,Keine Marke,"€ 6,66",,Kein Mengenpreis,"roh, in der Schale, zum Selberbacken, je 1000-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_076.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000365,obs_0000027738|obs_0000012209,
Pluma Leberp t,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100-g-,Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_078.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000366,obs_0000027794,obs_0000027794
Wilhelm Brandenburg Puten-Innenfilet,Keine Marke,"€ 5,99",,"1 kg = 14,98 €","geschnitten, je 400-g-Pckg.",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_079.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_ultra_processed,tag_whole_food",neubrandenburg,,ref_000367,,
Goldene Brustfilets,REWE Feine Welt,"€ 16,90",,Kein Mengenpreis,"zarte Maishähnchen-Brustfilets, Teilstücke, SB-verpackt, je 1-kg-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_080.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,tag_proteinreich,tag_whole_food",neubrandenburg,,ref_000368,,
Nature Respect Pollofino Frische Freiland- Hähnchen-Oberschenkel,Keine Marke,"€ 14,90",,Kein Mengenpreis,"mit Haut, ohne Knochen, SB-verpackt, je 1-kg-",Nein,2026-03-16 bis 2026-03-22,2026-03-16,2026-03-22,images_rewe/neubrandenburg_offer_081.jpg,"cat_molkerei_kaese,sub_gefluegel,tag_proteinreich",neubrandenburg,,ref_000369,obs_0000028755|obs_0000029014|obs_0000028325|obs_0000028397|obs_0000028645|obs_0000029094|obs_0000027346|obs_0000027726|obs_0000028706|obs_0000028034|obs_0000027351|obs_0000027418|obs_0000027098,obs_0000028755|obs_0000029014
