Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
LENZ MOSER,Selection,"€ 4,99",,"1 l = 6,66","Qualitätsweine, Österreich, z. B. Blauer Zweigelt: fruchtig, feinwürzig, Aromen von Sauerkirschen, passt zu Pasta und leichten Gemüsegerichten",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_366.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000433,obs_0000011580|obs_0000031828|obs_0000035020|obs_0000026027|obs_0000022988|obs_0000016848|obs_0000028824|obs_0000008001|obs_0000032310|obs_0000022073|obs_0000029757|obs_0000022603|obs_0000024160|obs_0000024161|obs_0000024682|obs_0000019057|obs_0000020607|obs_0000023680|obs_0000018582|obs_0000023729|obs_0000023734|obs_0000025839|obs_0000014107|obs_0000025491|obs_0000018856|obs_0000022960|obs_0000021426|obs_0000017333|obs_0000022497|obs_0000019430|obs_0000020482|obs_0000017933|obs_0000016419|obs_0000024621|obs_0000030284|obs_0000020046|obs_0000024656|obs_0000017044|obs_0000024217|obs_0000021702|obs_0000019659|obs_0000021708|obs_0000008926|obs_0000023282|obs_0000023797|obs_0000021239|obs_0000035082|obs_0000021301|obs_0000025444|obs_0000020865,obs_0000031828|obs_0000035020|obs_0000011580|obs_0000026027|obs_0000022988|obs_0000016848
HEAD SHOULDERS,Shampoo,"€ 5,29","€ 5,95","1 l = 10,58",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_413.jpg,cat_drogerie,,,ref_000434,obs_0000028680|obs_0000009796|obs_0000004179|obs_0000033372|obs_0000009325|obs_0000032877|obs_0000011610|obs_0000001916|obs_0000028560|obs_0000005033|obs_0000000446|obs_0000004606|obs_0000034854|obs_0000032840|obs_0000019053|obs_0000024178|obs_0000033398|obs_0000021647|obs_0000010913|obs_0000033460|obs_0000023755|obs_0000009955|obs_0000033529|obs_0000021764|obs_0000034052|obs_0000035066|obs_0000009494|obs_0000033059|obs_0000033092|obs_0000033623|obs_0000020828|obs_0000034662|obs_0000033133|obs_0000033649|obs_0000008067|obs_0000033168|obs_0000010154|obs_0000033215|obs_0000034239|obs_0000033227|obs_0000033237|obs_0000033244|obs_0000010955|obs_0000015107|obs_0000021027|obs_0000008350|obs_0000021690|obs_0000020208|obs_0000017934|obs_0000032284,obs_0000028680|obs_0000034854|obs_0000009796|obs_0000032840|obs_0000004179|obs_0000033372|obs_0000009325|obs_0000019053|obs_0000032877|obs_0000024178|obs_0000033398|obs_0000021647|obs_0000010913|obs_0000033460|obs_0000023755|obs_0000010955|obs_0000009955|obs_0000033529|obs_0000015107|obs_0000021764|obs_0000034052|obs_0000035066|obs_0000009494|obs_0000033059|obs_0000033092|obs_0000030029|obs_0000033623|obs_0000011610|obs_0000020828|obs_0000034662|obs_0000033133|obs_0000033649|obs_0000001916|obs_0000008067|obs_0000028560|obs_0000033168|obs_0000005033|obs_0000010154|obs_0000000446|obs_0000033215|obs_0000034239|obs_0000033227|obs_0000033237|obs_0000033244|obs_0000004606
SYOSS,Shampoo oder Spülung,"€ 3,49","€ 3,95","1 l = 7,94 - 13,96",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_412.jpg,cat_drogerie,,,ref_000435,obs_0000012017|obs_0000016129|obs_0000011609|obs_0000012465|obs_0000012896|obs_0000013405|obs_0000015518|obs_0000010773|obs_0000012018|obs_0000012696|obs_0000013613|obs_0000005485|obs_0000005852|obs_0000006589|obs_0000015098|obs_0000007501|obs_0000015963|obs_0000006246|obs_0000005671|obs_0000006393|obs_0000005296|obs_0000006051|obs_0000032840|obs_0000032877|obs_0000033059|obs_0000033092|obs_0000033133|obs_0000033168|obs_0000000446|obs_0000033215|obs_0000033227|obs_0000033237|obs_0000033244|obs_0000033372|obs_0000033398|obs_0000033460|obs_0000033529|obs_0000033623|obs_0000033649|obs_0000009325|obs_0000034052|obs_0000009494|obs_0000034239|obs_0000009796|obs_0000009955|obs_0000034662|obs_0000001916|obs_0000010154|obs_0000034854|obs_0000035066,obs_0000011609|obs_0000012017|obs_0000012465|obs_0000012896|obs_0000013405|obs_0000015518|obs_0000016129
SANDEMAN,Sherry,"€ 4,99","€ 7,49","1 l = 6,66","Medium Dry, Medium Sweet oder Fino, 15 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_384.jpg,"cat_getraenke,diet_vegetarian",,BLS-P461000,ref_000436,obs_0000025090|obs_0000021029|obs_0000021135|obs_0000018866|obs_0000020210|obs_0000024595|obs_0000018871|obs_0000020316|obs_0000021888|obs_0000016158,
YO,Sirup,"€ 2,49","€ 3,79","1 l = 3,56",versch. Sorten,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_662.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000437,obs_0000010950|obs_0000016135|obs_0000009104|obs_0000027922|obs_0000014266|obs_0000013408|obs_0000024054|obs_0000024478|obs_0000034849|obs_0000006019|obs_0000010151|obs_0000032719|obs_0000010740|obs_0000006902|obs_0000022582|obs_0000014016,obs_0000010950|obs_0000016135|obs_0000009104|obs_0000027922|obs_0000014266|obs_0000013408
LENA,Sitz-Bagger,"€ 17,99","€ 34,99","pro Einheit = 17,99",Aus Kunststoff Mit stabilen 6-mm-Stahlachsen Seitlich drehbarer Aufbau Ausleger und Schaufel leicht beweglich Auch für den Außenbereich geeignet Belastbarkeit max. 25 kg Größe ca. B 69 x H 34 x T 27 cm Für Kinder von 18 bis 36 Monaten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_469.jpg,cat_non_food,,,ref_000438,,
CAREFREE,Slipeinlagen,"€ 2,22","€ 2,95","pro Einheit = 2,22",versch. Sorten,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_648.jpg,cat_drogerie,,,ref_000439,obs_0000033669|obs_0000008207|obs_0000011601|obs_0000033444|obs_0000015952|obs_0000012882|obs_0000032995|obs_0000012009|obs_0000033278|obs_0000034460|obs_0000014278|obs_0000028258|obs_0000007298|obs_0000032278|obs_0000007711|obs_0000006055|obs_0000029374|obs_0000015509|obs_0000033186|obs_0000010149|obs_0000010543|obs_0000012638|obs_0000013409|obs_0000032993|obs_0000026351|obs_0000032771|obs_0000030084|obs_0000030085|obs_0000032779|obs_0000028712|obs_0000028589|obs_0000001971|obs_0000002897,obs_0000007298|obs_0000033669|obs_0000008207|obs_0000032278|obs_0000007711|obs_0000033444|obs_0000006055|obs_0000029374|obs_0000015952|obs_0000011601|obs_0000012882|obs_0000032995|obs_0000012009|obs_0000033278
NESTL,Smarties,"€ 1,79","€ 2,79","1 kg = 13,77 - 14,92",Original oder White,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_317.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000440,obs_0000012665|obs_0000019413|obs_0000013891|obs_0000011381|obs_0000015030|obs_0000016128|obs_0000027681|obs_0000027371|obs_0000033009|obs_0000002946|obs_0000001931|obs_0000018319|obs_0000019902|obs_0000026596|obs_0000003677|obs_0000010045|obs_0000009594|obs_0000019424|obs_0000012395|obs_0000030809|obs_0000006747|obs_0000005845,obs_0000013891|obs_0000011381|obs_0000015030|obs_0000016128|obs_0000012665|obs_0000019413
KIKKOMAN,Sojasauce,"€ 4,99","€ 6,99","1 l = 9,98",natürlich gebraut,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_234.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000441,obs_0000034505|obs_0000010679|obs_0000030661|obs_0000023752|obs_0000024175|obs_0000011071|obs_0000031917|obs_0000007958,obs_0000030661|obs_0000034505|obs_0000010679
K-CLASSIC,Sonnenblumenkerne,"€ 0,99","€ 1,19","1 kg = 2,48",geschält,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_290.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-H430100,ref_000442,obs_0000011947|obs_0000008674|obs_0000009326|obs_0000015536|obs_0000027826|obs_0000019838|obs_0000026130|obs_0000009797|obs_0000026225|obs_0000024997|obs_0000027895,obs_0000008674|obs_0000009326|obs_0000015536|obs_0000027826|obs_0000019838|obs_0000026130|obs_0000009797|obs_0000026225|obs_0000011947
SEMKI,Sonnenblumenkerne XXL,"€ 1,99","€ 2,79","1 kg = 6,64",in der Schale geröstet,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_233.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-H430100,ref_000443,obs_0000012763|obs_0000008674|obs_0000009326|obs_0000015536|obs_0000027826|obs_0000019838|obs_0000026130|obs_0000009797|obs_0000026225|obs_0000013967|obs_0000011947,
Keine Marke,Span Eisbergsalat,"€ 0,88","€ 1,29","pro Einheit = 0,88",Kl. I,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_643.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,BLS-G103100,ref_000444,obs_0000015244|obs_0000029710|obs_0000003639|obs_0000000692|obs_0000032519|obs_0000027417|obs_0000024865|obs_0000008541|obs_0000026602,obs_0000015244
Keine Marke,Span Erdbeeren,"€ 5,99","€ 7,99","1 kg = 7,49",Kl. I,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_076.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000445,obs_0000013901|obs_0000012233|obs_0000013414|obs_0000013418|obs_0000011389|obs_0000031261|obs_0000006265|obs_0000030915|obs_0000031462|obs_0000032512|obs_0000006408|obs_0000027419|obs_0000029494|obs_0000031576|obs_0000030564|obs_0000000875|obs_0000022919|obs_0000030617|obs_0000024529,obs_0000013901|obs_0000012233
LICOR 43,Span Likör,"€ 11,99","€ 16,99","1 l = 17,13","vielschichtiger Geschmack mit Aromen von Vanille, Zimt und anderen Gewürzen, 31 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_349.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-P5A1000,ref_000446,obs_0000020047|obs_0000020866|obs_0000022448|obs_0000004726|obs_0000012418|obs_0000004299|obs_0000000247|obs_0000003872|obs_0000003467,
Keine Marke,Span Mandarinen,"€ 2,49","€ 3,49","pro Einheit = 2,49","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_645.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-F606100,ref_000447,obs_0000012673|obs_0000028686|obs_0000025646|obs_0000030862|obs_0000000157|obs_0000019106|obs_0000017600|obs_0000009920|obs_0000005319|obs_0000030443|obs_0000009457|obs_0000010492|obs_0000019728|obs_0000029478|obs_0000006967|obs_0000016695|obs_0000030566|obs_0000029577|obs_0000002444|obs_0000028566|obs_0000029146,
FREIXENET,Span Schaumwein,"€ 3,66","€ 6,49","1 l = 4,88","versch. Sorten, auch alkoholfrei 0,0 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_382.jpg,cat_getraenke,,,ref_000448,obs_0000015929|obs_0000015497|obs_0000012675|obs_0000008009,obs_0000015929|obs_0000015497|obs_0000012675
DER SPANIER,Span Schnittkäse,"€ 1,99","€ 2,69","pro Einheit = 1,99","aus Kuh-, Schafs- und Ziegenmilch, 3 Monate gereift, mild, mind. 45 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_179.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000449,obs_0000012809|obs_0000010636|obs_0000008439|obs_0000010264|obs_0000021017|obs_0000028709|obs_0000025651|obs_0000013876|obs_0000008758|obs_0000020198|obs_0000028921|obs_0000014122|obs_0000028586|obs_0000008137|obs_0000008191,obs_0000012809|obs_0000008439|obs_0000010636
Keine Marke,Span Zitronen,"€ 0,99","€ 1,59","1 kg = 1,98","Sorte laut Auszeichnung, Kl. I",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_054.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000450,obs_0000012177|obs_0000014878|obs_0000011385|obs_0000015312|obs_0000014382|obs_0000013905|obs_0000031323|obs_0000028262|obs_0000008321|obs_0000021667|obs_0000010973|obs_0000027911|obs_0000031554|obs_0000034117|obs_0000027477|obs_0000020848|obs_0000024462|obs_0000028057|obs_0000026542|obs_0000030136|obs_0000025087,obs_0000012177
Keine Marke,Span marokk Zucchini lose,"€ 1,99","€ 3,99","pro Einheit = 1,99",Kl. I,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_064.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000451,obs_0000018752|obs_0000021829|obs_0000016265|obs_0000007131,
Keine Marke,Span niederl Gurke lose,"€ 0,49","€ 0,79","pro Einheit = 0,49",Kl. I,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_058.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000452,obs_0000014439|obs_0000013419|obs_0000012212|obs_0000012235|obs_0000002563|obs_0000026127|obs_0000003696|obs_0000034521|obs_0000027093|obs_0000001511,obs_0000014439|obs_0000013419|obs_0000012212
Keine Marke,Span niederl Paprika XXL,"€ 3,49",,"pro Einheit = 3,49","gemischt in den Farben Rot, Gelb und Grün, Kl. I",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_614.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000453,obs_0000012763|obs_0000013967,
NEWCENTIAL,Speichenreflektoren,"€ 4,99",,"pro Einheit = 4,99","Bessere Sichtbarkeit durch 360°-Reflexion Einfache Anbringung und dauerhaft fester Halt Keine Beeinträchtigung der Rundlaufeigenschaften Für alle gängigen Speichen (Ø 1,8 - 2 mm) Packung ausreichen für 2 Räder Nach StVZO für alle Fahrräder zugelassen Inkl. Montageanleitung 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_563.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000454,,
CAPTAIN MORGAN,Spiced Gold oder White Rum,"€ 9,99","€ 12,99","1 l = 14,28","Rum-Getränk bzw. Rum aus Jamaica, 35 - 37,5 Vol. %, Spiced Gold auch alkoholfrei 0,0 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_358.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000455,obs_0000012428|obs_0000010951|obs_0000019783|obs_0000008235|obs_0000014007|obs_0000026005|obs_0000020034|obs_0000025440|obs_0000020853|obs_0000006555|obs_0000031776|obs_0000034007|obs_0000023259|obs_0000017633|obs_0000012629|obs_0000011104|obs_0000026988|obs_0000012669|obs_0000025003|obs_0000013227|obs_0000015276|obs_0000027570|obs_0000010721|obs_0000031712,obs_0000012428|obs_0000010951
Keine Marke,Spielhaus Happy House,"€ 49,99",,"pro Einheit = 49,99","Aus stabilem, lichtechtem Kunststoff Geeignet für Innenbereich, Garten und Terrasse Einfach aufzubauen Für Kinder ab 1 Jahr Größe ca. B 102 x H 108 x T 88 cm",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_474.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000456,obs_0000024795,
VALENSINA,Spor Muskel Exotik,"€ 1,11","€ 1,49","1 l = 2,22","Elektrolyt-Drink, leicht prickelnd, zuckerfrei, mit Kalium, Calcium, Magnesium und Natrium (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_398.jpg,cat_getraenke,,,ref_000457,,
NIKE,Sporttasche,"€ 17,99","€ 32,99","pro Einheit = 17,99",Aus Polyester Fassungsvermögen ca. 41 l Größe ca. B 53 x H 25 x T 28 cm,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_492.jpg,"cat_non_food,diet_vegetarian,tag_high_protein",,BLS-R421300,ref_000458,obs_0000015217|obs_0000011291|obs_0000010099|obs_0000013013,obs_0000015217|obs_0000010099|obs_0000013013|obs_0000011291
COCA-COLA FANTA,SPRITE oder MEZZO MIX Erfrischungsgetränke,"€ 9,99",,"1 l = 0,84","z. T. koffeinhaltig, versch. Sorten (+ 3.30 Pfand)",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_336.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000459,obs_0000015905|obs_0000011120|obs_0000031043|obs_0000028043|obs_0000032258|obs_0000034906|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679|obs_0000013322|obs_0000015049|obs_0000024700|obs_0000027647,obs_0000015905|obs_0000011120
SQUISHMALLOWS,Squish-a-longs-Spielset Pok mon,"€ 19,99","€ 24,99","pro Einheit = 19,99",Aufklappbares Spielset mit 4 Mini-Squish-Figuren Mit Accessoires wie Sitzsack und Bett Für Kinder ab 6 Jahren,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_479.jpg,cat_non_food,,,ref_000460,obs_0000008746|obs_0000001864,
NEWCENTIAL,Standluftpumpe XL,"€ 8,99",,"pro Einheit = 8,99","Extragroßes Hubvolumen Hochwertiger Doppelpumpenkopf Für Schrader-, Blitz- und Sclaverandventile Hochdruckschlauch ca. 100 cm mit Halteclips Integriertes Manometer bis 11 bar (160 PSI) Zulässiger Druck max. 8 bar (116 PSI) Ergonomisch geformter Soft-Touch-Griff Extrabreiter Standfuß mit profilierter Oberfläch Größe ca. 76 cm Inkl. Adapter-Set für Bälle, Luftmatratzen etc. 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_561.jpg,"cat_non_food,tag_ultra_processed",,,ref_000461,,
K-PURLAND,Steak Kräuter Style vom Schweinenacken -kamm,"€ 4,49",,"1 kg = 5,99","vom Schweinenacken/-kamm, mit feiner Kräutermarinade, 4 Stück",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_089.jpg,"cat_fleisch_wurst,sub_rind,sub_schwein",,,ref_000462,obs_0000009474|obs_0000008472|obs_0000020705|obs_0000002274|obs_0000012814|obs_0000000636|obs_0000002843|obs_0000011054|obs_0000025537|obs_0000021524|obs_0000009506|obs_0000001352|obs_0000013754|obs_0000030431|obs_0000034537|obs_0000009967|obs_0000034623,
Keine Marke,Steering-Scooter Princess,"€ 24,99","€ 39,99","pro Einheit = 24,99",Lenkstange höhenverstellbar Mit rutschfester Fußplatte Hohe Stabilität dank 3 Räder Fußbremse am Hinterrad Belastbarkeit max. 50 kg Für Kinder ab 3 Jahren,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_542.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000463,obs_0000026716,
Keine Marke,Steering-Scooter Spider-Man,"€ 24,99","€ 39,99","pro Einheit = 24,99",Lenkstange höhenverstellbar Mit rutschfester Fußplatte Hohe Stabilität dank 3 Räder Fußbremse am Hinterrad Belastbarkeit max. 50 kg Für Kinder ab 3 Jahren,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_546.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000464,obs_0000026716,
HERTLEINS,Streitberger Bitter,"€ 11,49","€ 12,99","1 l = 16,42","kräftig-würziger Likör, in Steingut-Gefäßen gereift, 35 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_353.jpg,"cat_getraenke,sub_butter_margarine,tag_ultra_processed",,,ref_000465,obs_0000011976|obs_0000015486|obs_0000013043,obs_0000011976|obs_0000008666|obs_0000015486
K-CLASSIC,Sultaninen,"€ 1,11","€ 1,29","1 kg = 4,44",ideal fürs Müsli oder süßes Gebäck,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_613.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000466,obs_0000027382|obs_0000026087,obs_0000027382|obs_0000026087
