Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,source_market,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Berger Römer- oder Zitronen Pfefferschinken,Keine Marke,"€ 1,79",,"pro Einheit = 1,79",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_059.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",bamberg,,ref_000171,obs_0000008321|obs_0000020848|obs_0000021667|obs_0000025087|obs_0000028057|obs_0000028262|obs_0000028912|obs_0000030136|obs_0000031323|obs_0000031554|obs_0000034117|obs_0000005411|obs_0000024462|obs_0000026542|obs_0000027477|obs_0000027911,
Wasner GQB Schwarzgeräucherte Schlegelstücke,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_058.jpg,"cat_fisch_meeresfruechte,diet_vegetarian,tag_ultra_processed",bamberg,,ref_000172,obs_0000006530|obs_0000005961,
Rinder-Roastbeef,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","am Stück oder in Scheiben, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_057.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_rind,tag_high_protein,tag_proteinreich,tag_whole_food",bamberg,BLS-U221100,ref_000173,obs_0000013852|obs_0000015774|obs_0000031768|obs_0000032493|obs_0000017571|obs_0000018768,obs_0000008240|obs_0000013852|obs_0000015774|obs_0000030091|obs_0000031768
Wasner GQB Leberwurst oder Hausmacher Leberwurst,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","im Ring, je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_063.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",bamberg,,ref_000174,obs_0000029505|obs_0000003643|obs_0000010597|obs_0000011436|obs_0000012655|obs_0000013053|obs_0000013762|obs_0000014468|obs_0000019440|obs_0000023801|obs_0000024223|obs_0000026066|obs_0000026452|obs_0000026900|obs_0000028438|obs_0000028508|obs_0000028622|obs_0000031720,obs_0000029505
Eisbergsalat,Keine Marke,"€ 0,99",,"pro Einheit = 0,99","Kl. I, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_037.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food",bamberg,BLS-G103100,ref_000175,obs_0000008541|obs_0000029710|obs_0000032519|obs_0000000692|obs_0000003639|obs_0000024865|obs_0000026602|obs_0000027417|obs_0000015244|obs_0000006781|obs_0000007310|obs_0000007323|obs_0000030512,obs_0000000692|obs_0000003639|obs_0000008541|obs_0000015244|obs_0000024865|obs_0000026602|obs_0000027417|obs_0000029710|obs_0000031428|obs_0000032519
Vorgegarter Bio Zuckermais,Keine Marke,"€ 1,79",,"1 kg = 4,48",je 400-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_036.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",bamberg,,ref_000176,obs_0000010140,
Speisekartoffeln,Keine Marke,"€ 1,99",,"1 kg = 1,00","Sorte und Kocheigenschaft: siehe Etikett, Qualität I, je 2-kg-Btl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_035.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",bamberg,BLS-X612152,ref_000177,obs_0000000006|obs_0000003716|obs_0000008539|obs_0000009188|obs_0000009672|obs_0000016324|obs_0000017026|obs_0000028399|obs_0000030140|obs_0000030615|obs_0000030837|obs_0000031321|obs_0000033875|obs_0000034088|obs_0000034312|obs_0000034910|obs_0000026668|obs_0000027510|obs_0000027986|obs_0000006957|obs_0000008275|obs_0000010226|obs_0000010963|obs_0000011822|obs_0000012236|obs_0000014326|obs_0000015314|obs_0000015337|obs_0000018806|obs_0000019772|obs_0000028486|obs_0000028596|obs_0000029486|obs_0000032330|obs_0000006601|obs_0000006784|obs_0000010564|obs_0000010571|obs_0000011394|obs_0000012259|obs_0000013599|obs_0000015239|obs_0000015727|obs_0000030445|obs_0000031156|obs_0000032509|obs_0000000233|obs_0000003856|obs_0000004283|obs_0000004710,obs_0000000006|obs_0000033875|obs_0000034088|obs_0000034312|obs_0000034910|obs_0000003716|obs_0000008275|obs_0000008539|obs_0000008858|obs_0000009188|obs_0000009672|obs_0000010226|obs_0000010963|obs_0000011822|obs_0000012236|obs_0000013906|obs_0000014326|obs_0000015337|obs_0000016324|obs_0000017026|obs_0000018806|obs_0000019772|obs_0000026668|obs_0000027510|obs_0000027986|obs_0000028399|obs_0000028486|obs_0000028596|obs_0000029486|obs_0000030140|obs_0000030615|obs_0000030837|obs_0000031321
Krone Räucher-Lachs,Keine Marke,"€ 4,19",,"1 kg = 27,93",je 150-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_014.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",bamberg,,ref_000178,obs_0000029100|obs_0000030529|obs_0000032547|obs_0000033739|obs_0000034939,obs_0000029100|obs_0000030529|obs_0000032547
Brunch Brotaufstrich,Keine Marke,"€ 1,29",,"1 kg = 6,97","versch. Sorten, je 185-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_013.jpg,"cat_sonstiges,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_huelsenfruechte,tag_whole_food",bamberg,,ref_000179,obs_0000029804|obs_0000030806|obs_0000032207|obs_0000006616|obs_0000007540|obs_0000034334|obs_0000034763|obs_0000008458|obs_0000010497|obs_0000010510|obs_0000012207|obs_0000013042|obs_0000013124|obs_0000014956|obs_0000015391|obs_0000018403|obs_0000023659|obs_0000031182|obs_0000031930,obs_0000029804|obs_0000030806|obs_0000032207
Kölln Knusper Schoko Keks,Keine Marke,"€ 2,49",,"1 kg = 5,66",je 440-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_008.jpg,"cat_knabbern_naschen,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000180,obs_0000032102|obs_0000032410|obs_0000028495|obs_0000028605,
Kohlrabi,Keine Marke,"€ 0,55",,"pro Einheit = 0,55","Kl. I, je 1-St.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_034.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",bamberg,BLS-G331100,ref_000181,obs_0000006267|obs_0000007523|obs_0000020792|obs_0000021611|obs_0000028051|obs_0000029130|obs_0000032328|obs_0000033707|obs_0000005521|obs_0000005881|obs_0000027539|obs_0000027802|obs_0000028768|obs_0000029942|obs_0000030572|obs_0000012243|obs_0000015323|obs_0000034115|obs_0000034525|obs_0000007742,obs_0000033707|obs_0000005521|obs_0000005881|obs_0000006267|obs_0000007523|obs_0000020792|obs_0000021611|obs_0000027539|obs_0000027802|obs_0000028051|obs_0000028768|obs_0000029130|obs_0000029942|obs_0000030572|obs_0000032328
Rote Tafeläpfel,Keine Marke,"€ 1,99",,"pro Einheit = 1,99","»Nicoter«, Kl. I, je 1-kg-Schale",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_033.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",bamberg,,ref_000182,obs_0000029133|obs_0000029483|obs_0000029594|obs_0000029712|obs_0000029944|obs_0000030090|obs_0000030963|obs_0000031139|obs_0000031229|obs_0000031476|obs_0000031770|obs_0000030819|obs_0000030914|obs_0000032327|obs_0000005704|obs_0000028564|obs_0000028684,obs_0000009386|obs_0000009847|obs_0000029133|obs_0000029483|obs_0000029594|obs_0000029712|obs_0000029944|obs_0000030090|obs_0000030963|obs_0000031139|obs_0000031229|obs_0000031476|obs_0000031770
Mini Gurken,Keine Marke,"€ 4,44",,"pro Einheit = 4,44","Kl. I, je 1-kg-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_032.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",bamberg,BLS-G520100,ref_000183,obs_0000034112|obs_0000034736|obs_0000005701|obs_0000005710|obs_0000028423|obs_0000017251|obs_0000026810|obs_0000028052|obs_0000005122|obs_0000006379|obs_0000006420|obs_0000010932|obs_0000012328|obs_0000016216|obs_0000017530|obs_0000018128|obs_0000026024|obs_0000005323,obs_0000034112|obs_0000034736|obs_0000034913|obs_0000005701|obs_0000005710|obs_0000027526|obs_0000028423|obs_0000031588
Fromi Comt,Keine Marke,"€ 2,79",,"pro Einheit = 2,79","frz. Hartkäse, 8 Monate gereift, mind. 50% Fett i.Tr., je 100-g-",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_030.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000184,obs_0000032503,obs_0000032503
Buttertoast,Harry,"€ 0,99",,"1 kg = 3,96",je 250-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_145.jpg,"cat_grundnahrung,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed",bamberg,,ref_000185,obs_0000026629|obs_0000014125,obs_0000026629|obs_0000014125
Lekka Veganer Aufschnitt,Keine Marke,"€ 1,19",,"1 kg = 17,00","versch. Sorten, je 70-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_020.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_wurst,tag_ultra_processed",bamberg,BLS-H930000,ref_000186,obs_0000029861|obs_0000001816|obs_0000018287|obs_0000023014|obs_0000006148,obs_0000029861
Joghurt mit der Ecke,Müller,"€ 0,33",,"1 kg = 2,20","versch. Sorten, je 150-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_072.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",bamberg,,ref_000187,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000015791|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148|obs_0000000372|obs_0000004499|obs_0000004926|obs_0000004072|obs_0000005142|obs_0000028035|obs_0000032204|obs_0000030520|obs_0000001115|obs_0000027149|obs_0000026710|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000023030|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000023284|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000021506|obs_0000021508|obs_0000025811|obs_0000015673|obs_0000019794|obs_0000009663|obs_0000034580,obs_0000008461|obs_0000014831|obs_0000023257|obs_0000005142|obs_0000023683|obs_0000023724|obs_0000031933|obs_0000015791|obs_0000011758|obs_0000026097|obs_0000024096|obs_0000024148
Garden Gourmet Vegane Filetstreifen,Keine Marke,"€ 2,49",,"1 kg = 14,23",je 175-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_074.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_gefluegel,tag_ultra_processed,tag_whole_food",bamberg,,ref_000188,obs_0000029152|obs_0000013668,obs_0000029152
Rahm-Königsgemüse,Iglo,"€ 2,39",,"1 kg = 4,78","tiefgefroren, je 500-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_124.jpg,"cat_tiefkuehl,diet_vegetarian,sub_tk_fertiggerichte,sub_tk_gemuese",bamberg,,ref_000189,obs_0000032389,
Fischstäbchen,Frosta,"€ 2,79",,"1 kg = 6,20","tiefgefroren, je 450-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_123.jpg,"cat_tiefkuehl,sub_nudeln,sub_tk_fertiggerichte,tag_ultra_processed",bamberg,,ref_000190,obs_0000012822|obs_0000033884|obs_0000008173|obs_0000017420|obs_0000012340|obs_0000025168|obs_0000021599|obs_0000026262|obs_0000009919|obs_0000028371|obs_0000034006|obs_0000009455|obs_0000019723|obs_0000010512|obs_0000020780|obs_0000027473|obs_0000019848|obs_0000022963|obs_0000018467|obs_0000022596|obs_0000011904|obs_0000032385|obs_0000029344|obs_0000016574|obs_0000017244|obs_0000028007|obs_0000006665|obs_0000029781|obs_0000005766|obs_0000032630|obs_0000007597|obs_0000032212|obs_0000007207|obs_0000005208,obs_0000017420|obs_0000012822|obs_0000012340|obs_0000025168|obs_0000033884|obs_0000021599|obs_0000026262|obs_0000009919|obs_0000028371|obs_0000034006|obs_0000009455|obs_0000019723|obs_0000010512|obs_0000020780|obs_0000027473|obs_0000019848|obs_0000022963|obs_0000008173
Eis,Mövenpick,"€ 1,88",,"1 l = 2,09","versch. Sorten, je 900-ml-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_122.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",bamberg,,ref_000191,obs_0000025743|obs_0000011490|obs_0000018692|obs_0000017710|obs_0000034392|obs_0000025829|obs_0000013168|obs_0000003118|obs_0000004163|obs_0000028456|obs_0000005017|obs_0000000434|obs_0000018370|obs_0000004590|obs_0000013833|obs_0000009795|obs_0000005210|obs_0000009324|obs_0000025236|obs_0000029345|obs_0000027306|obs_0000028855|obs_0000025807|obs_0000001749|obs_0000001750|obs_0000007392|obs_0000008928|obs_0000013034|obs_0000030502|obs_0000005945|obs_0000027474|obs_0000006504|obs_0000027503|obs_0000007041|obs_0000022962|obs_0000027646|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000014373|obs_0000012333|obs_0000011899|obs_0000005767|obs_0000005768|obs_0000006319|obs_0000008369|obs_0000006847|obs_0000007398|obs_0000005399|obs_0000011056,obs_0000034392|obs_0000005210|obs_0000025743|obs_0000011490|obs_0000025829|obs_0000018692|obs_0000017710|obs_0000005945|obs_0000013168
Pfannengericht,Frosta,"€ 2,79",,"1 kg = 5,85","versch. Sorten, tiefgefroren, je 500-g-Btl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_121.jpg,"cat_tiefkuehl,sub_nudeln,sub_tk_fertiggerichte,tag_ultra_processed",bamberg,,ref_000192,obs_0000030161|obs_0000005389|obs_0000007388,
Steinofen Pizza Salami,Original Wagner,"€ 1,79",,"1 kg = 5,59","tiefgefroren, je 320-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_120.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,sub_tk_pizza,sub_wurst,tag_ultra_processed",bamberg,,ref_000193,obs_0000022498|obs_0000008618|obs_0000002723|obs_0000026375|obs_0000000012|obs_0000003725|obs_0000009035|obs_0000013826|obs_0000011919|obs_0000031990|obs_0000030162|obs_0000007794|obs_0000032628|obs_0000022563|obs_0000000533|obs_0000010316|obs_0000016602|obs_0000008425|obs_0000002285|obs_0000026898|obs_0000010530|obs_0000016755|obs_0000031198|obs_0000002611|obs_0000014932|obs_0000019030|obs_0000023186|obs_0000023205|obs_0000021226|obs_0000011010|obs_0000025355|obs_0000017184|obs_0000002957|obs_0000017375|obs_0000013341|obs_0000003239|obs_0000025810|obs_0000019666|obs_0000003307|obs_0000025934|obs_0000034176|obs_0000028273|obs_0000005781|obs_0000005867|obs_0000007987|obs_0000008039|obs_0000020407|obs_0000016328|obs_0000010234,obs_0000022498
Family-Mix,REWE Beste Wahl,"€ 1,59",,"1 kg = 5,30",je 300-g-Btl.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_119.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",bamberg,,ref_000194,obs_0000028511|obs_0000028625|obs_0000024700|obs_0000029347|obs_0000032382,obs_0000028511|obs_0000028625
Coppenrath Wiese Meistertorte,Keine Marke,"€ 5,99",,"1 kg = 7,49","Mandel-Bienenstich, tiefgefroren, je 800-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_125.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",bamberg,,ref_000195,obs_0000030467|obs_0000006324|obs_0000007394|obs_0000010652|obs_0000012335|obs_0000014968|obs_0000025225|obs_0000025847|obs_0000027180,obs_0000005952|obs_0000006844|obs_0000030467
Zum Dorfkrug Caesar Salatsauce oder Sylter Salatfrische,Keine Marke,"€ 0,99",,"1 l = 9,90",je 100-ml-Fl.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_118.jpg,"cat_obst_gemuese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed",bamberg,,ref_000196,,
True Fruits Smoothie,Keine Marke,"€ 2,29",,"1 l = 9,16","versch. Sorten, je 250-ml-Fl.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_116.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000197,obs_0000007096|obs_0000007874|obs_0000029851|obs_0000032617|obs_0000000440|obs_0000001630|obs_0000034549|obs_0000002067|obs_0000003462|obs_0000004171|obs_0000004598|obs_0000005025|obs_0000009020|obs_0000010948|obs_0000012410|obs_0000013892|obs_0000014395|obs_0000017881|obs_0000022009|obs_0000024721,obs_0000007096|obs_0000007874|obs_0000029851|obs_0000032617
Popp Brot-Aufstrich,Keine Marke,"€ 1,19",,"1 kg = 7,93","versch. Sorten, je 150-g-Becher",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_115.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",bamberg,,ref_000198,obs_0000023318|obs_0000010681|obs_0000013508|obs_0000015253|obs_0000026282,
Garden Gourmet Vegetarische Gemüsebällchen,Keine Marke,"€ 2,49",,"1 kg = 12,45",je 200-g-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_114.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz,sub_tk_gemuese,tag_whole_food",bamberg,,ref_000199,obs_0000030526|obs_0000032092|obs_0000029152|obs_0000013668,obs_0000030526|obs_0000032092
Tarczynski Polnischer Kesselschinken,Keine Marke,"€ 1,79",,"pro Einheit = 1,79",je 100-g-,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_113.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",bamberg,,ref_000200,obs_0000029533|obs_0000028631,obs_0000029533
Cr me br l e,REWE Feine Welt,"€ 1,11",,"1 kg = 11,10",je 100-g-Glas-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_112.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",bamberg,BLS-Y8A5000,ref_000201,obs_0000019209|obs_0000019809|obs_0000016849|obs_0000001786|obs_0000032586,obs_0000019209|obs_0000019809|obs_0000016849
Pahmeyer Kartoffelauflauf,Keine Marke,"€ 2,29",,"1 kg = 7,63","versch. Sorten, je 300-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_117.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",bamberg,,ref_000202,,
Suprema Calabrese Nduja Tipo,Dr Oetker,"€ 3,99",,"1 kg = 7,67","tiefgefroren, je 520-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_126.jpg,"cat_tiefkuehl,tag_ultra_processed",bamberg,,ref_000203,,
Schöller Multipackung Pirulo Watermelon,Keine Marke,"€ 2,22",,"1 l = 6,08",je 365-ml-Pckg.,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_127.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed",bamberg,,ref_000204,obs_0000029780|obs_0000032221|obs_0000032391|obs_0000028918|obs_0000029706|obs_0000032220|obs_0000032394,obs_0000028918|obs_0000029780|obs_0000032221|obs_0000032391
Suprema Salame Romano,Dr Oetker,"€ 3,99",,"1 kg = 8,19","tiefgefroren, je 487-g-Pckg.",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_128.jpg,"cat_tiefkuehl,sub_tk_pizza,sub_wurst,tag_ultra_processed",bamberg,,ref_000205,,
Maintal Erdbeere Konfitüre,Keine Marke,"€ 1,89",,"1 kg = 5,56",je 340-g-Glas,Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_143.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",bamberg,,ref_000206,obs_0000010128|obs_0000034610|obs_0000000136|obs_0000008202|obs_0000013749|obs_0000014805|obs_0000016124|obs_0000026193,
Bonne Maman Konfitüre,Keine Marke,"€ 2,49",,"1 kg = 6,73","Aprikosen, je 370-g-Glas",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_142.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",bamberg,,ref_000207,obs_0000006313|obs_0000030695|obs_0000005567|obs_0000030710|obs_0000000136|obs_0000008202|obs_0000013749|obs_0000014805|obs_0000016124|obs_0000026193,obs_0000005567|obs_0000006313|obs_0000030695
Kaffee-Milch,Bärenmarke,"€ 0,99",,"1 kg = 2,91","versch. Sorten, je 340-g-Dose",Nein,2026-03-23 bis 2026-03-29,2026-03-23,2026-03-29,images_rewe/bamberg_offer_141.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte",bamberg,,ref_000208,obs_0000013262|obs_0000011344|obs_0000013621|obs_0000015682|obs_0000029027|obs_0000003614|obs_0000012856|obs_0000026178|obs_0000012375|obs_0000011954|obs_0000014593|obs_0000000796|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,obs_0000013262
