Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Bauernschätze Schweinekammsteaks,Keine Marke,"€ 1,19",,"1 kg = 12,90","natur auch in gewürzt erhältlich, 100 g = 1,29 €, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-schweinekammsteaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000155,obs_0000006350|obs_0000005981|obs_0000005243,
Bauernschätze Hackbraten,Keine Marke,"€ 0,99",,"1 kg = 9,90","vom Schwein, verschieden gewürzt, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-hackbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000156,obs_0000006196|obs_0000006881,obs_0000006196|obs_0000006881
Bauernschätze Putenschnitzel,Keine Marke,"€ 1,66",,"1 kg = 17,70","auch in gewürzt erhältlich, 100 g = 1,77 €, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-putenschnitzel.jpg,"cat_fleisch_wurst,sub_gefluegel",,,ref_000157,obs_0000005805|obs_0000006352|obs_0000007641|obs_0000028706|obs_0000030789|obs_0000028342|obs_0000032524|obs_0000002861|obs_0000028583|obs_0000003581,obs_0000005805|obs_0000006352|obs_0000007641
Bratwurstgehäck,Keine Marke,"€ 0,59",,"1 kg = 5,90","deftig gewürzt, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bratwurstgeh-ck.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000158,obs_0000007072|obs_0000006540|obs_0000005618|obs_0000006543,
Hähnchenschenkel Pollo Fino,Keine Marke,"€ 9,99",,"1 kg = 9,99","1 kg XXL SB-Packung, (1 kg = 9,99 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/h-hnchenschenkel-pollo-fino.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",,,ref_000159,obs_0000007441|obs_0000034327|obs_0000006700|obs_0000006348|obs_0000006537|obs_0000004368|obs_0000000293|obs_0000004795|obs_0000034752|obs_0000027468|obs_0000007635|obs_0000031837|obs_0000003941|obs_0000026472,obs_0000007441|obs_0000006700|obs_0000006348
Ungarisches Kaninchen,Keine Marke,"€ 11,90",,"1 kg = 11,90","aus garantierter Bodenhaltung, ca. 1,3 kg SB-Packung, 1 kg",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ungarisches-kaninchen.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",,,ref_000160,obs_0000033730|obs_0000028580|obs_0000028702,
Frische bayerische Ente,Keine Marke,"€ 7,99",,"1 kg = 7,99","Hkl. A, ca. 2 kg SB-Packung, 1 kg",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/frische-bayerische-ente.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_gefluegel,tag_whole_food",,,ref_000161,obs_0000007075|obs_0000008195|obs_0000005995,obs_0000007075
Schweine-Nackensteaks,Keine Marke,"€ 5,99",,"1 kg = 9,99","verschiedene Marinaden und Gewichte, z. B. 600 g SB-Packung, (1 kg = 9,99 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/schweine-nackensteaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_schwein,tag_whole_food",,BLS-U605000,ref_000162,obs_0000031319|obs_0000024672|obs_0000007445|obs_0000032401|obs_0000029921|obs_0000023636|obs_0000000649|obs_0000022890,obs_0000031319|obs_0000024672|obs_0000032401|obs_0000029921|obs_0000007445
Freixenet Premium Sparkling Wine oder Alkoholfrei,Keine Marke,"€ 3,66",,"1 l = 4,88","verschiedene Sorten, 0,75 Liter Flasche, (1 l = 4,88 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/freixenet-premium-sparkling-wine-oder-alkoholfrei.jpg,cat_getraenke,,,ref_000163,obs_0000006888|obs_0000005996|obs_0000007666|obs_0000011150|obs_0000034225,
Monster Energy Drink,Keine Marke,"€ 0,89",,"1 l = 1,78","verschiedene Sorten, 0,5 Liter Dose + 0,25 Pfand, (1 l = 1,78 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/monster-energy-drink.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,tag_ultra_processed",,,ref_000164,obs_0000005645|obs_0000007266|obs_0000032438|obs_0000007877|obs_0000029420|obs_0000031002|obs_0000032127|obs_0000006017|obs_0000030678|obs_0000007672|obs_0000032255|obs_0000010758|obs_0000022027|obs_0000028180|obs_0000016414|obs_0000020512|obs_0000034853|obs_0000026684|obs_0000021058|obs_0000011333|obs_0000024154|obs_0000011355|obs_0000002158|obs_0000026742|obs_0000018063|obs_0000031887|obs_0000017046|obs_0000025242|obs_0000022523|obs_0000002214|obs_0000013993|obs_0000027310|obs_0000023733|obs_0000000193|obs_0000004816|obs_0000033497|obs_0000027877|obs_0000026353|obs_0000019186|obs_0000008960|obs_0000025348|obs_0000023301|obs_0000026886|obs_0000035055|obs_0000035061|obs_0000020239|obs_0000018194|obs_0000004389|obs_0000028455|obs_0000024876,obs_0000010758|obs_0000005645|obs_0000007266|obs_0000027310|obs_0000032438|obs_0000007877|obs_0000007885|obs_0000029420|obs_0000031002|obs_0000007466|obs_0000014658|obs_0000005457|obs_0000013175|obs_0000032127|obs_0000006017|obs_0000006550|obs_0000007094|obs_0000030678|obs_0000007672|obs_0000032255
Vitrex natürliches Mineralwasser,Keine Marke,"€ 3,49",,"1 l = 0,39","verschiedene Sorten entspricht Einzelpreis von 0,59 €, 6 x 1,5 Liter Packung + 1,50 Pfand, (1 l = 0,39 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/vitrex-nat-rliches-mineralwasser.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-N120000,ref_000165,obs_0000006724|obs_0000006372|obs_0000007880|obs_0000027400|obs_0000026443|obs_0000034726|obs_0000005642|obs_0000006220|obs_0000006227|obs_0000005270|obs_0000007881|obs_0000007468|obs_0000005459|obs_0000007093|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027,obs_0000006724|obs_0000006372|obs_0000027400|obs_0000026443
Saft,hohes C,"€ 1,79",,"1 l = 1,79","verschiedene Sorten Ausgenommen 100 % Orange., 1 Liter Flasche + 0,25 Pfand, (1 l = 1,79 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/hohes-c-saft.jpg,cat_getraenke,,BLS-F514600,ref_000166,obs_0000021042|obs_0000026785|obs_0000019142|obs_0000020223|obs_0000026383|obs_0000028431|obs_0000027982|obs_0000024985|obs_0000027142|obs_0000025618|obs_0000027674|obs_0000026144|obs_0000016953|obs_0000033872|obs_0000034438|obs_0000032918|obs_0000017106|obs_0000034047|obs_0000022436|obs_0000010200|obs_0000017915|obs_0000015913|obs_0000015914|obs_0000030300|obs_0000029845|obs_0000008343|obs_0000032472|obs_0000029417|obs_0000032021|obs_0000031005|obs_0000011568|obs_0000011569|obs_0000007474|obs_0000029012|obs_0000034650|obs_0000000868|obs_0000007095|obs_0000031164|obs_0000032190|obs_0000008148|obs_0000030841|obs_0000015054|obs_0000029441|obs_0000026036|obs_0000006726|obs_0000032384|obs_0000005825|obs_0000027407|obs_0000007092|obs_0000030171,obs_0000027142|obs_0000025618|obs_0000027674|obs_0000026144|obs_0000021042|obs_0000016953|obs_0000033872|obs_0000030300|obs_0000034438|obs_0000032918|obs_0000026785|obs_0000019142|obs_0000017106|obs_0000029417|obs_0000034047|obs_0000020223|obs_0000026383|obs_0000028431|obs_0000032021|obs_0000027982|obs_0000024985|obs_0000022436|obs_0000010200|obs_0000017915
true fruits Smoothie,Keine Marke,"€ 2,99",,"1 l = 3,99","verschiedene Sorten, 750 ml Flasche, (1 l = 3,99 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/true-fruits-smoothie.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000167,obs_0000029851|obs_0000007096|obs_0000007874|obs_0000032617|obs_0000003462|obs_0000024721|obs_0000002067|obs_0000005025|obs_0000000440|obs_0000014395|obs_0000009020|obs_0000010948|obs_0000013892|obs_0000004171|obs_0000017881|obs_0000001630|obs_0000034549|obs_0000004598|obs_0000022009|obs_0000012410,obs_0000029851|obs_0000007096|obs_0000014395|obs_0000007874|obs_0000010948|obs_0000013892|obs_0000001630|obs_0000032617|obs_0000034549|obs_0000012410
Coca-Cola Mezzo Mix Fanta Sprite oder Lift,Keine Marke,"€ 9,99",,"1 l = 0,83","verschiedene Sorten *koffeinhaltige Limonade, 12 x 1 Liter Kasten + 3,30 Pfand, (1 l = 0,83 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/coca-cola-mezzo-mix-fanta-sprite-oder-lift.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000168,obs_0000006553|obs_0000007451|obs_0000005442|obs_0000007251|obs_0000032258|obs_0000032019|obs_0000029984|obs_0000032704|obs_0000029010|obs_0000030679|obs_0000034906|obs_0000000515|obs_0000023307|obs_0000022976|obs_0000025798|obs_0000028043|obs_0000032052|obs_0000031043|obs_0000007892|obs_0000030303|obs_0000029419|obs_0000001532|obs_0000024202|obs_0000031294|obs_0000007878|obs_0000023774|obs_0000013322|obs_0000015049,obs_0000006553|obs_0000007451|obs_0000005442|obs_0000007251
Jever Bier,Keine Marke,"€ 10,99",,"1 l = 1,20","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 24 x 0,33/20 x 0,5 Liter Kasten + 3,42/3,10 Pfand, (1 l = 1,20 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/jever-bier.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000169,obs_0000007098|obs_0000005627|obs_0000028805|obs_0000009359|obs_0000023315|obs_0000009768|obs_0000026797|obs_0000009403|obs_0000027326|obs_0000028602|obs_0000028492|obs_0000031827|obs_0000031616|obs_0000009190|obs_0000014056|obs_0000028288,obs_0000007098|obs_0000005627
Verpoorten Eierlikör,Keine Marke,"€ 10,99",,"1 l = 15,70","verschiedene Sorten, 17/20 % Vol. Je nach Verfügbarkeit des Marktes., 0,7 Liter Flasche, (1 l = 15,70 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/verpoorten-eierlik-r.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000170,obs_0000007082|obs_0000007453|obs_0000017254|obs_0000016404|obs_0000030390,obs_0000007082|obs_0000007453
Glenmorangie Highland Single Malt Scotch Whisky,Keine Marke,"€ 29,99",,"1 l = 42,84","The Original, 12 Jahre, 40 % Vol., 0,7 Liter Flasche, (1 l = 42,84 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/glenmorangie-highland-single-malt-scotch-whisky.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000171,obs_0000006718|obs_0000017414|obs_0000025948|obs_0000024920|obs_0000008607|obs_0000018872|obs_0000021544|obs_0000007258|obs_0000020725|obs_0000007456|obs_0000021815|obs_0000007090|obs_0000016836|obs_0000024593|obs_0000024596|obs_0000014252|obs_0000015919|obs_0000020036|obs_0000017533|obs_0000019629|obs_0000015074|obs_0000015075|obs_0000007908|obs_0000018689|obs_0000019243|obs_0000009008|obs_0000027476|obs_0000016728|obs_0000016229|obs_0000017255|obs_0000020855|obs_0000006010|obs_0000019846|obs_0000017811|obs_0000018845|obs_0000025037|obs_0000032741,obs_0000006718
Fürst von Metternich Sekt,Keine Marke,"€ 5,99",,"1 l = 7,99","verschiedene Sorten oder Alkoholfrei, 0,75 Liter Flasche, (1 l = 7,99 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/f-rst-von-metternich-sekt.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000172,obs_0000030763|obs_0000029768|obs_0000006891|obs_0000032025|obs_0000007461|obs_0000011802|obs_0000017436|obs_0000018465|obs_0000017456|obs_0000003634|obs_0000013889|obs_0000019009|obs_0000031833|obs_0000019561|obs_0000018037|obs_0000028281|obs_0000000122|obs_0000012437|obs_0000010911|obs_0000026289|obs_0000023255|obs_0000027358|obs_0000018687|obs_0000016680|obs_0000015666|obs_0000014644|obs_0000024889|obs_0000026425|obs_0000011590|obs_0000015699|obs_0000027487|obs_0000008047|obs_0000012694|obs_0000002457|obs_0000022430|obs_0000025002|obs_0000001461|obs_0000026048,obs_0000030763|obs_0000029768|obs_0000019561|obs_0000024169|obs_0000012437|obs_0000010911|obs_0000023745|obs_0000006891|obs_0000032025|obs_0000007461|obs_0000011590|obs_0000015699|obs_0000008047
Whiskey,Jim Beam,"€ 10,99",,"1 l = 15,70","verschiedene Sorten, 32,5/40 % Vol., 0,7 Liter Flasche, (1 l = 15,70 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/jim-beam-whiskey.jpg,cat_getraenke,,,ref_000173,obs_0000015488|obs_0000011980|obs_0000015061|obs_0000013035|obs_0000028947|obs_0000011310|obs_0000008756|obs_0000010336|obs_0000020586|obs_0000034422|obs_0000028811|obs_0000028331|obs_0000008371|obs_0000015066|obs_0000018216|obs_0000022838|obs_0000011579|obs_0000027465|obs_0000012631|obs_0000001910|obs_0000019325|obs_0000021896|obs_0000021405|obs_0000001467|obs_0000013253|obs_0000026577|obs_0000019442|obs_0000010744|obs_0000009760|obs_0000031781|obs_0000009295|obs_0000027737|obs_0000016989|obs_0000031872|obs_0000004739|obs_0000008891|obs_0000004312|obs_0000000256|obs_0000003885|obs_0000026006|obs_0000002752|obs_0000028901|obs_0000000036|obs_0000010296|obs_0000007262|obs_0000031414|obs_0000018103|obs_0000003769|obs_0000006359|obs_0000015065,obs_0000007904
bree Wein Alkoholfrei,Keine Marke,"€ 3,33",,"1 l = 4,44","aus Frankreich, Deutschland, Italien, verschiedene Sorten oder Bio Je nach Verfügbarkeit des Marktes., 0,75 Liter Flasche, (1 l = 4,44 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bree-wein-alkoholfrei.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-N014000,ref_000174,obs_0000006209|obs_0000034424|obs_0000010394|obs_0000011150|obs_0000006548|obs_0000034225,
Ramazzotti,Ramazzotti,"€ 8,99",,"1 l = 14,27","verschiedene Sorten oder Aperitivo Alkoholfrei, 0,00-38 % Vol. Je nach Verfügbarkeit des Marktes., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ramazzotti.jpg,"cat_getraenke,diet_vegetarian,sub_butter_margarine,tag_ultra_processed",,,ref_000175,obs_0000005633|obs_0000007906|obs_0000030757|obs_0000029770|obs_0000032744,obs_0000005633
Three Sixty Vodka,Keine Marke,"€ 9,99",,"1 l = 14,27","37,5 % Vol., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/three-sixty-vodka.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000176,obs_0000032135|obs_0000030759|obs_0000007256|obs_0000032746|obs_0000030425|obs_0000034428|obs_0000035049|obs_0000008713|obs_0000020363|obs_0000012175|obs_0000012431|obs_0000009883|obs_0000034845|obs_0000013474|obs_0000019368|obs_0000015665|obs_0000021182|obs_0000009791|obs_0000028354|obs_0000011132|obs_0000008904|obs_0000009420|obs_0000002903|obs_0000024028|obs_0000026846|obs_0000009320|obs_0000022378|obs_0000034034|obs_0000024448,obs_0000035049|obs_0000032135|obs_0000012431|obs_0000013474|obs_0000030759|obs_0000007256|obs_0000032746
Juliusspital Gutswein Secco oder Alkoholfrei,Keine Marke,"€ 6,49",,"1 l = 8,65","aus Franken, verschiedene Sorten, 0,75 Liter Flasche, (1 l = 8,65 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/juliusspital-gutswein-secco-oder-alkoholfrei.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000177,obs_0000007457|obs_0000011150|obs_0000034225,obs_0000007457
C dei Frati Lugana oder Rosa,Keine Marke,"€ 12,99",,"1 l = 17,32","aus Italien, trocken, 0,75 Liter Flasche, (1 l = 17,32 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/c-dei-frati-lugana-oder-rosa.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000178,obs_0000007265|obs_0000028821|obs_0000017309|obs_0000020767|obs_0000019745|obs_0000013858|obs_0000022305|obs_0000019109|obs_0000011576|obs_0000003514|obs_0000016192|obs_0000017865|obs_0000025424|obs_0000021586|obs_0000014803|obs_0000024925,obs_0000007265
Jack Daniel s Wodka Gorbatschow oder Havana Club Alkoholisches Mischgetränk,Keine Marke,"€ 1,99",,"1 l = 6,03","verschiedene Sorten, 10 % Vol., 0,33 Liter Dose + 0,25 Pfand, (1 l = 6,03 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/jack-daniel-s-wodka-gorbatschow-oder-havana-club-alkoholisches-mischgetr-nk.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000179,obs_0000005820|obs_0000006722|obs_0000007655|obs_0000028184,
Don Papa Baroko oder Masskara Rum,Keine Marke,"€ 29,99",,"1 l = 42,84","40 % Vol., 0,7 Liter Flasche, (1 l = 42,84 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/don-papa-baroko-oder-masskara-rum.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000180,obs_0000022042|obs_0000027411|obs_0000019739|obs_0000027534|obs_0000017870|obs_0000015915|obs_0000009947|obs_0000017633|obs_0000009487|obs_0000006555|obs_0000025003|obs_0000027570|obs_0000024552,
7-Stern,Metaxa,"€ 13,99",,"1 l = 19,99","Griechische Spezialität, 40 % Vol., 0,7 Liter Flasche, (1 l = 19,99 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/metaxa-7-stern.jpg,cat_getraenke,,,ref_000181,obs_0000013057|obs_0000015286|obs_0000015638|obs_0000007464|obs_0000033448|obs_0000026552|obs_0000005448|obs_0000026986|obs_0000002572|obs_0000033431|obs_0000015643|obs_0000002462|obs_0000003160|obs_0000032892|obs_0000002813|obs_0000015291,obs_0000013057|obs_0000028420|obs_0000007464|obs_0000015286|obs_0000012867|obs_0000005448|obs_0000011351
Havana Club Rum,Keine Marke,"€ 9,99",,"1 l = 15,70","verschiedene Sorten, 30/37,5 % Vol. Ausgenommen Havana Club 7 Jahre und Pacto Navio. Je nach Verfügbarkeit des Marktes., 0,7 Liter Flasche, (1 l = 15,70 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/havana-club-rum.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000182,obs_0000006213|obs_0000017633|obs_0000006555|obs_0000025003|obs_0000027570,obs_0000006213
Gordon s Gin oder Alkoholfrei,Keine Marke,"€ 9,99",,"1 l = 14,27","verschiedene Sorten, 0,00/37,5 % Vol., 0,7 Liter Flasche, (1 l = 14,27 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gordon-s-gin-oder-alkoholfrei.jpg,cat_getraenke,,,ref_000183,obs_0000005265|obs_0000007465|obs_0000006566|obs_0000034225|obs_0000026929|obs_0000011150|obs_0000019615|obs_0000015697,obs_0000005265|obs_0000007465
Ficken Liquors,Keine Marke,"€ 8,99",,"1 l = 12,84","15 % Vol., 0,7 Liter Flasche, (1 l = 12,84 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ficken-liquors.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_gefluegel,tag_ultra_processed,tag_whole_food",,,ref_000184,,
Valdo Prosecco D O C,Keine Marke,"€ 7,99",,"1 l = 10,65","verschiedene Sorten oder Bio Prosecco D.O.C., aus Italien, 0,75 Liter Flasche, (1 l = 10,65 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/valdo-prosecco-d-o-c.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000185,obs_0000007460|obs_0000008134|obs_0000034396|obs_0000007896,
Ap ritif,Lillet,"€ 9,99",,"1 l = 13,32","verschiedene Sorten oder Alkoholfrei, 0,00/17 % Vol., 0,75 Liter Flasche, (1 l = 13,32 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/lillet-ap-ritif.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000186,obs_0000028705|obs_0000028582|obs_0000006899,obs_0000028705|obs_0000028582|obs_0000031400|obs_0000006899
Via al Castello Amarone Della Valpolicella oder Barolo DOCG,Keine Marke,"€ 9,99",,"1 l = 13,32","aus Italien, trocken, 0,75 Liter Flasche, (1 l = 13,32 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/via-al-castello-amarone-della-valpolicella-oder-barolo-docg.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000187,obs_0000007264|obs_0000019814,obs_0000007264
Active O,Keine Marke,"€ 0,99",,"1 l = 1,32","verschiedene Sorten, 0,75 Liter Flasche + 0,25 Pfand, (1 l = 1,32 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/active-o.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000188,obs_0000005826|obs_0000031345|obs_0000033355|obs_0000026061|obs_0000032024|obs_0000030681|obs_0000014298|obs_0000034654|obs_0000033184,obs_0000005826|obs_0000031345
Thomas Henry,Keine Marke,"€ 1,39",,"1 l = 1,85","verschiedene Sorten, 0,75 Liter Flasche + 0,25 Pfand, (1 l = 1,85 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/thomas-henry.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000189,,
Saft,Rotbäckchen,"€ 2,99",,"1 l = 4,27","verschiedene Sorten, 0,7 Liter Flasche, (1 l = 4,27 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rotb-ckchen-saft.jpg,"cat_getraenke,tag_ultra_processed,tag_whole_food",,BLS-F514600,ref_000190,obs_0000034438|obs_0000032918|obs_0000034047|obs_0000027142|obs_0000026383|obs_0000028431|obs_0000025618|obs_0000024985|obs_0000027674|obs_0000026144|obs_0000026785|obs_0000022436|obs_0000021042|obs_0000016953|obs_0000019142|obs_0000027982|obs_0000033872|obs_0000017106|obs_0000010200|obs_0000017915|obs_0000020223|obs_0000008343|obs_0000029845|obs_0000032021|obs_0000031005|obs_0000015913|obs_0000015914|obs_0000011568|obs_0000011569|obs_0000007474|obs_0000007095|obs_0000031164|obs_0000032190|obs_0000008148|obs_0000029012|obs_0000030300|obs_0000032472|obs_0000034650|obs_0000000868|obs_0000029417|obs_0000029441|obs_0000026036|obs_0000015054|obs_0000030841|obs_0000027407|obs_0000007092|obs_0000005825|obs_0000006726|obs_0000030171|obs_0000032384,obs_0000027142|obs_0000034438|obs_0000026383|obs_0000028431|obs_0000025618|obs_0000032918|obs_0000024985|obs_0000027674|obs_0000034047|obs_0000026144|obs_0000026785|obs_0000022436|obs_0000021042|obs_0000007095|obs_0000016953|obs_0000019142|obs_0000027982|obs_0000033872|obs_0000017106|obs_0000010200|obs_0000017915|obs_0000020223
fuze tea,fuze tea,"€ 1,29",,"1 l = 1,03","verschiedene Sorten, 1,25 Liter Flasche + 0,25 Pfand, (1 l = 1,03 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/fuze-tea.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000191,obs_0000034655|obs_0000029754|obs_0000007267|obs_0000017671|obs_0000018798,obs_0000029754|obs_0000034655|obs_0000007267
