Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Keine Marke,Marokk Stangenbohnen oder Buschbohnen,"€ 1,99","€ 3,49","1 kg = 3,98","1 kg = 3,98",Kl. I,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_071.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_huelsenfruechte,tag_ultra_processed,tag_whole_food",,,ref_000262,obs_0000010964|obs_0000010967|obs_0000015315|obs_0000029821|obs_0000014143,,,
Keine Marke,Marokk span Kulturheidelbeeren,"€ 1,49","€ 2,49","1 kg = 11,92","1 kg = 11,92",Kl. I,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_014.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000263,obs_0000011395|obs_0000008743|obs_0000009782|obs_0000009312|obs_0000008857|obs_0000014161,,,
Keine Marke,Marokk span Spitzpaprika rot,"€ 1,79","€ 2,79","1 kg = 3,58","1 kg = 3,58",Kl. I,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_018.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000264,obs_0000013303|obs_0000012231|obs_0000005124|obs_0000000878|obs_0000008759,obs_0000013303,,
NORDSEE,Matjesfilets,"€ 2,99","€ 3,69","1 kg = 12,11 - 14,95","1 kg = 12,11 - 14,95","nach nordischer Art, mit milder Rauchnote oder mit Sauce Sylter Art",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_676.jpg,"cat_fisch_meeresfruechte,diet_lactose_free,tag_ultra_processed",,,ref_000265,obs_0000015836|obs_0000003474|obs_0000017582|obs_0000025292|obs_0000002277|obs_0000033952|obs_0000034764|obs_0000031758,obs_0000003474|obs_0000017582|obs_0000025292|obs_0000015836|obs_0000002277,,
KIDS WORLD,Maxi-Snack,"€ 3,99",,"1 kg = 24,94","1 kg = 24,94","Quarkdessert + Stofftier »PAW Patrol« oder »Peppa Pig«, versch. Ausführungen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_124.jpg,"cat_molkerei_kaese,tag_ultra_processed",,,ref_000266,obs_0000025802|obs_0000017698|obs_0000015693|obs_0000018804|obs_0000014824,,,
DRABEST,Mehrzweckleiter 3x7,"€ 79,99","€ 79,99","pro Einheit = 79,99","pro Einheit = 79,99","Anstell-, Steh- und Schiebeleiter Aus stanggepresstem Aluminium Besonders leicht und stabil Mit 3 Teilen je 7 Stufen Rutschfeste Klemmfüße Mit Klapp- und Einfahrsicherung Robuste Haken und automatische Schlösser Arbeitshöhe max. 4,23 m Belastbarkeit max. 150 kg Gewicht ca. 9 kg Größe eingefahren ca. B 46 x H 190 x T 13 cm",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_337.jpg,cat_non_food,,,ref_000267,,,,
SPICE SOUL,Mikrowellendosen-Set,"€ 4,99",,"pro Einheit = 3,00","pro Einheit = 3,00","Aus Kunststoff Ideal zum Frischhalten, Einfrieren und Aufwärmen Deckel mit Klickverschlüssen, Mikrowellenventil In 3 Größen, platzsparend ineinander stapelbar Größe (L) ca. Ø 20 x 11 cm (ca. 2 l) Größe (M) ca. Ø 17 x 9 cm (ca. 1 l) Größe (S) ca. Ø 14 x 8 cm (ca. 0,6 l) Temperaturbeständig von -20 bis 100 °C Mikrowellengeeignet (mit geöffnetem Ventil) Spülmaschinengeeignet 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_453.jpg,cat_non_food,,,ref_000268,,,,
EXQUISA,Milder Skyr Natur,"€ 1,49",,"1 kg = 3,73 - 3,98","1 kg = 3,73 - 3,98","nach isländischer Tradition, auch laktosefrei",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_118.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_high_protein,tag_proteinreich",,,ref_000269,obs_0000033797|obs_0000021512|obs_0000034383|obs_0000014939|obs_0000000634|obs_0000020693|obs_0000027871|obs_0000025357|obs_0000011028|obs_0000001871|obs_0000019791|obs_0000030179|obs_0000028831|obs_0000017572|obs_0000028889|obs_0000004900|obs_0000001347|obs_0000001901|obs_0000004473|obs_0000003453|obs_0000009644|obs_0000004046|obs_0000002541,,,
KNOPPERS,Minis,"€ 1,99",,"1 kg = 9,95","1 kg = 9,95",Original,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_225.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000270,obs_0000012394|obs_0000013779|obs_0000019480|obs_0000025627|obs_0000015901|obs_0000019541|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013309|obs_0000022527|obs_0000017921|obs_0000012802|obs_0000027652|obs_0000014861|obs_0000001550|obs_0000004111|obs_0000004633|obs_0000008732|obs_0000027681|obs_0000022061|obs_0000010298|obs_0000034379|obs_0000020557|obs_0000004206|obs_0000025211|obs_0000001186|obs_0000001189|obs_0000011962|obs_0000003779|obs_0000003791|obs_0000014554|obs_0000001759|obs_0000033009|obs_0000004850|obs_0000006386|obs_0000021245|obs_0000006923|obs_0000033553|obs_0000026916|obs_0000035089|obs_0000017711|obs_0000034613|obs_0000014139|obs_0000000326|obs_0000004423|obs_0000022862|obs_0000004965,obs_0000019480|obs_0000025627|obs_0000015901|obs_0000019541|obs_0000012394|obs_0000025800|obs_0000024884|obs_0000016191|obs_0000011085|obs_0000022992|obs_0000013779|obs_0000013309|obs_0000022527,,
Nestlé,Mix-in Joghurt XXL,"€ 3,79",,"1 kg = 5,27 - 5,50","1 kg = 5,27 - 5,50","mit Smarties, Lion Cereals oder KitKat",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_122.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000271,obs_0000009169|obs_0000009651|obs_0000011879|obs_0000020355|obs_0000021174|obs_0000021915|obs_0000024700|obs_0000008703|obs_0000025171|obs_0000017127|obs_0000025392|obs_0000033696|obs_0000009180|obs_0000025811|obs_0000009663|obs_0000034580|obs_0000026710|obs_0000019794|obs_0000020687|obs_0000020689|obs_0000028966|obs_0000012763|obs_0000021506|obs_0000021508|obs_0000013967|obs_0000023030|obs_0000023284|obs_0000015673,obs_0000009169|obs_0000009651|obs_0000011879,,x
GARNIER,Mizellen-Reinigungswasser,"€ 2,99","€ 3,95","1 l = 7,48","1 l = 7,48","entfernt Make-up, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_298.jpg,cat_drogerie,,,ref_000272,,,,
Parkside,Montage-Rollbrett und Werkstatthocker 2 in 1,"€ 24,99",,"pro Einheit = 24,99","pro Einheit = 24,99","Für Montagearbeiten unter Fahrzeugen In wenigen Schritten zum Hocker verstellbar Mit gepolsterten Kopf-, Sitz- und Liegeflächen 6 schwenkbare Rollen Belastbarkeit max. 150 bzw. 120 kg Inkl. 2 Gabelschlüsseln und Sechskantschlüssel 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_338.jpg,cat_non_food,,,ref_000273,obs_0000016895|obs_0000017216,obs_0000017941,,x
ZOTT,Monte Snack,"€ 1,99","€ 2,99","1 kg = 8,58","1 kg = 8,58",Milchcreme & Schoko-Nuss,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_123.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,,ref_000274,obs_0000019979|obs_0000016980|obs_0000021646|obs_0000010937|obs_0000025328|obs_0000020827|obs_0000009846|obs_0000009385|obs_0000011038|obs_0000019311|obs_0000012680|obs_0000001955|obs_0000005913|obs_0000025802|obs_0000017698|obs_0000015693|obs_0000018804|obs_0000014824,obs_0000019979|obs_0000016980|obs_0000021646|obs_0000010937|obs_0000025328|obs_0000005913|obs_0000020827,,
CASTROL,Motorenöl 5W-30 LL EDGE,"€ 54,99","€ 124,99","1 l = 9,17","1 l = 9,17","Vollsynthetisches Höchstleistungs-Motorenöl Für Benzin-, Diesel- und Hybridfahrzeuge Bundle mit 5 + 1 l",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_553.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000275,obs_0000012173|obs_0000010034|obs_0000014799|obs_0000009584,,,
K-CLASSIC,Mozzarella XXL,"€ 2,99",,"1 kg = 5,98","1 kg = 5,98","gerieben, 45 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_135.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000276,obs_0000009408|obs_0000009868|obs_0000011891|obs_0000025413|obs_0000018512|obs_0000018599|obs_0000009077|obs_0000011043|obs_0000017736|obs_0000018709|obs_0000028023|obs_0000003678|obs_0000024894|obs_0000000816|obs_0000033882|obs_0000001647|obs_0000018031|obs_0000018366|obs_0000018430|obs_0000027551|obs_0000027613|obs_0000003623|obs_0000012763|obs_0000013967|obs_0000022241|obs_0000022394|obs_0000022485|obs_0000022609|obs_0000023202|obs_0000023806|obs_0000024234|obs_0000016326,obs_0000025413|obs_0000009077|obs_0000009408|obs_0000009868|obs_0000018512|obs_0000018599|obs_0000011043|obs_0000011891,,
HOSTA,Mr Tom,"€ 1,11",,"1 kg = 9,25","1 kg = 9,25","Erdnuss-Karamell-Riegel, Original oder Salted Caramel",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_224.jpg,"cat_knabbern_naschen,diet_vegan,diet_vegetarian,sub_nudeln",,,ref_000277,obs_0000013788|obs_0000016772|obs_0000019816|obs_0000009012|obs_0000019806,obs_0000013788,,
Keine Marke,Muffin Yuzu,"€ 1,29",,"pro Einheit = 1,29","pro Einheit = 1,29",mit Mascarpone- und Limetten-Füllung sowie Yuzu-Zubereitung und -Topping verfeinert,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_179.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000278,obs_0000029721,,,
SILVERCREST,Multizerkleinerer SMZE 500 EDS,"€ 9,99",,"pro Einheit = 9,99","pro Einheit = 9,99","Mit hochwertigem Mixbehälter aus Glas Ideal für Gemüse, Obst, Kräuter, Nüsse etc. Auch zum Zerkleinern von Eis geeignet Edelstahl-Design Herausnehmbarer Edelstahl-Messereinsatz Mit Emulgieraufsatz zum Schlagen von Sahne Einhandbedienung über Easy-Push-Knöpfe 2 Geschwindigkeitsstufen (5.000/6.300 U/min)t Mit Antirutschring für sicheren Stand Behälter, Messer, Zubehör spülmaschinengeeignet Fassungsvermögen ca. 1,2 l Nutzvolumen ca. 0,5 l 500 W",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_326.jpg,cat_non_food,,,ref_000279,obs_0000018144,obs_0000020538|obs_0000021357|obs_0000021942,,
LISTERINE,Mundspülung Duo-Pack,"€ 5,99",,"1 l = 5,45","1 l = 5,45","versch. Sorten, 500 ml + 600 ml",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_300.jpg,"cat_drogerie,tag_ultra_processed",,,ref_000280,obs_0000019462|obs_0000025658|obs_0000002627|obs_0000028825|obs_0000015520|obs_0000004878|obs_0000021262|obs_0000000811|obs_0000008535|obs_0000004451|obs_0000003471|obs_0000011170|obs_0000004024|obs_0000022997|obs_0000020443|obs_0000033399|obs_0000011965|obs_0000023297|obs_0000033606,,,
SPATEN,Münchner Hell,"€ 14,99",,"1 l = 1,50","1 l = 1,50","feinwürzig, vollmundig und mild (+ 3.10 Pfand)",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_272.jpg,cat_getraenke,,,ref_000281,obs_0000013313|obs_0000028250|obs_0000015504|obs_0000034636|obs_0000010094|obs_0000003504|obs_0000033822|obs_0000035040|obs_0000035050|obs_0000012642|obs_0000005646|obs_0000030393|obs_0000030402|obs_0000029407|obs_0000006908|obs_0000029993|obs_0000029045|obs_0000034841|obs_0000009785|obs_0000031386|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000027350|obs_0000011994|obs_0000006377|obs_0000035038|obs_0000010541|obs_0000014654|obs_0000028550|obs_0000008658|obs_0000028667|obs_0000029258|obs_0000031617,obs_0000013313|obs_0000033822|obs_0000028250|obs_0000015504|obs_0000030393|obs_0000035040|obs_0000035050|obs_0000034636|obs_0000012642|obs_0000010094|obs_0000029045|obs_0000003504,,
Parkside,Nadelfeilen-Set,"€ 4,99",,"pro Einheit = 7,00","pro Einheit = 7,00",Ideal zum Basteln und kreativen Gestalten Je 1 flache Spitzfeile und Vierkantfeile Je 2 Dreikantfeilen und flache Feilen Mit Handgriff,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_342.jpg,cat_non_food,,,ref_000282,,,,x
FILIPPO BERIO,Natives Olivenöl extra,"€ 4,99","€ 7,49","1 l = 9,98","1 l = 9,98",Classico oder Fruttato,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_174.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000283,obs_0000012351|obs_0000013794|obs_0000015852|obs_0000000536|obs_0000025631|obs_0000000095|obs_0000014985|obs_0000021137|obs_0000020167|obs_0000028880|obs_0000022319|obs_0000011075|obs_0000020318|obs_0000021940|obs_0000025043|obs_0000014304|obs_0000020986|obs_0000008793|obs_0000018950|obs_0000018480|obs_0000005177|obs_0000001216|obs_0000028869|obs_0000003325|obs_0000028952|obs_0000018248|obs_0000033698|obs_0000002495|obs_0000007186|obs_0000005365|obs_0000017481|obs_0000032416|obs_0000008430|obs_0000007957|obs_0000025937|obs_0000008020|obs_0000029019|obs_0000018783|obs_0000032669|obs_0000027595|obs_0000019253|obs_0000032684|obs_0000002069|obs_0000014367|obs_0000011361|obs_0000015501|obs_0000012446|obs_0000009909|obs_0000009444|obs_0000015088,obs_0000018950|obs_0000000536|obs_0000025631|obs_0000018480|obs_0000012351|obs_0000000095|obs_0000014985|obs_0000021137|obs_0000020167|obs_0000028880|obs_0000028952|obs_0000022319|obs_0000011075|obs_0000018248|obs_0000020318|obs_0000021940|obs_0000025043|obs_0000014304|obs_0000013794|obs_0000015852|obs_0000020986,,
D ARBO,Naturrein Konfitüre Extra,"€ 2,99","€ 4,09","1 kg = 6,65","1 kg = 6,65",versch. Sorten,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_200.jpg,"cat_grundnahrung,diet_vegetarian",,BLS-S132000,ref_000284,obs_0000028231|obs_0000031949|obs_0000007582|obs_0000006652|obs_0000015009|obs_0000026852|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000014805|obs_0000033806|obs_0000009772|obs_0000019590|obs_0000028955|obs_0000034610|obs_0000008019|obs_0000011094|obs_0000032650|obs_0000008202|obs_0000002069|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000013749,obs_0000028231|obs_0000031949|obs_0000007582|obs_0000006652,,
Parkside,Neodym-Magnete,"€ 4,99",,"pro Einheit = 50,00","pro Einheit = 50,00","Zum Halten von Dokumenten, Memos, Fotos etc. Magnetische Haftkraft je ca. 0,6 kg Hitzebeständig bis 80 °C Korrosionsbeständig",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_359.jpg,cat_non_food,,,ref_000285,obs_0000023064,,,x
K-BLUE BAY,Norweg Lachsfilet-Portionen,"€ 7,99",,"1 kg = 15,98","1 kg = 15,98",mit Haut,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_116.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000286,obs_0000012790|obs_0000010448|obs_0000021540|obs_0000018885|obs_0000025684|obs_0000014936|obs_0000019689|obs_0000020721|obs_0000023812|obs_0000023817|obs_0000001421|obs_0000024238|obs_0000024241|obs_0000028347|obs_0000010175|obs_0000031809|obs_0000008391|obs_0000034280|obs_0000014208,obs_0000023812|obs_0000001421|obs_0000024241|obs_0000012790,,
K-CLASSIC,Nudeln,"€ 0,69",,"1 kg = 1,15","1 kg = 1,15","Spaghetti oder Fusilli, aus Hartweizengrieß, ohne Ei",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_198.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-C559000,ref_000287,obs_0000015006|obs_0000013802|obs_0000008075|obs_0000008784|obs_0000034832|obs_0000016435|obs_0000022587|obs_0000010359|obs_0000010508|obs_0000010534|obs_0000020863|obs_0000014845|obs_0000002597|obs_0000012850|obs_0000027242|obs_0000019174|obs_0000008987|obs_0000013103|obs_0000011093|obs_0000013247|obs_0000015433|obs_0000015437|obs_0000011531|obs_0000013642|obs_0000013715|obs_0000001448|obs_0000009763|obs_0000017990|obs_0000020044|obs_0000026495|obs_0000008178|obs_0000014390|obs_0000020614|obs_0000006465|obs_0000027166|obs_0000015007|obs_0000006997|obs_0000025498|obs_0000021433|obs_0000011532|obs_0000034077|obs_0000007784|obs_0000034412|obs_0000011938|obs_0000034199|obs_0000031019|obs_0000029673|obs_0000032112|obs_0000032235|obs_0000030336,obs_0000014583|obs_0000008784|obs_0000015006|obs_0000013802|obs_0000010075|obs_0000008075,,
K-CLASSIC,Nuts Royal XXL,"€ 5,99",,"1 kg = 11,98","1 kg = 11,98","Edelnuss-Mischung mit Mandeln, Haselnuss-, Cashew- und Walnusskernen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_204.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000288,obs_0000010135|obs_0000010716|obs_0000013805|obs_0000015249|obs_0000025016|obs_0000017514|obs_0000018332|obs_0000018841|obs_0000016419|obs_0000017044|obs_0000022957|obs_0000012763|obs_0000013967,obs_0000010716|obs_0000013805|obs_0000015249,,
KINDER Schokolade,oder YOGURETTE Schokoriegel,"€ 1,11",,"1 kg = 11,10","1 kg = 11,10",mit Milchcreme- oder Erdbeer-Joghurt-Füllung,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_219.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000289,obs_0000011306|obs_0000024707|obs_0000002189|obs_0000018732|obs_0000008659|obs_0000020991|obs_0000021053|obs_0000025162|obs_0000009124|obs_0000025649|obs_0000001108|obs_0000017554|obs_0000023779|obs_0000001258|obs_0000015897|obs_0000024199|obs_0000011961|obs_0000020172|obs_0000028364|obs_0000018133|obs_0000020234,obs_0000011306,,
ROUGETTE,Ofenkäse,"€ 3,99","€ 5,99","1 kg = 12,47","1 kg = 12,47","versch. Sorten, für 2 - 3 Personen, 60 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_133.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000290,obs_0000014853|obs_0000034181|obs_0000028959|obs_0000010167|obs_0000003012|obs_0000011472|obs_0000018904|obs_0000027738|obs_0000015708|obs_0000023649|obs_0000019767|obs_0000016206|obs_0000028781|obs_0000006974|obs_0000005717|obs_0000032538|obs_0000029098|obs_0000030802|obs_0000032086|obs_0000029795,obs_0000014853|obs_0000034181|obs_0000028959|obs_0000010167|obs_0000006974|obs_0000003012|obs_0000011472|obs_0000005717|obs_0000018904|obs_0000027738|obs_0000015708|obs_0000023649,,
GARNIER,Olia dauerhafte Haarfarbe,"€ 5,55",,"pro Einheit = 5,55","pro Einheit = 5,55","mit 60 % Öl, bis zu 100 % Grauabdeckung, versch. Farben",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_296.jpg,cat_drogerie,,,ref_000291,,,,
DR OETKER,Original Pudding,"€ 0,79","€ 0,99","1 kg = 5,34","1 kg = 5,34",Puddingpulver mit Vanille-Geschmack,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_203.jpg,"cat_grundnahrung,sub_milchprodukte,sub_sahne_creme,sub_tk_pizza,tag_high_protein,tag_ultra_processed",,,ref_000292,obs_0000025114|obs_0000012304|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000010509|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000017159|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000015378|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000005380|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000001428|obs_0000026035|obs_0000034305|obs_0000017931|obs_0000013838|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000007967|obs_0000016167,obs_0000005380|obs_0000007967,,
